opponent, outcome, home/away, tourn, team1
Tulane, W, H, 0,Wichita St.
SMU, W, A, 0,Wichita St.
UCF, W, A, 0,Wichita St.
Cincinnati, L, H, 0,Wichita St.
Temple, W, N, 1,Wichita St.
Houston, L, N, 1,Wichita St.
Marshall, L, N, 2,Wichita St.
Gardner Webb, W, H, 0,Florida
North Florida, W, H, 0,Florida
New Hampshire, W, H, 0,Florida
Stanford, W, N, 0,Florida
Gonzaga, W, N, 0,Florida
Duke, L, N, 0,Florida
Florida St., L, H, 0,Florida
Loyola Chicago, L, H, 0,Florida
Cincinnati, W, N, 0,Florida
Clemson, L, H, 0,Florida
James Madison, W, H, 0,Florida
Incarnate Word, W, H, 0,Florida
Vanderbilt, W, H, 0,Florida
Texas A&M, W, A, 0,Florida
Missouri, W, A, 0,Florida
Mississippi St., W, H, 0,Florida
Mississippi, L, A, 0,Florida
Arkansas, W, H, 0,Florida
Kentucky, W, A, 0,Florida
South Carolina, L, H, 0,Florida
Baylor, W, H, 0,Florida
Georgia, L, A, 0,Florida
Alabama, L, H, 0,Florida
LSU, W, H, 0,Florida
South Carolina, W, A, 0,Florida
Georgia, L, H, 0,Florida
Vanderbilt, L, A, 0,Florida
Tennessee, L, A, 0,Florida
Auburn, W, H, 0,Florida
Alabama, W, A, 0,Florida
Kentucky, W, H, 0,Florida
Arkansas, L, N, 1,Florida
St. Bonaventure, W, N, 2,Florida
Texas Tech, L, N, 2,Florida
Norfolk St., W, H, 0,Auburn
Indiana St., W, N, 0,Auburn
Temple, L, N, 0,Auburn
Hofstra, W, N, 0,Auburn
Winthrop, W, H, 0,Auburn
Dayton, W, A, 0,Auburn
George Mason, W, H, 0,Auburn
Gardner Webb, W, H, 0,Auburn
UAB, W, H, 0,Auburn
Middle Tennessee, W, N, 0,Auburn
Murray St., W, A, 0,Auburn
Connecticut, W, H, 0,Auburn
Cornell, W, H, 0,Auburn
Tennessee, W, A, 0,Auburn
Arkansas, W, H, 0,Auburn
Mississippi, W, H, 0,Auburn
Mississippi St., W, A, 0,Auburn
Alabama, L, A, 0,Auburn
Georgia, W, H, 0,Auburn
Missouri, W, A, 0,Auburn
LSU, W, H, 0,Auburn
Mississippi, W, A, 0,Auburn
Vanderbilt, W, H, 0,Auburn
Texas A&M, L, H, 0,Auburn
Georgia, W, A, 0,Auburn
Kentucky, W, H, 0,Auburn
South Carolina, L, A, 0,Auburn
Alabama, W, H, 0,Auburn
Florida, L, A, 0,Auburn
Arkansas, L, A, 0,Auburn
South Carolina, W, H, 0,Auburn
Alabama, L, N, 1,Auburn
College of Charleston, W, N, 2,Auburn
Clemson, L, N, 2,Auburn
Louisiana Monroe, W, H, 0,TCU
Tennessee Tech, W, H, 0,TCU
South Dakota, W, H, 0,TCU
Nebraska Omaha, W, H, 0,TCU
New Mexico, W, N, 0,TCU
St. Bonaventure, W, N, 0,TCU
Belmont, W, H, 0,TCU
Yale, W, H, 0,TCU
SMU, W, H, 0,TCU
Nevada, W, N, 0,TCU
Texas Southern, W, H, 0,TCU
William & Mary, W, H, 0,TCU
Oklahoma, L, H, 0,TCU
Baylor, W, A, 0,TCU
Kansas, L, H, 0,TCU
Texas, L, A, 0,TCU
Oklahoma, L, A, 0,TCU
Iowa St., W, H, 0,TCU
Kansas St., L, A, 0,TCU
West Virginia, W, H, 0,TCU
Vanderbilt, L, A, 0,TCU
Oklahoma St., W, A, 0,TCU
Texas Tech, L, H, 0,TCU
Kansas, L, A, 0,TCU
Texas, W, H, 0,TCU
West Virginia, L, A, 0,TCU
Oklahoma St., W, H, 0,TCU
Iowa St., W, A, 0,TCU
Baylor, W, H, 0,TCU
Kansas St., W, H, 0,TCU
Texas Tech, L, A, 0,TCU
Kansas St., L, N, 1,TCU
Syracuse, L, N, 2,TCU
Idaho, W, H, 0,Nevada
Rhode Island, W, H, 0,Nevada
Santa Clara, W, A, 0,Nevada
Pacific, W, A, 0,Nevada
Davidson, W, H, 0,Nevada
Hawaii, W, A, 0,Nevada
Illinois St., W, H, 0,Nevada
UC Irvine, W, A, 0,Nevada
Texas Tech, L, A, 0,Nevada
TCU, L, N, 0,Nevada
Radford, W, H, 0,Nevada
UC Davis, W, H, 0,Nevada
Southern Illinois, W, N, 0,Nevada
San Francisco, L, N, 0,Nevada
Fresno St., W, A, 0,Nevada
New Mexico, W, H, 0,Nevada
Wyoming, W, H, 0,Nevada
Air Force, W, A, 0,Nevada
Utah St., W, H, 0,Nevada
San Jose St., W, A, 0,Nevada
Boise St., W, H, 0,Nevada
Wyoming, L, A, 0,Nevada
Fresno St., W, H, 0,Nevada
Colorado St., W, A, 0,Nevada
UNLV, L, H, 0,Nevada
San Diego St., W, H, 0,Nevada
Boise St., W, A, 0,Nevada
Utah St., W, A, 0,Nevada
San Jose St., W, H, 0,Nevada
Colorado St., W, H, 0,Nevada
UNLV, W, A, 0,Nevada
San Diego St., L, A, 0,Nevada
UNLV, W, A, 1,Nevada
San Diego St., L, N, 1,Nevada
Texas, W, N, 2,Nevada
Cincinnati, W, N, 2,Nevada
Loyola Chicago, L, N, 2,Nevada
Fairleigh Dickinson, W, H, 0,Seton Hall
Monmouth, W, H, 0,Seton Hall
Indiana, W, H, 0,Seton Hall
NJIT, W, H, 0,Seton Hall
Rhode Island, L, N, 0,Seton Hall
Vanderbilt, W, N, 0,Seton Hall
Texas Tech, W, H, 0,Seton Hall
Louisville, W, A, 0,Seton Hall
VCU, W, H, 0,Seton Hall
Saint Peter's, W, H, 0,Seton Hall
Rutgers, L, A, 0,Seton Hall
Wagner, W, H, 0,Seton Hall
Manhattan, W, H, 0,Seton Hall
Creighton, W, H, 0,Seton Hall
St. John's, W, H, 0,Seton Hall
Butler, W, A, 0,Seton Hall
Marquette, L, A, 0,Seton Hall
Georgetown, W, H, 0,Seton Hall
Creighton, L, A, 0,Seton Hall
Xavier, L, H, 0,Seton Hall
DePaul, W, A, 0,Seton Hall
Providence, W, H, 0,Seton Hall
Villanova, L, A, 0,Seton Hall
Marquette, L, H, 0,Seton Hall
Georgetown, L, A, 0,Seton Hall
Xavier, L, A, 0,Seton Hall
DePaul, W, H, 0,Seton Hall
Providence, W, A, 0,Seton Hall
St. John's, W, A, 0,Seton Hall
Villanova, L, H, 0,Seton Hall
Butler, W, H, 0,Seton Hall
Butler, L, N, 1,Seton Hall
North Carolina St., W, N, 2,Seton Hall
Kansas, L, N, 2,Seton Hall
George Washington, W, H, 0,Florida St.
Fordham, W, N, 0,Florida St.
Colorado St., W, N, 0,Florida St.
Kennesaw St., W, H, 0,Florida St.
The Citadel, W, H, 0,Florida St.
Rutgers, W, A, 0,Florida St.
Florida, W, A, 0,Florida St.
Loyola MD, W, H, 0,Florida St.
Tulane, W, H, 0,Florida St.
Oklahoma St., L, H, 0,Florida St.
Charleston Southern, W, H, 0,Florida St.
Southern Miss, W, H, 0,Florida St.
Duke, L, A, 0,Florida St.
North Carolina, W, H, 0,Florida St.
Miami FL, L, A, 0,Florida St.
Louisville, L, H, 0,Florida St.
Syracuse, W, H, 0,Florida St.
Boston College, L, A, 0,Florida St.
Virginia Tech, W, A, 0,Florida St.
Georgia Tech, W, H, 0,Florida St.
Miami FL, W, H, 0,Florida St.
Wake Forest, L, A, 0,Florida St.
Louisville, W, A, 0,Florida St.
Virginia, L, H, 0,Florida St.
Notre Dame, L, A, 0,Florida St.
Clemson, W, H, 0,Florida St.
Pittsburgh, W, H, 0,Florida St.
North Carolina St., L, A, 0,Florida St.
Clemson, L, A, 0,Florida St.
Boston College, W, H, 0,Florida St.
Louisville, L, N, 1,Florida St.
Missouri, W, N, 2,Florida St.
Xavier, W, N, 2,Florida St.
Gonzaga, W, N, 2,Florida St.
Michigan, L, N, 2,Florida St.
Northern Arizona, W, H, 0,Arizona
UMBC, W, H, 0,Arizona
Cal St. Bakersfield, W, H, 0,Arizona
North Carolina St., L, N, 0,Arizona
SMU, L, N, 0,Arizona
Purdue, L, N, 0,Arizona
Long Beach St., W, H, 0,Arizona
UNLV, W, A, 0,Arizona
Texas A&M, W, H, 0,Arizona
Alabama, W, H, 0,Arizona
New Mexico, W, A, 0,Arizona
North Dakota St., W, H, 0,Arizona
Connecticut, W, H, 0,Arizona
Arizona St., W, H, 0,Arizona
Utah, W, A, 0,Arizona
Colorado, L, A, 0,Arizona
Oregon St., W, H, 0,Arizona
Oregon, W, H, 0,Arizona
California, W, A, 0,Arizona
Stanford, W, A, 0,Arizona
Colorado, W, H, 0,Arizona
Utah, W, H, 0,Arizona
Washington St., W, A, 0,Arizona
Washington, L, A, 0,Arizona
UCLA, L, H, 0,Arizona
USC, W, H, 0,Arizona
Arizona St., W, A, 0,Arizona
Oregon St., W, A, 0,Arizona
Oregon, L, A, 0,Arizona
Stanford, W, H, 0,Arizona
California, W, H, 0,Arizona
Colorado, W, N, 1,Arizona
UCLA, W, N, 1,Arizona
USC, W, N, 1,Arizona
Buffalo, L, N, 2,Arizona
West Virginia, W, N, 0,Texas A&M
UC Santa Barbara, W, H, 0,Texas A&M
Oklahoma St., W, N, 0,Texas A&M
Penn St., W, N, 0,Texas A&M
Pepperdine, W, H, 0,Texas A&M
USC, W, A, 0,Texas A&M
UT Rio Grande Valley, W, H, 0,Texas A&M
Arizona, L, A, 0,Texas A&M
Prairie View A&M, W, H, 0,Texas A&M
Savannah St., W, H, 0,Texas A&M
Northern Kentucky, W, H, 0,Texas A&M
Buffalo, W, H, 0,Texas A&M
Alabama, L, A, 0,Texas A&M
Florida, L, H, 0,Texas A&M
LSU, L, H, 0,Texas A&M
Kentucky, L, A, 0,Texas A&M
Tennessee, L, A, 0,Texas A&M
Mississippi, W, H, 0,Texas A&M
Missouri, W, H, 0,Texas A&M
LSU, L, A, 0,Texas A&M
Kansas, L, A, 0,Texas A&M
Arkansas, W, H, 0,Texas A&M
South Carolina, W, H, 0,Texas A&M
Auburn, W, A, 0,Texas A&M
Kentucky, W, H, 0,Texas A&M
Missouri, L, A, 0,Texas A&M
Arkansas, L, A, 0,Texas A&M
Mississippi St., L, H, 0,Texas A&M
Vanderbilt, W, A, 0,Texas A&M
Georgia, W, A, 0,Texas A&M
Alabama, W, H, 0,Texas A&M
Alabama, L, N, 1,Texas A&M
Providence, W, N, 2,Texas A&M
North Carolina, W, N, 2,Texas A&M
Michigan, L, N, 2,Texas A&M
Yale, W, H, 0,Creighton
Alcorn St., W, H, 0,Creighton
Northwestern, W, A, 0,Creighton
UCLA, W, N, 0,Creighton
Baylor, L, N, 0,Creighton
SIU Edwardsville, W, H, 0,Creighton
Gonzaga, L, A, 0,Creighton
North Dakota, W, H, 0,Creighton
Nebraska, W, H, 0,Creighton
Maryland Eastern Shore, W, H, 0,Creighton
UT Arlington, W, H, 0,Creighton
USC Upstate, W, H, 0,Creighton
Seton Hall, L, A, 0,Creighton
Providence, W, H, 0,Creighton
St. John's, W, H, 0,Creighton
Georgetown, W, A, 0,Creighton
Butler, W, H, 0,Creighton
Xavier, L, A, 0,Creighton
Seton Hall, W, H, 0,Creighton
Providence, L, A, 0,Creighton
St. John's, W, A, 0,Creighton
Georgetown, W, H, 0,Creighton
Villanova, L, A, 0,Creighton
DePaul, W, A, 0,Creighton
Xavier, L, H, 0,Creighton
Marquette, L, H, 0,Creighton
Butler, L, A, 0,Creighton
Villanova, W, H, 0,Creighton
DePaul, W, H, 0,Creighton
Marquette, L, A, 0,Creighton
Providence, L, N, 1,Creighton
Kansas St., L, N, 2,Creighton
Wright St., W, H, 0,Loyola Chicago
UMKC, W, A, 0,Loyola Chicago
Samford, W, H, 0,Loyola Chicago
Mississippi Valley St., W, H, 0,Loyola Chicago
UNC Wilmington, W, N, 0,Loyola Chicago
Kent St., W, N, 0,Loyola Chicago
Boise St., L, A, 0,Loyola Chicago
Illinois Chicago, W, H, 0,Loyola Chicago
Florida, W, A, 0,Loyola Chicago
Norfolk St., W, H, 0,Loyola Chicago
Milwaukee, L, A, 0,Loyola Chicago
Missouri St., L, A, 0,Loyola Chicago
Evansville, W, H, 0,Loyola Chicago
Indiana St., L, H, 0,Loyola Chicago
Northern Iowa, W, A, 0,Loyola Chicago
Illinois St., W, A, 0,Loyola Chicago
Bradley, W, H, 0,Loyola Chicago
Southern Illinois, W, H, 0,Loyola Chicago
Valparaiso, W, A, 0,Loyola Chicago
Drake, W, A, 0,Loyola Chicago
Northern Iowa, W, H, 0,Loyola Chicago
Bradley, L, A, 0,Loyola Chicago
Missouri St., W, H, 0,Loyola Chicago
Drake, W, H, 0,Loyola Chicago
Indiana St., W, A, 0,Loyola Chicago
Valparaiso, W, H, 0,Loyola Chicago
Evansville, W, A, 0,Loyola Chicago
Southern Illinois, W, A, 0,Loyola Chicago
Illinois St., W, H, 0,Loyola Chicago
Northern Iowa, W, N, 1,Loyola Chicago
Bradley, W, N, 1,Loyola Chicago
Illinois St., W, N, 1,Loyola Chicago
Miami FL, W, N, 2,Loyola Chicago
Tennessee, W, N, 2,Loyola Chicago
Nevada, W, N, 2,Loyola Chicago
Kansas St., W, N, 2,Loyola Chicago
Michigan, L, N, 2,Loyola Chicago
St. Francis PA, W, H, 0,Saint Mary's
New Mexico St., W, H, 0,Saint Mary's
Cal St. Fullerton, W, H, 0,Saint Mary's
San Jose St., W, A, 0,Saint Mary's
Harvard, W, N, 0,Saint Mary's
Washington St., L, N, 0,Saint Mary's
Georgia, L, N, 0,Saint Mary's
California, W, A, 0,Saint Mary's
Sacramento St., W, H, 0,Saint Mary's
Seattle, W, H, 0,Saint Mary's
UC Irvine, W, H, 0,Saint Mary's
Dayton, W, H, 0,Saint Mary's
UNC Asheville, W, H, 0,Saint Mary's
Loyola Marymount, W, H, 0,Saint Mary's
BYU, W, A, 0,Saint Mary's
Pacific, W, H, 0,Saint Mary's
San Diego, W, H, 0,Saint Mary's
Santa Clara, W, A, 0,Saint Mary's
Pepperdine, W, A, 0,Saint Mary's
Gonzaga, W, A, 0,Saint Mary's
Pacific, W, A, 0,Saint Mary's
BYU, W, H, 0,Saint Mary's
Portland, W, H, 0,Saint Mary's
San Francisco, W, H, 0,Saint Mary's
San Diego, W, A, 0,Saint Mary's
Loyola Marymount, W, A, 0,Saint Mary's
Gonzaga, L, H, 0,Saint Mary's
San Francisco, L, A, 0,Saint Mary's
Portland, W, A, 0,Saint Mary's
Pepperdine, W, H, 0,Saint Mary's
Santa Clara, W, H, 0,Saint Mary's
Pepperdine, W, N, 1,Saint Mary's
BYU, L, N, 1,Saint Mary's
Southeastern Louisiana, W, H, 1,Saint Mary's
Washington, W, H, 1,Saint Mary's
Utah, L, H, 1,Saint Mary's
Detroit, W, H, 0,Virginia Tech
The Citadel, W, H, 0,Virginia Tech
Saint Louis, L, N, 0,Virginia Tech
Washington, W, N, 0,Virginia Tech
Houston Baptist, W, H, 0,Virginia Tech
Morehead St., W, H, 0,Virginia Tech
Iowa, W, H, 0,Virginia Tech
Mississippi, W, A, 0,Virginia Tech
Radford, W, H, 0,Virginia Tech
Maryland Eastern Shore, W, H, 0,Virginia Tech
Kentucky, L, A, 0,Virginia Tech
Presbyterian, W, H, 0,Virginia Tech
North Carolina A&T, W, H, 0,Virginia Tech
Syracuse, L, A, 0,Virginia Tech
Virginia, L, H, 0,Virginia Tech
Pittsburgh, W, H, 0,Virginia Tech
Wake Forest, W, A, 0,Virginia Tech
Louisville, L, A, 0,Virginia Tech
Florida St., L, H, 0,Virginia Tech
North Carolina, W, H, 0,Virginia Tech
Notre Dame, W, A, 0,Virginia Tech
Boston College, W, A, 0,Virginia Tech
Miami FL, L, H, 0,Virginia Tech
North Carolina St., W, H, 0,Virginia Tech
Virginia, W, A, 0,Virginia Tech
Duke, L, A, 0,Virginia Tech
Georgia Tech, W, A, 0,Virginia Tech
Clemson, W, H, 0,Virginia Tech
Louisville, L, H, 0,Virginia Tech
Duke, W, H, 0,Virginia Tech
Miami FL, L, A, 0,Virginia Tech
Notre Dame, L, N, 1,Virginia Tech
Alabama, L, N, 2,Virginia Tech
Central Arkansas, W, H, 0,Baylor
Texas A&M Corpus Chris, W, H, 0,Baylor
Alcorn St., W, H, 0,Baylor
Wisconsin, W, N, 0,Baylor
Creighton, W, N, 0,Baylor
Xavier, L, A, 0,Baylor
Wichita St., L, H, 0,Baylor
Sam Houston St., W, H, 0,Baylor
Texas Southern, W, H, 0,Baylor
Savannah St., W, H, 0,Baylor
Southern, W, H, 0,Baylor
Texas Tech, L, A, 0,Baylor
TCU, L, H, 0,Baylor
Texas, W, H, 0,Baylor
West Virginia, L, A, 0,Baylor
Iowa St., L, A, 0,Baylor
Oklahoma St., W, H, 0,Baylor
Kansas, L, A, 0,Baylor
Kansas St., L, H, 0,Baylor
Florida, L, A, 0,Baylor
Oklahoma, L, A, 0,Baylor
Iowa St., W, H, 0,Baylor
Oklahoma St., W, A, 0,Baylor
Kansas, W, H, 0,Baylor
Texas, W, A, 0,Baylor
Texas Tech, W, H, 0,Baylor
West Virginia, L, H, 0,Baylor
TCU, L, A, 0,Baylor
Oklahoma, W, H, 0,Baylor
Kansas St., L, A, 0,Baylor
West Virginia, L, N, 1,Baylor
Wagner, W, H, 1,Baylor
Mississippi St., L, H, 1,Baylor
DePaul, W, A, 0,Notre Dame
Mount St. Mary's, W, H, 0,Notre Dame
Chicago St., W, H, 0,Notre Dame
LSU, W, N, 0,Notre Dame
Wichita St., W, N, 0,Notre Dame
Michigan St., L, A, 0,Notre Dame
St. Francis NY, W, H, 0,Notre Dame
Ball St., L, H, 0,Notre Dame
Delaware, W, A, 0,Notre Dame
Indiana, L, N, 0,Notre Dame
Dartmouth, W, H, 0,Notre Dame
Southeastern Louisiana, W, H, 0,Notre Dame
Georgia Tech, W, H, 0,Notre Dame
North Carolina St., W, H, 0,Notre Dame
Syracuse, W, A, 0,Notre Dame
Georgia Tech, L, A, 0,Notre Dame
North Carolina, L, H, 0,Notre Dame
Louisville, L, H, 0,Notre Dame
Clemson, L, A, 0,Notre Dame
Virginia Tech, L, H, 0,Notre Dame
Duke, L, A, 0,Notre Dame
North Carolina St., L, A, 0,Notre Dame
Boston College, W, H, 0,Notre Dame
Florida St., W, H, 0,Notre Dame
North Carolina, L, A, 0,Notre Dame
Boston College, W, A, 0,Notre Dame
Miami FL, L, H, 0,Notre Dame
Wake Forest, W, A, 0,Notre Dame
Pittsburgh, W, H, 0,Notre Dame
Virginia, L, A, 0,Notre Dame
Pittsburgh, W, N, 1,Notre Dame
Virginia Tech, W, N, 1,Notre Dame
Duke, L, N, 1,Notre Dame
Hampton, W, H, 1,Notre Dame
Penn St., L, H, 1,Notre Dame
Northwestern St., W, H, 0,Texas
New Hampshire, W, H, 0,Texas
Lipscomb, W, H, 0,Texas
Butler, W, N, 0,Texas
Duke, L, N, 0,Texas
Gonzaga, L, N, 0,Texas
Florida A&M, W, H, 0,Texas
VCU, W, A, 0,Texas
Michigan, L, H, 0,Texas
Louisiana Tech, W, H, 0,Texas
Tennessee St., W, H, 0,Texas
Alabama, W, A, 0,Texas
Kansas, L, H, 0,Texas
Iowa St., W, A, 0,Texas
Baylor, L, A, 0,Texas
TCU, W, H, 0,Texas
Oklahoma St., L, A, 0,Texas
Texas Tech, W, H, 0,Texas
West Virginia, L, A, 0,Texas
Iowa St., W, H, 0,Texas
Mississippi, W, H, 0,Texas
Texas Tech, L, A, 0,Texas
Oklahoma, W, H, 0,Texas
Kansas St., L, H, 0,Texas
TCU, L, A, 0,Texas
Baylor, L, H, 0,Texas
Oklahoma, W, A, 0,Texas
Kansas St., L, A, 0,Texas
Oklahoma St., W, H, 0,Texas
Kansas, L, A, 0,Texas
West Virginia, W, H, 0,Texas
Iowa St., W, N, 1,Texas
Texas Tech, L, N, 1,Texas
Nevada, L, N, 2,Texas
Gardner Webb, W, H, 0,Miami FL
Navy, W, H, 0,Miami FL
Florida A&M, W, H, 0,Miami FL
La Salle, W, A, 0,Miami FL
North Florida, W, H, 0,Miami FL
Minnesota, W, A, 0,Miami FL
Princeton, W, H, 0,Miami FL
Boston University, W, H, 0,Miami FL
George Washington, W, A, 0,Miami FL
Hawaii, W, A, 0,Miami FL
New Mexico St., L, N, 0,Miami FL
Middle Tennessee, W, N, 0,Miami FL
Pittsburgh, W, A, 0,Miami FL
Georgia Tech, L, A, 0,Miami FL
Florida St., W, H, 0,Miami FL
Clemson, L, A, 0,Miami FL
Duke, L, H, 0,Miami FL
North Carolina St., W, A, 0,Miami FL
Louisville, W, H, 0,Miami FL
Florida St., L, A, 0,Miami FL
Pittsburgh, W, H, 0,Miami FL
Virginia Tech, W, A, 0,Miami FL
Wake Forest, W, H, 0,Miami FL
Boston College, L, A, 0,Miami FL
Virginia, L, H, 0,Miami FL
Syracuse, L, H, 0,Miami FL
Notre Dame, W, A, 0,Miami FL
Boston College, W, H, 0,Miami FL
North Carolina, W, A, 0,Miami FL
Virginia Tech, W, H, 0,Miami FL
North Carolina, L, N, 1,Miami FL
Loyola Chicago, L, N, 2,Miami FL
George Mason, W, H, 0,Louisville
Nebraska Omaha, W, H, 0,Louisville
Southern Illinois, W, H, 0,Louisville
St. Francis PA, W, H, 0,Louisville
Purdue, L, A, 0,Louisville
Seton Hall, L, H, 0,Louisville
Siena, W, H, 0,Louisville
Indiana, W, H, 0,Louisville
Bryant, W, H, 0,Louisville
Memphis, W, N, 0,Louisville
Albany, W, H, 0,Louisville
Grand Canyon, W, H, 0,Louisville
Kentucky, L, A, 0,Louisville
Pittsburgh, W, H, 0,Louisville
Clemson, L, A, 0,Louisville
Florida St., W, A, 0,Louisville
Virginia Tech, W, H, 0,Louisville
Notre Dame, W, A, 0,Louisville
Boston College, W, H, 0,Louisville
Miami FL, L, A, 0,Louisville
Wake Forest, W, H, 0,Louisville
Virginia, L, A, 0,Louisville
Florida St., L, H, 0,Louisville
Syracuse, L, H, 0,Louisville
Georgia Tech, W, H, 0,Louisville
Pittsburgh, W, A, 0,Louisville
North Carolina, L, H, 0,Louisville
Duke, L, A, 0,Louisville
Virginia Tech, W, A, 0,Louisville
Virginia, L, H, 0,Louisville
North Carolina St., L, A, 0,Louisville
Florida St., W, N, 1,Louisville
Virginia, L, N, 1,Louisville
Northern Kentucky, W, H, 1,Louisville
Middle Tennessee, W, H, 1,Louisville
Mississippi St., L, H, 1,Louisville
Stony Brook, W, A, 0,Maryland
Maryland Eastern Shore, W, H, 0,Maryland
Butler, W, H, 0,Maryland
Bucknell, W, H, 0,Maryland
Jackson St., W, H, 0,Maryland
St. Bonaventure, L, N, 0,Maryland
New Mexico, W, N, 0,Maryland
Syracuse, L, A, 0,Maryland
Purdue, L, H, 0,Maryland
Illinois, W, A, 0,Maryland
Ohio, W, H, 0,Maryland
Gardner Webb, W, H, 0,Maryland
Fairleigh Dickinson, W, H, 0,Maryland
UMBC, W, H, 0,Maryland
Penn St., W, H, 0,Maryland
Michigan St., L, A, 0,Maryland
Iowa, W, H, 0,Maryland
Ohio St., L, A, 0,Maryland
Michigan, L, A, 0,Maryland
Minnesota, W, H, 0,Maryland
Indiana, L, A, 0,Maryland
Michigan St., L, H, 0,Maryland
Purdue, L, A, 0,Maryland
Wisconsin, W, H, 0,Maryland
Penn St., L, A, 0,Maryland
Northwestern, W, H, 0,Maryland
Nebraska, L, A, 0,Maryland
Rutgers, W, H, 0,Maryland
Northwestern, W, A, 0,Maryland
Michigan, L, H, 0,Maryland
Wisconsin, L, N, 1,Maryland
Iowa St., W, H, 0,Missouri
Wagner, W, H, 0,Missouri
Utah, L, A, 0,Missouri
Long Beach St., W, N, 0,Missouri
St. John's, W, N, 0,Missouri
West Virginia, L, N, 0,Missouri
UCF, W, A, 0,Missouri
Miami OH, W, H, 0,Missouri
Green Bay, W, H, 0,Missouri
North Florida, W, H, 0,Missouri
Stephen F. Austin, W, H, 0,Missouri
Illinois, L, N, 0,Missouri
South Carolina, W, A, 0,Missouri
Florida, L, H, 0,Missouri
Georgia, W, H, 0,Missouri
Arkansas, L, A, 0,Missouri
Tennessee, W, H, 0,Missouri
Texas A&M, L, A, 0,Missouri
Auburn, L, H, 0,Missouri
Mississippi St., L, A, 0,Missouri
Alabama, W, A, 0,Missouri
Kentucky, W, H, 0,Missouri
Mississippi, W, A, 0,Missouri
Mississippi St., W, H, 0,Missouri
Texas A&M, W, H, 0,Missouri
LSU, L, A, 0,Missouri
Mississippi, L, H, 0,Missouri
Kentucky, L, A, 0,Missouri
Vanderbilt, W, A, 0,Missouri
Arkansas, W, H, 0,Missouri
Georgia, L, N, 1,Missouri
Florida St., L, N, 2,Missouri
Cornell, W, H, 0,Syracuse
Iona, W, H, 0,Syracuse
Texas Southern, W, H, 0,Syracuse
Oakland, W, H, 0,Syracuse
Toledo, W, H, 0,Syracuse
Maryland, W, H, 0,Syracuse
Kansas, L, N, 0,Syracuse
Connecticut, W, N, 0,Syracuse
Colgate, W, H, 0,Syracuse
Georgetown, W, A, 0,Syracuse
Buffalo, W, H, 0,Syracuse
St. Bonaventure, L, H, 0,Syracuse
Eastern Michigan, W, H, 0,Syracuse
Virginia Tech, W, H, 0,Syracuse
Wake Forest, L, A, 0,Syracuse
Notre Dame, L, H, 0,Syracuse
Virginia, L, A, 0,Syracuse
Florida St., L, A, 0,Syracuse
Pittsburgh, W, H, 0,Syracuse
Boston College, W, H, 0,Syracuse
Pittsburgh, W, A, 0,Syracuse
Georgia Tech, L, A, 0,Syracuse
Virginia, L, H, 0,Syracuse
Louisville, W, A, 0,Syracuse
Wake Forest, W, H, 0,Syracuse
North Carolina St., L, H, 0,Syracuse
Miami FL, W, A, 0,Syracuse
North Carolina, L, H, 0,Syracuse
Duke, L, A, 0,Syracuse
Boston College, L, A, 0,Syracuse
Clemson, W, H, 0,Syracuse
Wake Forest, W, N, 1,Syracuse
North Carolina, L, N, 1,Syracuse
Arizona St., W, N, 2,Syracuse
TCU, W, N, 2,Syracuse
Michigan St., W, N, 2,Syracuse
Duke, L, N, 2,Syracuse
American, W, H, 0,Kansas St.
UMKC, W, H, 0,Kansas St.
UC Irvine, W, H, 0,Kansas St.
Northern Arizona, W, H, 0,Kansas St.
Arizona St., L, N, 0,Kansas St.
George Washington, W, N, 0,Kansas St.
Oral Roberts, W, H, 0,Kansas St.
Vanderbilt, W, A, 0,Kansas St.
USC Upstate, W, H, 0,Kansas St.
Tulsa, L, N, 0,Kansas St.
Southeast Missouri St., W, H, 0,Kansas St.
Washington St., W, A, 0,Kansas St.
Iowa St., W, A, 0,Kansas St.
West Virginia, L, H, 0,Kansas St.
Texas Tech, L, A, 0,Kansas St.
Oklahoma St., W, H, 0,Kansas St.
Kansas, L, A, 0,Kansas St.
Oklahoma, W, H, 0,Kansas St.
TCU, W, H, 0,Kansas St.
Baylor, W, A, 0,Kansas St.
Georgia, W, H, 0,Kansas St.
Kansas, L, H, 0,Kansas St.
West Virginia, L, A, 0,Kansas St.
Texas, W, A, 0,Kansas St.
Texas Tech, L, H, 0,Kansas St.
Oklahoma St., W, A, 0,Kansas St.
Iowa St., W, H, 0,Kansas St.
Texas, W, H, 0,Kansas St.
Oklahoma, L, A, 0,Kansas St.
TCU, L, A, 0,Kansas St.
Baylor, W, H, 0,Kansas St.
TCU, W, N, 1,Kansas St.
Kansas, L, N, 1,Kansas St.
Creighton, W, N, 2,Kansas St.
UMBC, W, N, 2,Kansas St.
Kentucky, W, N, 2,Kansas St.
Loyola Chicago, L, N, 2,Kansas St.
Charleston Southern, W, H, 0,Davidson
UNC Wilmington, W, H, 0,Davidson
Nevada, L, A, 0,Davidson
Appalachian St., L, A, 0,Davidson
Charlotte, W, A, 0,Davidson
North Carolina, L, N, 0,Davidson
VMI, W, H, 0,Davidson
Virginia, L, A, 0,Davidson
New Mexico St., L, N, 0,Davidson
Hawaii, L, A, 0,Davidson
Akron, W, N, 0,Davidson
Richmond, L, A, 0,Davidson
