opponent, outcome, home/away, tourn, team1
North Carolina, L, A, 0,Maryland
St. Francis PA, W, H, 0,Maryland
Connecticut, W, N, 0,Maryland
Maryland Eastern Shore, W, H, 0,Maryland
Princeton, W, H, 0,Maryland
Marshall, W, H, 0,Maryland
Penn St., W, H, 0,Maryland
Northwestern, W, A, 0,Maryland
Rutgers, W, H, 0,Maryland
Wisconsin, W, A, 0,Maryland
Michigan, L, A, 0,Maryland
Ohio St., W, H, 0,Maryland
Northwestern, W, H, 0,Maryland
Michigan St., L, A, 0,Maryland
Iowa, W, H, 0,Maryland
Ohio St., W, A, 0,Maryland
Nebraska, W, A, 0,Maryland
Purdue, W, H, 0,Maryland
Wisconsin, L, H, 0,Maryland
Minnesota, L, A, 0,Maryland
Michigan, W, H, 0,Maryland
Purdue, L, A, 0,Maryland
Illinois, W, H, 0,Maryland
Indiana, L, A, 0,Maryland
Nebraska, W, N, 1,Maryland
Michigan St., L, N, 1,Maryland
South Dakota St., W, N, 2,Maryland
Hawaii, W, N, 2,Maryland
Kansas, L, N, 2,Maryland
Gardner Webb, W, H, 0,Iowa
Coppin St., W, H, 0,Iowa
Marquette, W, A, 0,Iowa
Dayton, L, N, 0,Iowa
Notre Dame, L, N, 0,Iowa
Wichita St., W, N, 0,Iowa
Florida St., W, H, 0,Iowa
UMKC, W, H, 0,Iowa
Western Illinois, W, H, 0,Iowa
Iowa St., L, A, 0,Iowa
Drake, W, N, 0,Iowa
Tennessee Tech, W, H, 0,Iowa
Michigan St., W, H, 0,Iowa
Purdue, W, A, 0,Iowa
Nebraska, W, H, 0,Iowa
Michigan St., W, A, 0,Iowa
Michigan, W, H, 0,Iowa
Rutgers, W, A, 0,Iowa
Purdue, W, H, 0,Iowa
Maryland, L, A, 0,Iowa
Northwestern, W, H, 0,Iowa
Penn St., W, H, 0,Iowa
Illinois, W, A, 0,Iowa
Indiana, L, A, 0,Iowa
Minnesota, W, H, 0,Iowa
Penn St., L, A, 0,Iowa
Wisconsin, L, H, 0,Iowa
Ohio St., L, A, 0,Iowa
Indiana, L, H, 0,Iowa
Michigan, W, A, 0,Iowa
Illinois, L, N, 1,Iowa
Temple, W, N, 2,Iowa
Villanova, L, N, 2,Iowa
Stephen F. Austin, W, H, 0,Baylor
Oregon, L, A, 0,Baylor
Jackson St., W, H, 0,Baylor
Savannah St., W, H, 0,Baylor
Arkansas St., W, H, 0,Baylor
Prairie View A&M, W, H, 0,Baylor
Vanderbilt, W, H, 0,Baylor
Northwestern St., W, H, 0,Baylor
Texas A&M, L, A, 0,Baylor
New Mexico St., W, H, 0,Baylor
Texas Southern, W, H, 0,Baylor
Kansas, L, A, 0,Baylor
Oklahoma St., W, H, 0,Baylor
Iowa St., W, A, 0,Baylor
TCU, W, H, 0,Baylor
Texas Tech, W, A, 0,Baylor
Kansas St., W, H, 0,Baylor
Oklahoma, L, H, 0,Baylor
Oklahoma St., W, A, 0,Baylor
Georgia, W, H, 0,Baylor
Texas, L, H, 0,Baylor
West Virginia, L, A, 0,Baylor
Kansas St., W, A, 0,Baylor
Texas Tech, L, H, 0,Baylor
Iowa St., W, H, 0,Baylor
Texas, W, A, 0,Baylor
Kansas, L, H, 0,Baylor
TCU, W, A, 0,Baylor
Oklahoma, L, A, 0,Baylor
West Virginia, L, H, 0,Baylor
Texas, W, N, 1,Baylor
Kansas, L, N, 1,Baylor
Yale, L, N, 2,Baylor
Austin Peay, W, H, 0,Vanderbilt
Gardner Webb, W, H, 0,Vanderbilt
Stony Brook, W, H, 0,Vanderbilt
St. John's, W, N, 0,Vanderbilt
Wake Forest, W, N, 0,Vanderbilt
Kansas, L, N, 0,Vanderbilt
Detroit, W, H, 0,Vanderbilt
Baylor, L, A, 0,Vanderbilt
Dayton, L, H, 0,Vanderbilt
Wofford, W, H, 0,Vanderbilt
Purdue, L, A, 0,Vanderbilt
Western Michigan, W, H, 0,Vanderbilt
LSU, L, H, 0,Vanderbilt
Arkansas, L, A, 0,Vanderbilt
South Carolina, L, A, 0,Vanderbilt
Auburn, W, H, 0,Vanderbilt
Alabama, W, H, 0,Vanderbilt
Tennessee, W, A, 0,Vanderbilt
Kentucky, L, A, 0,Vanderbilt
Florida, W, H, 0,Vanderbilt
Texas, L, A, 0,Vanderbilt
Texas A&M, W, H, 0,Vanderbilt
Mississippi, L, A, 0,Vanderbilt
Missouri, W, H, 0,Vanderbilt
Auburn, W, A, 0,Vanderbilt
Mississippi St., L, A, 0,Vanderbilt
Georgia, W, H, 0,Vanderbilt
Florida, W, A, 0,Vanderbilt
Kentucky, W, H, 0,Vanderbilt
Tennessee, W, H, 0,Vanderbilt
Texas A&M, L, A, 0,Vanderbilt
Tennessee, L, N, 1,Vanderbilt
Wichita St., L, N, 2,Vanderbilt
Maine, W, H, 0,Connecticut
New Hampshire, W, H, 0,Connecticut
Furman, W, H, 0,Connecticut
Michigan, W, N, 0,Connecticut
Syracuse, L, N, 0,Connecticut
Gonzaga, L, N, 0,Connecticut
Sacred Heart, W, H, 0,Connecticut
Maryland, L, N, 0,Connecticut
Ohio St., W, H, 0,Connecticut
UMass Lowell, W, H, 0,Connecticut
Central Connecticut, W, H, 0,Connecticut
Texas, W, A, 0,Connecticut
Tulane, W, A, 0,Connecticut
Temple, L, H, 0,Connecticut
Memphis, W, H, 0,Connecticut
Tulsa, L, A, 0,Connecticut
Houston, W, A, 0,Connecticut
Tulane, W, H, 0,Connecticut
Georgetown, W, H, 0,Connecticut
Cincinnati, L, H, 0,Connecticut
UCF, W, A, 0,Connecticut
Memphis, W, A, 0,Connecticut
East Carolina, W, H, 0,Connecticut
Temple, L, A, 0,Connecticut
Tulsa, W, H, 0,Connecticut
SMU, W, H, 0,Connecticut
Cincinnati, L, A, 0,Connecticut
South Florida, W, A, 0,Connecticut
Houston, L, H, 0,Connecticut
SMU, L, A, 0,Connecticut
UCF, W, H, 0,Connecticut
Cincinnati, W, N, 1,Connecticut
Temple, W, N, 1,Connecticut
Memphis, W, N, 1,Connecticut
Colorado, W, N, 2,Connecticut
Kansas, L, N, 2,Connecticut
Lehigh, W, H, 0,Syracuse
St. Bonaventure, W, H, 0,Syracuse
Elon, W, H, 0,Syracuse
Charlotte, W, N, 0,Syracuse
Connecticut, W, N, 0,Syracuse
Texas A&M, W, N, 0,Syracuse
Wisconsin, L, H, 0,Syracuse
Georgetown, L, A, 0,Syracuse
Colgate, W, H, 0,Syracuse
St. John's, L, A, 0,Syracuse
Cornell, W, H, 0,Syracuse
Montana St., W, H, 0,Syracuse
Texas Southern, W, H, 0,Syracuse
Pittsburgh, L, A, 0,Syracuse
Miami FL, L, A, 0,Syracuse
Clemson, L, H, 0,Syracuse
North Carolina, L, H, 0,Syracuse
Boston College, W, H, 0,Syracuse
Wake Forest, W, A, 0,Syracuse
Duke, W, A, 0,Syracuse
Virginia, L, A, 0,Syracuse
Notre Dame, W, H, 0,Syracuse
Georgia Tech, W, H, 0,Syracuse
Virginia Tech, W, H, 0,Syracuse
Florida St., W, H, 0,Syracuse
Boston College, W, A, 0,Syracuse
Louisville, L, A, 0,Syracuse
Pittsburgh, L, H, 0,Syracuse
North Carolina St., W, H, 0,Syracuse
North Carolina, L, A, 0,Syracuse
Florida St., L, A, 0,Syracuse
Pittsburgh, L, N, 1,Syracuse
Dayton, W, N, 2,Syracuse
Middle Tennessee, W, N, 2,Syracuse
Gonzaga, W, N, 2,Syracuse
Virginia, W, N, 2,Syracuse
North Carolina, L, N, 2,Syracuse
Rice, W, H, 0,California
UC Santa Barbara, W, H, 0,California
East Carolina, W, H, 0,California
Sam Houston St., W, H, 0,California
San Diego St., L, N, 0,California
Richmond, L, N, 0,California
Seattle, W, H, 0,California
Wyoming, W, A, 0,California
Incarnate Word, W, H, 0,California
Saint Mary's, W, H, 0,California
Coppin St., W, H, 0,California
Virginia, L, A, 0,California
Davidson, W, H, 0,California
Colorado, W, H, 0,California
Utah, W, H, 0,California
Oregon, L, A, 0,California
Oregon St., L, A, 0,California
Stanford, L, A, 0,California
Arizona St., W, H, 0,California
Arizona, W, H, 0,California
Utah, L, A, 0,California
Colorado, L, A, 0,California
Stanford, W, H, 0,California
Oregon, W, H, 0,California
Oregon St., W, H, 0,California
Washington, W, A, 0,California
Washington St., W, A, 0,California
UCLA, W, H, 0,California
USC, W, H, 0,California
Arizona, L, A, 0,California
Arizona St., W, A, 0,California
Oregon St., W, N, 1,California
Utah, L, N, 1,California
Hawaii, L, N, 2,California
Dartmouth, W, H, 0,Seton Hall
Wagner, W, H, 0,Seton Hall
Long Beach St., L, N, 0,Seton Hall
Bradley, W, N, 0,Seton Hall
Mississippi, W, N, 0,Seton Hall
Georgia, W, H, 0,Seton Hall
George Washington, L, A, 0,Seton Hall
Rutgers, W, A, 0,Seton Hall
Troy, W, H, 0,Seton Hall
Saint Peter's, W, H, 0,Seton Hall
Wichita St., W, H, 0,Seton Hall
South Florida, W, H, 0,Seton Hall
Marquette, W, A, 0,Seton Hall
DePaul, W, H, 0,Seton Hall
Villanova, L, A, 0,Seton Hall
Creighton, L, H, 0,Seton Hall
Providence, W, A, 0,Seton Hall
Villanova, L, H, 0,Seton Hall
Xavier, L, A, 0,Seton Hall
St. John's, W, H, 0,Seton Hall
Creighton, W, A, 0,Seton Hall
Marquette, W, H, 0,Seton Hall
Georgetown, W, H, 0,Seton Hall
Butler, L, H, 0,Seton Hall
Georgetown, W, A, 0,Seton Hall
St. John's, W, A, 0,Seton Hall
Providence, W, H, 0,Seton Hall
Xavier, W, H, 0,Seton Hall
Butler, L, A, 0,Seton Hall
DePaul, W, A, 0,Seton Hall
Creighton, W, N, 1,Seton Hall
Xavier, W, N, 1,Seton Hall
Villanova, W, N, 1,Seton Hall
Gonzaga, L, N, 2,Seton Hall
The Citadel, W, H, 0,Butler
Missouri St., W, N, 0,Butler
Temple, W, N, 0,Butler
Miami FL, L, N, 0,Butler
SIU Edwardsville, W, H, 0,Butler
Cincinnati, W, A, 0,Butler
Indiana St., W, H, 0,Butler
VMI, W, H, 0,Butler
Tennessee, W, H, 0,Butler
Purdue, W, N, 0,Butler
Southern Utah, W, H, 0,Butler
IUPUI, W, H, 0,Butler
Providence, L, H, 0,Butler
Xavier, L, A, 0,Butler
DePaul, W, A, 0,Butler
Villanova, L, H, 0,Butler
St. John's, W, H, 0,Butler
Providence, L, A, 0,Butler
Creighton, L, A, 0,Butler
DePaul, W, H, 0,Butler
Marquette, L, A, 0,Butler
Georgetown, W, H, 0,Butler
St. John's, W, A, 0,Butler
Seton Hall, W, A, 0,Butler
Xavier, L, H, 0,Butler
Creighton, W, H, 0,Butler
Villanova, L, A, 0,Butler
Georgetown, W, A, 0,Butler
Seton Hall, W, H, 0,Butler
Marquette, W, H, 0,Butler
Providence, L, N, 1,Butler
Texas Tech, W, N, 2,Butler
Virginia, L, N, 2,Butler
Prairie View A&M, W, H, 0,VCU
Radford, W, H, 0,VCU
Duke, L, N, 0,VCU
Wisconsin, L, N, 0,VCU
American, W, H, 0,VCU
Old Dominion, W, H, 0,VCU
Middle Tennessee, W, A, 0,VCU
Florida St., L, N, 0,VCU
Georgia Tech, L, A, 0,VCU
Cincinnati, L, H, 0,VCU
Buffalo, W, H, 0,VCU
Liberty, W, H, 0,VCU
North Florida, W, H, 0,VCU
George Mason, W, H, 0,VCU
Saint Joseph's, W, A, 0,VCU
Saint Louis, W, A, 0,VCU
Fordham, W, H, 0,VCU
Richmond, W, A, 0,VCU
Duquesne, W, H, 0,VCU
St. Bonaventure, W, H, 0,VCU
Davidson, W, A, 0,VCU
La Salle, W, A, 0,VCU
George Washington, L, H, 0,VCU
Massachusetts, L, A, 0,VCU
Saint Louis, W, H, 0,VCU
Rhode Island, W, H, 0,VCU
Richmond, W, H, 0,VCU
George Mason, L, A, 0,VCU
George Washington, W, A, 0,VCU
Davidson, W, H, 0,VCU
Dayton, L, A, 0,VCU
Massachusetts, W, N, 1,VCU
Davidson, W, N, 1,VCU
Saint Joseph's, L, N, 1,VCU
Oregon St., W, N, 2,VCU
Oklahoma, L, A, 2,VCU
Western Carolina, W, H, 0,Cincinnati
Robert Morris, W, H, 0,Cincinnati
Bowling Green, W, A, 0,Cincinnati
Arkansas Pine Bluff, W, H, 0,Cincinnati
Southeastern Louisiana, W, H, 0,Cincinnati
Nebraska, W, N, 0,Cincinnati
George Washington, W, N, 0,Cincinnati
Butler, L, H, 0,Cincinnati
Morgan St., W, H, 0,Cincinnati
Xavier, L, A, 0,Cincinnati
Norfolk St., W, H, 0,Cincinnati
VCU, W, A, 0,Cincinnati
Iowa St., L, H, 0,Cincinnati
Temple, L, H, 0,Cincinnati
Tulsa, W, H, 0,Cincinnati
SMU, L, A, 0,Cincinnati
South Florida, W, A, 0,Cincinnati
Houston, W, H, 0,Cincinnati
Temple, L, A, 0,Cincinnati
Memphis, W, H, 0,Cincinnati
Tulane, W, H, 0,Cincinnati
Connecticut, W, A, 0,Cincinnati
South Florida, W, H, 0,Cincinnati
Memphis, L, A, 0,Cincinnati
UCF, W, A, 0,Cincinnati
East Carolina, W, H, 0,Cincinnati
Tulsa, L, A, 0,Cincinnati
Connecticut, W, H, 0,Cincinnati
East Carolina, W, A, 0,Cincinnati
Houston, L, A, 0,Cincinnati
SMU, W, H, 0,Cincinnati
Connecticut, L, N, 1,Cincinnati
Saint Joseph's, L, N, 2,Cincinnati
Southern Utah, W, H, 0,Utah
San Diego St., W, H, 0,Utah
Texas Tech, W, N, 0,Utah
Miami FL, L, N, 0,Utah
Temple, W, N, 0,Utah
Idaho St., W, H, 0,Utah
BYU, W, H, 0,Utah
IPFW, W, H, 0,Utah
Wichita St., L, A, 0,Utah
Savannah St., W, H, 0,Utah
Duke, W, N, 0,Utah
Delaware St., W, H, 0,Utah
Stanford, L, A, 0,Utah
California, L, A, 0,Utah
Colorado, W, A, 0,Utah
Oregon, L, H, 0,Utah
Oregon St., W, H, 0,Utah
Washington St., W, A, 0,Utah
Washington, W, A, 0,Utah
California, W, H, 0,Utah
Stanford, W, H, 0,Utah
Oregon St., L, A, 0,Utah
Oregon, L, A, 0,Utah
Washington, W, H, 0,Utah
Washington St., W, H, 0,Utah
UCLA, W, A, 0,Utah
USC, W, A, 0,Utah
Arizona St., W, H, 0,Utah
Arizona, W, H, 0,Utah
Colorado, W, H, 0,Utah
USC, W, N, 1,Utah
California, W, N, 1,Utah
Oregon, L, N, 1,Utah
Fresno St., W, N, 2,Utah
Gonzaga, L, N, 2,Utah
Manhattan, W, H, 0,Saint Mary's
Stanford, W, H, 0,Saint Mary's
Cal St. Bakersfield, W, H, 0,Saint Mary's
UC Davis, W, H, 0,Saint Mary's
UC Irvine, W, H, 0,Saint Mary's
California, L, A, 0,Saint Mary's
Cal Poly, W, H, 0,Saint Mary's
Southern Utah, W, H, 0,Saint Mary's
San Francisco, W, H, 0,Saint Mary's
Santa Clara, W, A, 0,Saint Mary's
Utah Valley, W, H, 0,Saint Mary's
BYU, W, H, 0,Saint Mary's
San Diego, W, H, 0,Saint Mary's
Loyola Marymount, W, A, 0,Saint Mary's
Pepperdine, L, A, 0,Saint Mary's
Pacific, W, H, 0,Saint Mary's
Gonzaga, W, H, 0,Saint Mary's
Portland, W, H, 0,Saint Mary's
Pacific, W, A, 0,Saint Mary's
BYU, L, A, 0,Saint Mary's
San Diego, W, A, 0,Saint Mary's
Pepperdine, L, H, 0,Saint Mary's
Loyola Marymount, W, H, 0,Saint Mary's
Portland, W, A, 0,Saint Mary's
Gonzaga, W, A, 0,Saint Mary's
Santa Clara, W, H, 0,Saint Mary's
San Francisco, W, A, 0,Saint Mary's
Grand Canyon, W, H, 0,Saint Mary's
Loyola Marymount, W, N, 1,Saint Mary's
Pepperdine, W, N, 1,Saint Mary's
Gonzaga, L, N, 1,Saint Mary's
New Mexico St., W, H, 1,Saint Mary's
Georgia, W, H, 1,Saint Mary's
Valparaiso, L, A, 1,Saint Mary's
Navy, W, A, 0,Florida
North Carolina A&T, W, H, 0,Florida
Saint Joseph's, W, N, 0,Florida
Purdue, L, N, 0,Florida
Vermont, W, H, 0,Florida
Florida Gulf Coast, W, H, 0,Florida
Richmond, W, H, 0,Florida
Miami FL, L, A, 0,Florida
Michigan St., L, A, 0,Florida
Oklahoma St., W, N, 0,Florida
Jacksonville, W, H, 0,Florida
Florida St., L, H, 0,Florida
Georgia, W, H, 0,Florida
Tennessee, L, A, 0,Florida
LSU, W, H, 0,Florida
Texas A&M, L, A, 0,Florida
Mississippi, W, A, 0,Florida
Mississippi St., W, H, 0,Florida
Auburn, W, H, 0,Florida
Vanderbilt, L, A, 0,Florida
West Virginia, W, H, 0,Florida
Arkansas, W, H, 0,Florida
Kentucky, L, A, 0,Florida
Mississippi, W, H, 0,Florida
Alabama, L, H, 0,Florida
Georgia, W, A, 0,Florida
South Carolina, L, A, 0,Florida
Vanderbilt, L, H, 0,Florida
LSU, L, A, 0,Florida
Kentucky, L, H, 0,Florida
Missouri, W, A, 0,Florida
Arkansas, W, N, 1,Florida
Texas A&M, L, N, 1,Florida
North Florida, W, A, 1,Florida
Ohio St., W, A, 1,Florida
George Washington, L, A, 1,Florida
St. Francis PA, W, H, 0,Notre Dame
Milwaukee, W, H, 0,Notre Dame
UMass Lowell, W, H, 0,Notre Dame
Monmouth, L, N, 0,Notre Dame
Iowa, W, N, 0,Notre Dame
Alabama, L, N, 0,Notre Dame
Illinois, W, A, 0,Notre Dame
Stony Brook, W, H, 0,Notre Dame
Loyola Chicago, W, H, 0,Notre Dame
Indiana, L, N, 0,Notre Dame
Youngstown St., W, H, 0,Notre Dame
Liberty, W, H, 0,Notre Dame
Virginia, L, A, 0,Notre Dame
Boston College, W, A, 0,Notre Dame
Pittsburgh, L, H, 0,Notre Dame
Georgia Tech, W, H, 0,Notre Dame
Duke, W, A, 0,Notre Dame
Virginia Tech, W, H, 0,Notre Dame
Boston College, W, H, 0,Notre Dame
Syracuse, L, A, 0,Notre Dame
Wake Forest, W, H, 0,Notre Dame
Miami FL, L, A, 0,Notre Dame
North Carolina, W, H, 0,Notre Dame
Clemson, W, A, 0,Notre Dame
Louisville, W, H, 0,Notre Dame
Georgia Tech, L, A, 0,Notre Dame
Wake Forest, W, A, 0,Notre Dame
Florida St., L, A, 0,Notre Dame
Miami FL, L, H, 0,Notre Dame
North Carolina St., W, H, 0,Notre Dame
Duke, W, N, 1,Notre Dame
North Carolina, L, N, 1,Notre Dame
Michigan, W, N, 2,Notre Dame
Stephen F. Austin, W, N, 2,Notre Dame
Wisconsin, W, N, 2,Notre Dame
North Carolina, L, N, 2,Notre Dame
Detroit, W, H, 0,Pittsburgh
Cornell, W, H, 0,Pittsburgh
Kent St., W, H, 0,Pittsburgh
Purdue, L, H, 0,Pittsburgh
Duquesne, W, N, 0,Pittsburgh
Central Arkansas, W, H, 0,Pittsburgh
Eastern Washington, W, H, 0,Pittsburgh
Morehead St., W, H, 0,Pittsburgh
Davidson, W, N, 0,Pittsburgh
Western Carolina, W, H, 0,Pittsburgh
Syracuse, W, H, 0,Pittsburgh
Maryland Eastern Shore, W, H, 0,Pittsburgh
Georgia Tech, W, H, 0,Pittsburgh
Notre Dame, W, A, 0,Pittsburgh
Louisville, L, A, 0,Pittsburgh
Boston College, W, H, 0,Pittsburgh
North Carolina St., L, H, 0,Pittsburgh
Florida St., W, A, 0,Pittsburgh
Clemson, L, A, 0,Pittsburgh
Virginia Tech, W, H, 0,Pittsburgh
Virginia, L, H, 0,Pittsburgh
Miami FL, L, A, 0,Pittsburgh
North Carolina, L, A, 0,Pittsburgh
Wake Forest, W, H, 0,Pittsburgh
Syracuse, W, A, 0,Pittsburgh
Louisville, L, H, 0,Pittsburgh
Duke, W, H, 0,Pittsburgh
Virginia Tech, L, A, 0,Pittsburgh
Georgia Tech, L, A, 0,Pittsburgh
Syracuse, W, N, 1,Pittsburgh
North Carolina, L, N, 1,Pittsburgh
Wisconsin, L, N, 2,Pittsburgh
Western Illinois, L, H, 0,Wisconsin
Siena, W, H, 0,Wisconsin
North Dakota, W, H, 0,Wisconsin
Georgetown, L, N, 0,Wisconsin
VCU, W, N, 0,Wisconsin
Prairie View A&M, W, H, 0,Wisconsin
Oklahoma, L, A, 0,Wisconsin
Syracuse, W, A, 0,Wisconsin
Temple, W, H, 0,Wisconsin
Milwaukee, L, H, 0,Wisconsin
Marquette, L, H, 0,Wisconsin
Texas A&M Corpus Chris, W, H, 0,Wisconsin
Green Bay, W, H, 0,Wisconsin
Purdue, L, H, 0,Wisconsin
Rutgers, W, H, 0,Wisconsin
Indiana, L, A, 0,Wisconsin
Maryland, L, H, 0,Wisconsin
Northwestern, L, A, 0,Wisconsin
Michigan St., W, H, 0,Wisconsin
Penn St., W, A, 0,Wisconsin
Indiana, W, H, 0,Wisconsin
Illinois, W, A, 0,Wisconsin
Ohio St., W, H, 0,Wisconsin
Nebraska, W, H, 0,Wisconsin
Maryland, W, A, 0,Wisconsin
Michigan St., L, A, 0,Wisconsin
Illinois, W, H, 0,Wisconsin
Iowa, W, A, 0,Wisconsin
Michigan, W, H, 0,Wisconsin
Minnesota, W, A, 0,Wisconsin
Purdue, L, A, 0,Wisconsin
Nebraska, L, N, 1,Wisconsin
Pittsburgh, W, N, 2,Wisconsin
Xavier, W, N, 2,Wisconsin
Notre Dame, L, N, 2,Wisconsin
Washington, L, N, 0,Texas
Texas A&M Corpus Chris, W, H, 0,Texas
Texas A&M, L, N, 0,Texas
Washington, W, N, 0,Texas
Michigan, L, N, 0,Texas
UT Arlington, W, H, 0,Texas
Samford, W, H, 0,Texas
UTSA, W, H, 0,Texas
North Carolina, W, H, 0,Texas
Appalachian St., W, H, 0,Texas
Stanford, W, A, 0,Texas
Connecticut, L, H, 0,Texas
Texas Tech, L, A, 0,Texas
Kansas St., W, H, 0,Texas
TCU, L, A, 0,Texas
Iowa St., W, H, 0,Texas
Oklahoma St., W, H, 0,Texas
West Virginia, W, A, 0,Texas
Kansas, L, A, 0,Texas
TCU, W, H, 0,Texas
Vanderbilt, W, H, 0,Texas
Baylor, W, A, 0,Texas
Texas Tech, W, H, 0,Texas
Oklahoma, L, A, 0,Texas
Iowa St., L, A, 0,Texas
West Virginia, W, H, 0,Texas
Baylor, L, H, 0,Texas
Kansas St., W, A, 0,Texas
Oklahoma, W, H, 0,Texas
Kansas, L, H, 0,Texas
Oklahoma St., W, A, 0,Texas
Baylor, L, N, 1,Texas
Northern Iowa, L, N, 2,Texas
Texas Southern, W, H, 0,Creighton
UTSA, W, H, 0,Creighton
Indiana, L, A, 0,Creighton
Rutgers, W, N, 0,Creighton
Massachusetts, W, N, 0,Creighton
Western Illinois, W, H, 0,Creighton
Arizona St., L, H, 0,Creighton
Loyola Chicago, L, A, 0,Creighton
Nebraska, W, H, 0,Creighton
IUPUI, W, H, 0,Creighton
Oklahoma, L, A, 0,Creighton
North Texas, W, H, 0,Creighton
Coppin St., W, H, 0,Creighton
St. John's, W, A, 0,Creighton
Villanova, L, H, 0,Creighton
Georgetown, W, H, 0,Creighton
Seton Hall, W, A, 0,Creighton
Providence, L, H, 0,Creighton
DePaul, W, A, 0,Creighton
Butler, W, H, 0,Creighton
Georgetown, L, A, 0,Creighton
Seton Hall, L, H, 0,Creighton
Villanova, L, A, 0,Creighton
DePaul, W, H, 0,Creighton
Xavier, W, H, 0,Creighton
Marquette, W, A, 0,Creighton
Butler, L, A, 0,Creighton
Marquette, L, H, 0,Creighton
St. John's, W, H, 0,Creighton
Providence, L, A, 0,Creighton
Xavier, L, A, 0,Creighton
Seton Hall, L, N, 1,Creighton
Alabama, W, H, 1,Creighton
Wagner, W, H, 1,Creighton
BYU, L, A, 1,Creighton
Baylor, L, A, 0,Stephen F. Austin
Northern Iowa, L, A, 0,Stephen F. Austin
Western Michigan, W, N, 0,Stephen F. Austin
Tulane, L, N, 0,Stephen F. Austin
Appalachian St., W, N, 0,Stephen F. Austin
Texas Southern, W, H, 0,Stephen F. Austin
Arizona St., L, A, 0,Stephen F. Austin
UAB, L, A, 0,Stephen F. Austin
McNeese St., W, H, 0,Stephen F. Austin
Southeastern Louisiana, W, A, 0,Stephen F. Austin
Central Arkansas, W, H, 0,Stephen F. Austin
Abilene Christian, W, H, 0,Stephen F. Austin
New Orleans, W, A, 0,Stephen F. Austin
Sam Houston St., W, H, 0,Stephen F. Austin
Lamar, W, H, 0,Stephen F. Austin
Texas A&M Corpus Chris, W, A, 0,Stephen F. Austin
Houston Baptist, W, A, 0,Stephen F. Austin
Northwestern St., W, H, 0,Stephen F. Austin
Texas A&M Corpus Chris, W, H, 0,Stephen F. Austin
Incarnate Word, W, H, 0,Stephen F. Austin
Nicholls St., W, A, 0,Stephen F. Austin
Lamar, W, A, 0,Stephen F. Austin
Houston Baptist, W, H, 0,Stephen F. Austin
Incarnate Word, W, A, 0,Stephen F. Austin
Northwestern St., W, A, 0,Stephen F. Austin
Sam Houston St., W, A, 0,Stephen F. Austin
Houston Baptist, W, N, 1,Stephen F. Austin
Texas A&M Corpus Chris, W, N, 1,Stephen F. Austin
West Virginia, W, N, 2,Stephen F. Austin
Notre Dame, L, N, 2,Stephen F. Austin
IPFW, W, H, 0,Valparaiso
Iona, W, H, 0,Valparaiso
Rhode Island, W, A, 0,Valparaiso
Oregon, L, A, 0,Valparaiso
Oregon St., W, A, 0,Valparaiso
Ball St., L, A, 0,Valparaiso
Belmont, W, H, 0,Valparaiso
Indiana St., W, A, 0,Valparaiso
Chicago St., W, A, 0,Valparaiso
Missouri St., W, H, 0,Valparaiso
Belmont, L, A, 0,Valparaiso
Illinois Chicago, W, H, 0,Valparaiso
Oakland, W, A, 0,Valparaiso
Detroit, W, A, 0,Valparaiso
Milwaukee, W, H, 0,Valparaiso
Green Bay, W, H, 0,Valparaiso
Youngstown St., W, A, 0,Valparaiso
Wright St., L, A, 0,Valparaiso
Northern Kentucky, W, A, 0,Valparaiso
Cleveland St., W, H, 0,Valparaiso
Youngstown St., W, H, 0,Valparaiso
Illinois Chicago, W, A, 0,Valparaiso
Northern Kentucky, W, H, 0,Valparaiso
Wright St., L, H, 0,Valparaiso
Cleveland St., W, A, 0,Valparaiso
Oakland, W, H, 0,Valparaiso
Detroit, W, H, 0,Valparaiso
Milwaukee, W, A, 0,Valparaiso
Green Bay, W, A, 0,Valparaiso
Green Bay, L, N, 1,Valparaiso
Texas Southern, W, H, 1,Valparaiso
Florida St., W, H, 1,Valparaiso
Saint Mary's, W, H, 1,Valparaiso
BYU, W, N, 1,Valparaiso
George Washington, L, N, 1,Valparaiso
Drexel, W, H, 0,Saint Joseph's
Niagara, W, H, 0,Saint Joseph's
Buffalo, W, H, 0,Saint Joseph's
Florida, L, N, 0,Saint Joseph's
Old Dominion, W, N, 0,Saint Joseph's
Villanova, L, H, 0,Saint Joseph's
Columbia, W, A, 0,Saint Joseph's
Princeton, W, H, 0,Saint Joseph's
Temple, W, A, 0,Saint Joseph's
Illinois St., W, H, 0,Saint Joseph's
Virginia Tech, W, N, 0,Saint Joseph's
Maryland Eastern Shore, W, H, 0,Saint Joseph's
Richmond, W, A, 0,Saint Joseph's
VCU, L, H, 0,Saint Joseph's
Rhode Island, W, H, 0,Saint Joseph's
George Mason, W, A, 0,Saint Joseph's
Fordham, W, H, 0,Saint Joseph's
Penn, W, N, 0,Saint Joseph's
La Salle, W, A, 0,Saint Joseph's
Massachusetts, W, H, 0,Saint Joseph's
Rhode Island, W, A, 0,Saint Joseph's
St. Bonaventure, L, H, 0,Saint Joseph's
Fordham, W, A, 0,Saint Joseph's
George Washington, W, A, 0,Saint Joseph's
La Salle, W, H, 0,Saint Joseph's
Dayton, W, H, 0,Saint Joseph's
Davidson, L, A, 0,Saint Joseph's
Massachusetts, W, A, 0,Saint Joseph's
