opponent, outcome, home/away, team1
Connecticut, L, H,Marquette
Syracuse, W, H,Marquette
Villanova, L, A,Marquette
South Florida, W, A,Marquette
Georgetown, L, A,Marquette
St. John's, L, H,Marquette
Seton Hall, W, H,Marquette
Connecticut, W, A,Marquette
Providence, W, H,Marquette
Cincinnati, L, H,Marquette
Seton Hall, L, A,Marquette
Providence, W, N,Marquette
West Virginia, W, N,Marquette
Louisville, L, N,Marquette
Xavier, W, N,Marquette
Syracuse, W, N,Marquette
North Carolina, L, N,Marquette
Texas Southern, W, H,Wichita St.
Connecticut, L, N,Wichita St.
Virginia, W, N,Wichita St.
UMKC, W, H,Wichita St.
Chicago St., W, H,Wichita St.
San Diego St., L, A,Wichita St.
Nicholls St., W, H,Wichita St.
Alabama A&M, W, H,Wichita St.
LSU, W, A,Wichita St.
Tulsa, W, H,Wichita St.
Evansville, W, H,Wichita St.
Bradley, W, A,Wichita St.
Drake, W, H,Wichita St.
Illinois St., W, A,Wichita St.
Missouri St., L, H,Wichita St.
Creighton, W, A,Wichita St.
Drake, W, A,Wichita St.
Northern Iowa, L, H,Wichita St.
Indiana St., W, H,Wichita St.
Southern Illinois, W, A,Wichita St.
Bradley, W, H,Wichita St.
Indiana St., W, A,Wichita St.
Illinois St., W, H,Wichita St.
Southern Illinois, L, H,Wichita St.
Northern Iowa, W, A,Wichita St.
Evansville, W, A,Wichita St.
VCU, L, H,Wichita St.
Creighton, W, H,Wichita St.
Missouri St., L, A,Wichita St.
Bradley, W, N,Wichita St.
Indiana St., L, N,Wichita St.
Nebraska, W, H,Wichita St.
Virginia Tech, W, A,Wichita St.
College of Charleston, W, H,Wichita St.
Washington St., W, N,Wichita St.
Alabama, W, N,Wichita St.
Bucknell, W, H,Villanova
Marist, W, H,Villanova
Boston University, W, H,Villanova
Lafayette, W, H,Villanova
UCLA, W, N,Villanova
Tennessee, L, N,Villanova
Saint Joseph's, W, H,Villanova
Penn, W, A,Villanova
La Salle, W, A,Villanova
Delaware, W, H,Villanova
Monmouth, W, A,Villanova
Temple, W, H,Villanova
Rutgers, W, H,Villanova
South Florida, W, A,Villanova
Cincinnati, W, H,Villanova
Louisville, W, H,Villanova
Maryland, W, H,Villanova
Connecticut, L, A,Villanova
Syracuse, W, A,Villanova
Providence, L, A,Villanova
Georgetown, L, H,Villanova
Marquette, W, H,Villanova
West Virginia, W, H,Villanova
Rutgers, L, A,Villanova
Pittsburgh, L, H,Villanova
Seton Hall, W, A,Villanova
DePaul, W, A,Villanova
Syracuse, L, H,Villanova
St. John's, L, H,Villanova
Notre Dame, L, A,Villanova
Pittsburgh, L, A,Villanova
South Florida, L, N,Villanova
George Mason, L, N,Villanova
UC Riverside, W, H,UNLV
Southeastern Louisiana, W, H,UNLV
Wisconsin, W, H,UNLV
Tulsa, W, N,UNLV
Murray St., W, N,UNLV
Virginia Tech, W, N,UNLV
Illinois St., W, A,UNLV
Nevada, W, A,UNLV
Boise St., W, H,UNLV
Louisville, L, A,UNLV
UC Santa Barbara, L, H,UNLV
Southern Utah, W, H,UNLV
Kansas St., W, A,UNLV
Central Michigan, W, H,UNLV
BYU, L, H,UNLV
TCU, W, H,UNLV
San Diego St., L, A,UNLV
Air Force, W, A,UNLV
Colorado St., L, H,UNLV
New Mexico, W, H,UNLV
Wyoming, W, A,UNLV
Utah, W, H,UNLV
BYU, L, A,UNLV
TCU, W, A,UNLV
San Diego St., L, H,UNLV
Air Force, W, H,UNLV
Colorado St., W, A,UNLV
New Mexico, W, A,UNLV
Wyoming, W, H,UNLV
Utah, W, A,UNLV
Air Force, W, H,UNLV
San Diego St., L, H,UNLV
Illinois, L, N,UNLV
USC Upstate, W, H,Michigan
Bowling Green, W, H,Michigan
Gardner Webb, W, H,Michigan
Syracuse, L, N,Michigan
UTEP, L, N,Michigan
Clemson, W, A,Michigan
Harvard, W, H,Michigan
Utah, W, H,Michigan
North Carolina Central, W, H,Michigan
Oakland, W, H,Michigan
Bryant, W, H,Michigan
Purdue, L, H,Michigan
Penn St., W, H,Michigan
Wisconsin, L, A,Michigan
Kansas, L, H,Michigan
Ohio St., L, H,Michigan
Indiana, L, A,Michigan
Northwestern, L, A,Michigan
Minnesota, L, H,Michigan
Michigan St., W, A,Michigan
Iowa, W, H,Michigan
Ohio St., L, A,Michigan
Penn St., W, A,Michigan
Northwestern, W, H,Michigan
Indiana, W, H,Michigan
Illinois, L, A,Michigan
Iowa, W, A,Michigan
Wisconsin, L, H,Michigan
Minnesota, W, A,Michigan
Michigan St., W, H,Michigan
Illinois, W, N,Michigan
Ohio St., L, N,Michigan
Tennessee, W, N,Michigan
Duke, L, A,Michigan
Old Dominion, W, A,Georgetown
Tulane, W, H,Georgetown
Coastal Carolina, W, N,Georgetown
Wofford, W, N,Georgetown
North Carolina St., W, N,Georgetown
UNC Asheville, W, H,Georgetown
Missouri, W, A,Georgetown
Utah St., W, H,Georgetown
Temple, L, A,Georgetown
Appalachian St., W, H,Georgetown
Loyola MD, W, H,Georgetown
Memphis, W, A,Georgetown
Notre Dame, L, A,Georgetown
DePaul, W, H,Georgetown
St. John's, L, A,Georgetown
West Virginia, L, H,Georgetown
Pittsburgh, L, H,Georgetown
Rutgers, W, A,Georgetown
Seton Hall, W, A,Georgetown
St. John's, W, H,Georgetown
Villanova, W, A,Georgetown
Louisville, W, H,Georgetown
Providence, W, H,Georgetown
Syracuse, W, A,Georgetown
Marquette, W, H,Georgetown
Connecticut, L, A,Georgetown
South Florida, W, A,Georgetown
Cincinnati, L, H,Georgetown
Syracuse, L, H,Georgetown
Cincinnati, L, A,Georgetown
Connecticut, L, N,Georgetown
VCU, L, N,Georgetown
James Madison, W, H,Kansas St.
Virginia Tech, W, H,Kansas St.
Presbyterian, W, H,Kansas St.
Gonzaga, W, H,Kansas St.
Duke, L, H,Kansas St.
Texas Southern, W, H,Kansas St.
Washington St., W, A,Kansas St.
Alcorn St., W, H,Kansas St.
Loyola Chicago, W, A,Kansas St.
Florida, L, A,Kansas St.
UNLV, L, H,Kansas St.
UMKC, W, H,Kansas St.
North Florida, W, H,Kansas St.
Savannah St., W, H,Kansas St.
Oklahoma St., L, A,Kansas St.
Colorado, L, H,Kansas St.
Texas Tech, W, H,Kansas St.
Missouri, L, A,Kansas St.
Texas A&M, L, A,Kansas St.
Baylor, W, H,Kansas St.
Kansas, L, A,Kansas St.
Nebraska, W, H,Kansas St.
Iowa St., W, A,Kansas St.
Colorado, L, A,Kansas St.
Kansas, W, H,Kansas St.
Oklahoma, W, H,Kansas St.
Nebraska, W, A,Kansas St.
Missouri, W, H,Kansas St.
Texas, W, A,Kansas St.
Iowa St., W, H,Kansas St.
Colorado, L, N,Kansas St.
Utah St., W, N,Kansas St.
Wisconsin, L, N,Kansas St.
Presbyterian, W, H,Vanderbilt
Nebraska, W, N,Vanderbilt
West Virginia, L, N,Vanderbilt
North Carolina, W, N,Vanderbilt
Grambling St., W, H,Vanderbilt
Appalachian St., W, H,Vanderbilt
Western Kentucky, W, H,Vanderbilt
Belmont, W, H,Vanderbilt
Missouri, L, A,Vanderbilt
Southeastern Louisiana, W, H,Vanderbilt
Middle Tennessee, W, A,Vanderbilt
Marquette, W, H,Vanderbilt
Davidson, W, H,Vanderbilt
South Carolina, L, A,Vanderbilt
Georgia, W, H,Vanderbilt
Tennessee, L, A,Vanderbilt
Mississippi, W, H,Vanderbilt
Saint Mary's, W, H,Vanderbilt
Mississippi St., W, A,Vanderbilt
Arkansas, L, H,Vanderbilt
Florida, L, A,Vanderbilt
South Carolina, W, H,Vanderbilt
Alabama, W, H,Vanderbilt
Kentucky, W, H,Vanderbilt
Georgia, W, A,Vanderbilt
Auburn, W, A,Vanderbilt
Tennessee, L, H,Vanderbilt
LSU, W, A,Vanderbilt
Kentucky, L, A,Vanderbilt
Florida, L, H,Vanderbilt
LSU, W, N,Vanderbilt
Mississippi St., W, N,Vanderbilt
Florida, L, N,Vanderbilt
Richmond, L, N,Vanderbilt
Seton Hall, W, H,Temple
Toledo, W, H,Temple
California, L, N,Temple
Georgia, W, N,Temple
Texas A&M, L, N,Temple
Central Michigan, W, A,Temple
Maryland, W, A,Temple
Georgetown, W, H,Temple
Akron, W, H,Temple
Northern Illinois, W, H,Temple
Ohio, W, A,Temple
Villanova, L, A,Temple
Fordham, W, A,Temple
Saint Louis, W, H,Temple
St. Bonaventure, W, H,Temple
Duquesne, L, A,Temple
Penn, W, H,Temple
Xavier, L, A,Temple
Charlotte, W, H,Temple
Saint Joseph's, W, A,Temple
La Salle, W, A,Temple
Rhode Island, W, H,Temple
Fordham, W, H,Temple
Dayton, W, A,Temple
Richmond, W, H,Temple
Saint Joseph's, W, H,Temple
Duke, L, A,Temple
George Washington, W, A,Temple
Massachusetts, W, A,Temple
La Salle, W, H,Temple
La Salle, W, N,Temple
Richmond, L, N,Temple
Penn St., W, N,Temple
San Diego St., L, N,Temple
North Florida, W, H,Florida St.
UNC Greensboro, W, A,Florida St.
Gardner Webb, W, H,Florida St.
FIU, W, A,Florida St.
Mercer, W, H,Florida St.
Florida, L, H,Florida St.
Ohio St., L, H,Florida St.
Hartford, W, H,Florida St.
Clemson, W, H,Florida St.
Stetson, W, H,Florida St.
Loyola Marymount, W, A,Florida St.
Hawaii, W, A,Florida St.
Butler, L, N,Florida St.
Baylor, W, N,Florida St.
Auburn, L, A,Florida St.
Virginia Tech, L, A,Florida St.
Duke, W, H,Florida St.
North Carolina St., W, H,Florida St.
Miami FL, W, A,Florida St.
Boston College, W, H,Florida St.
Clemson, L, A,Florida St.
Wake Forest, W, H,Florida St.
North Carolina, L, A,Florida St.
Georgia Tech, W, A,Florida St.
Virginia, W, H,Florida St.
Wake Forest, W, A,Florida St.
Maryland, L, A,Florida St.
Miami FL, W, H,Florida St.
North Carolina, L, H,Florida St.
North Carolina St., W, A,Florida St.
Virginia Tech, L, N,Florida St.
Texas A&M, W, N,Florida St.
Notre Dame, W, A,Florida St.
VCU, L, N,Florida St.
Louisville, L, A,Butler
Ball St., W, H,Butler
Siena, W, A,Butler
Evansville, L, H,Butler
Loyola Chicago, W, A,Butler
Duke, L, N,Butler
Xavier, L, A,Butler
Mississippi Valley St., W, H,Butler
Stanford, W, H,Butler
Utah, W, N,Butler
Florida St., W, N,Butler
Washington St., W, N,Butler
Valparaiso, W, H,Butler
Milwaukee, L, A,Butler
Cleveland St., W, H,Butler
Youngstown St., W, H,Butler
Detroit, W, A,Butler
Wright St., L, A,Butler
Green Bay, W, H,Butler
Milwaukee, L, H,Butler
Valparaiso, L, A,Butler
Youngstown St., L, A,Butler
Cleveland St., W, A,Butler
Illinois Chicago, W, H,Butler
Wright St., W, H,Butler
Detroit, W, H,Butler
Green Bay, W, A,Butler
Illinois Chicago, W, A,Butler
Loyola Chicago, W, H,Butler
Cleveland St., W, N,Butler
Milwaukee, W, A,Butler
Old Dominion, W, N,Butler
Pittsburgh, W, N,Butler
Wisconsin, W, N,Butler
Florida, W, N,Butler
VCU, W, N,Butler
Connecticut, L, N,Butler
Southern, W, H,Gonzaga
IUPUI, W, H,Gonzaga
San Diego St., L, H,Gonzaga
Kansas St., L, A,Gonzaga
Marquette, W, N,Gonzaga
Eastern Washington, W, H,Gonzaga
Illinois, L, H,Gonzaga
Washington St., L, A,Gonzaga
Notre Dame, L, A,Gonzaga
Baylor, W, A,Gonzaga
Xavier, W, H,Gonzaga
Lafayette, W, H,Gonzaga
Oklahoma St., W, H,Gonzaga
Wake Forest, W, A,Gonzaga
Portland, W, H,Gonzaga
Pepperdine, W, H,Gonzaga
Loyola Marymount, W, H,Gonzaga
Santa Clara, L, A,Gonzaga
San Francisco, L, A,Gonzaga
Saint Mary's, L, H,Gonzaga
San Diego, W, H,Gonzaga
Portland, W, A,Gonzaga
Memphis, L, H,Gonzaga
Loyola Marymount, W, A,Gonzaga
Pepperdine, W, A,Gonzaga
Santa Clara, W, H,Gonzaga
San Francisco, W, H,Gonzaga
Saint Mary's, W, A,Gonzaga
San Diego, W, A,Gonzaga
Cal St. Bakersfield, W, H,Gonzaga
San Francisco, W, N,Gonzaga
Saint Mary's, W, N,Gonzaga
St. John's, W, N,Gonzaga
BYU, L, N,Gonzaga
Western Michigan, W, H,Xavier
IPFW, W, H,Xavier
Iowa, W, N,Xavier
Seton Hall, W, N,Xavier
Old Dominion, L, N,Xavier
Wofford, W, H,Xavier
Miami OH, L, A,Xavier
Butler, W, H,Xavier
Wake Forest, W, H,Xavier
Gonzaga, L, A,Xavier
Albany, W, H,Xavier
Florida, L, H,Xavier
Cincinnati, L, A,Xavier
Rhode Island, W, A,Xavier
Massachusetts, W, H,Xavier
Dayton, W, H,Xavier
St. Bonaventure, W, A,Xavier
Temple, W, H,Xavier
George Washington, W, H,Xavier
Richmond, W, A,Xavier
Charlotte, L, A,Xavier
Saint Louis, W, H,Xavier
Georgia, W, A,Xavier
Duquesne, W, A,Xavier
Saint Joseph's, W, A,Xavier
Fordham, W, H,Xavier
La Salle, W, H,Xavier
Dayton, W, A,Xavier
Charlotte, W, H,Xavier
Saint Louis, W, A,Xavier
Dayton, L, N,Xavier
Marquette, L, N,Xavier
The Citadel, W, H,Richmond
William & Mary, W, H,Richmond
Iona, L, A,Richmond
Charleston Southern, W, H,Richmond
Southern, W, H,Richmond
Wright St., W, N,Richmond
Purdue, W, N,Richmond
Old Dominion, L, A,Richmond
Arizona St., W, A,Richmond
VCU, W, H,Richmond
Georgia Tech, L, N,Richmond
UNC Greensboro, W, A,Richmond
Seton Hall, W, A,Richmond
Wake Forest, W, H,Richmond
Bucknell, L, H,Richmond
Charlotte, W, H,Richmond
La Salle, W, A,Richmond
Rhode Island, L, H,Richmond
George Washington, W, H,Richmond
Massachusetts, W, A,Richmond
Dayton, W, A,Richmond
Xavier, L, H,Richmond
Saint Joseph's, W, H,Richmond
Fordham, W, A,Richmond
George Washington, W, A,Richmond
Saint Louis, W, H,Richmond
Temple, L, A,Richmond
St. Bonaventure, W, H,Richmond
Charlotte, W, A,Richmond
Saint Joseph's, W, A,Richmond
Duquesne, W, H,Richmond
Rhode Island, W, N,Richmond
Temple, W, N,Richmond
Dayton, W, N,Richmond
Vanderbilt, W, N,Richmond
Morehead St., W, N,Richmond
Kansas, L, N,Richmond
Campbell, W, H,Virginia Tech
Kansas St., L, A,Virginia Tech
UNC Greensboro, W, A,Virginia Tech
Cal St. Northridge, W, A,Virginia Tech
Oklahoma St., W, N,Virginia Tech
UNLV, L, N,Virginia Tech
Purdue, L, H,Virginia Tech
Virginia, L, H,Virginia Tech
Penn St., W, H,Virginia Tech
Mississippi St., W, N,Virginia Tech
St. Bonaventure, W, A,Virginia Tech
USC Upstate, W, H,Virginia Tech
Mount St. Mary's, W, H,Virginia Tech
Florida St., W, H,Virginia Tech
North Carolina, L, A,Virginia Tech
Wake Forest, W, H,Virginia Tech
Maryland, W, A,Virginia Tech
Longwood, W, H,Virginia Tech
Georgia Tech, L, A,Virginia Tech
Miami FL, W, H,Virginia Tech
North Carolina St., W, A,Virginia Tech
Boston College, L, A,Virginia Tech
Georgia Tech, W, H,Virginia Tech
Maryland, W, H,Virginia Tech
Virginia, L, A,Virginia Tech
Wake Forest, W, A,Virginia Tech
Duke, W, H,Virginia Tech
Boston College, L, H,Virginia Tech
Clemson, L, A,Virginia Tech
Georgia Tech, W, N,Virginia Tech
Florida St., W, N,Virginia Tech
Duke, L, A,Virginia Tech
Bethune Cookman, W, H,Virginia Tech
Wichita St., L, H,Virginia Tech
Saint Mary's, L, A,St. John's
Columbia, W, H,St. John's
Ball St., W, N,St. John's
Drake, W, N,St. John's
Arizona St., W, N,St. John's
Wagner, W, H,St. John's
St. Bonaventure, L, H,St. John's
Fordham, L, A,St. John's
Davidson, W, H,St. John's
Northwestern, W, H,St. John's
West Virginia, W, A,St. John's
Providence, W, A,St. John's
Georgetown, W, H,St. John's
Notre Dame, L, A,St. John's
Syracuse, L, H,St. John's
Notre Dame, W, H,St. John's
Louisville, L, A,St. John's
Cincinnati, L, H,St. John's
Georgetown, L, A,St. John's
Duke, W, H,St. John's
Rutgers, W, H,St. John's
UCLA, L, A,St. John's
Connecticut, W, H,St. John's
Cincinnati, W, A,St. John's
Marquette, W, A,St. John's
Pittsburgh, W, H,St. John's
DePaul, W, H,St. John's
Villanova, W, A,St. John's
Seton Hall, L, A,St. John's
South Florida, W, H,St. John's
Rutgers, W, H,St. John's
Syracuse, L, H,St. John's
Gonzaga, L, N,St. John's
Western Illinois, W, H,Missouri
North Florida, W, H,Missouri
Wyoming, W, N,Missouri
La Salle, W, N,Missouri
Arkansas Pine Bluff, W, H,Missouri
Georgetown, L, H,Missouri
Oregon, W, A,Missouri
Vanderbilt, W, H,Missouri
Presbyterian, W, H,Missouri
Oral Roberts, W, H,Missouri
Central Arkansas, W, H,Missouri
Illinois, W, N,Missouri
Northern Illinois, W, H,Missouri
Old Dominion, W, H,Missouri
Colorado, L, A,Missouri
Nebraska, W, H,Missouri
Texas A&M, L, A,Missouri
Kansas St., W, H,Missouri
Iowa St., W, H,Missouri
Texas, L, A,Missouri
Oklahoma St., L, A,Missouri
Colorado, W, H,Missouri
Kansas, L, A,Missouri
Oklahoma, W, H,Missouri
Texas Tech, W, H,Missouri
Iowa St., W, A,Missouri
Baylor, W, H,Missouri
Kansas St., L, A,Missouri
Nebraska, L, A,Missouri
Kansas, L, H,Missouri
Texas Tech, W, N,Missouri
Texas A&M, L, N,Missouri
Cincinnati, L, N,Missouri
St. John's, W, H,Saint Mary's
Mississippi Valley St., W, H,Saint Mary's
Chicago St., W, H,Saint Mary's
Texas Tech, W, N,Saint Mary's
BYU, L, N,Saint Mary's
San Diego St., L, A,Saint Mary's
Denver, W, H,Saint Mary's
UC Riverside, W, H,Saint Mary's
Long Beach St., W, A,Saint Mary's
New Mexico St., W, A,Saint Mary's
Mississippi St., W, N,Saint Mary's
Hartford, W, H,Saint Mary's
Loyola Marymount, W, A,Saint Mary's
Pepperdine, W, A,Saint Mary's
San Francisco, W, H,Saint Mary's
Santa Clara, W, H,Saint Mary's
San Diego, W, H,Saint Mary's
Vanderbilt, L, A,Saint Mary's
Gonzaga, W, A,Saint Mary's
Portland, L, A,Saint Mary's
Pepperdine, W, H,Saint Mary's
Loyola Marymount, W, H,Saint Mary's
Santa Clara, W, A,Saint Mary's
San Francisco, W, A,Saint Mary's
San Diego, L, A,Saint Mary's
Utah St., L, H,Saint Mary's
Gonzaga, L, H,Saint Mary's
Portland, W, H,Saint Mary's
Santa Clara, W, N,Saint Mary's
Gonzaga, L, N,Saint Mary's
Weber St., W, H,Saint Mary's
Kent St., L, H,Saint Mary's
Seattle, W, H,Maryland
College of Charleston, W, H,Maryland
Maine, W, H,Maryland
Pittsburgh, L, N,Maryland
Illinois, L, N,Maryland
Delaware St., W, H,Maryland
Elon, W, H,Maryland
Penn St., W, A,Maryland
Temple, L, H,Maryland
UNC Greensboro, W, H,Maryland
Boston College, L, H,Maryland
NJIT, W, H,Maryland
North Florida, W, H,Maryland
Colgate, W, H,Maryland
Duke, L, A,Maryland
Wake Forest, W, A,Maryland
Villanova, L, A,Maryland
Virginia Tech, L, H,Maryland
Clemson, W, H,Maryland
Virginia, W, A,Maryland
Georgia Tech, W, A,Maryland
Duke, L, H,Maryland
Wake Forest, W, H,Maryland
Longwood, W, H,Maryland
Boston College, L, A,Maryland
Virginia Tech, L, A,Maryland
North Carolina St., W, H,Maryland
Florida St., W, H,Maryland
North Carolina, L, A,Maryland
Miami FL, L, A,Maryland
Virginia, L, H,Maryland
North Carolina St., W, A,Maryland
Duke, L, A,Maryland
Eastern Michigan, W, H,Michigan St.
South Carolina, W, H,Michigan St.
Connecticut, L, N,Michigan St.
Washington, W, N,Michigan St.
Tennessee Tech, W, H,Michigan St.
Duke, L, A,Michigan St.
Bowling Green, W, H,Michigan St.
Syracuse, L, A,Michigan St.
Oakland, W, N,Michigan St.
Prairie View A&M, W, H,Michigan St.
Texas, L, H,Michigan St.
Minnesota, W, H,Michigan St.
Northwestern, W, A,Michigan St.
Penn St., L, A,Michigan St.
Wisconsin, W, H,Michigan St.
Northwestern, W, H,Michigan St.
Illinois, L, A,Michigan St.
Purdue, L, A,Michigan St.
Michigan, L, H,Michigan St.
Indiana, W, H,Michigan St.
Iowa, L, A,Michigan St.
Wisconsin, L, A,Michigan St.
Penn St., W, H,Michigan St.
Ohio St., L, A,Michigan St.
Illinois, W, H,Michigan St.
Minnesota, W, A,Michigan St.
Purdue, L, H,Michigan St.
Iowa, W, H,Michigan St.
Michigan, L, A,Michigan St.
Iowa, W, N,Michigan St.
Purdue, W, N,Michigan St.
Penn St., L, N,Michigan St.
UCLA, L, N,Michigan St.
Lehigh, W, H,Penn St.
Saint Joseph's, W, H,Penn St.
Fairfield, W, H,Penn St.
Central Connecticut, W, H,Penn St.
Mississippi, L, A,Penn St.
Furman, W, H,Penn St.
Maryland, L, H,Penn St.
Duquesne, W, H,Penn St.
Mount St. Mary's, W, H,Penn St.
Virginia Tech, L, A,Penn St.
Maine, L, H,Penn St.
Indiana, W, A,Penn St.
Michigan, L, A,Penn St.
Purdue, L, H,Penn St.
Michigan St., W, H,Penn St.
Illinois, W, H,Penn St.
Ohio St., L, A,Penn St.
Purdue, L, A,Penn St.
Iowa, W, H,Penn St.
Wisconsin, W, H,Penn St.
Illinois, L, A,Penn St.
Michigan, L, H,Penn St.
Michigan St., L, A,Penn St.
Northwestern, W, H,Penn St.
Minnesota, W, H,Penn St.
Wisconsin, L, A,Penn St.
Northwestern, W, A,Penn St.
Ohio St., L, H,Penn St.
Minnesota, W, A,Penn St.
Indiana, W, N,Penn St.
Wisconsin, W, N,Penn St.
Michigan St., W, N,Penn St.
Ohio St., L, N,Penn St.
Temple, L, N,Penn St.
Detroit, W, H,New Mexico
Arizona St., W, H,New Mexico
California, L, A,New Mexico
San Diego, W, H,New Mexico
Southern Illinois, W, A,New Mexico
New Mexico St., W, A,New Mexico
New Mexico St., W, H,New Mexico
Longwood, W, H,New Mexico
The Citadel, W, H,New Mexico
Colorado, W, N,New Mexico
Northern Iowa, L, N,New Mexico
Texas Tech, W, A,New Mexico
Dayton, L, A,New Mexico
Cal St. Bakersfield, W, H,New Mexico
Wyoming, L, A,New Mexico
Colorado St., W, H,New Mexico
San Diego St., L, H,New Mexico
Utah, L, A,New Mexico
UNLV, L, A,New Mexico
TCU, W, H,New Mexico
BYU, W, H,New Mexico
Air Force, W, A,New Mexico
Wyoming, W, H,New Mexico
Colorado St., L, A,New Mexico
San Diego St., L, A,New Mexico
Utah, L, H,New Mexico
UNLV, L, H,New Mexico
TCU, W, A,New Mexico
BYU, W, A,New Mexico
Air Force, W, H,New Mexico
Colorado St., W, N,New Mexico
BYU, L, N,New Mexico
UTEP, W, H,New Mexico
Alabama, L, A,New Mexico
Georgetown, L, H,Old Dominion
High Point, W, H,Old Dominion
Saint Peter's, W, N,Old Dominion
Clemson, W, N,Old Dominion
Xavier, W, N,Old Dominion
Richmond, W, H,Old Dominion
Delaware, L, A,Old Dominion
East Carolina, W, A,Old Dominion
Maryland Eastern Shore, W, H,Old Dominion
Dayton, W, H,Old Dominion
Presbyterian, W, H,Old Dominion
Missouri, L, A,Old Dominion
Towson, W, A,Old Dominion
Northeastern, W, H,Old Dominion
George Mason, W, H,Old Dominion
Drexel, L, A,Old Dominion
Hofstra, W, A,Old Dominion
James Madison, W, H,Old Dominion
VCU, L, H,Old Dominion
UNC Wilmington, W, H,Old Dominion
Georgia St., W, A,Old Dominion
Towson, W, H,Old Dominion
Delaware, W, H,Old Dominion
George Mason, L, A,Old Dominion
William & Mary, W, A,Old Dominion
VCU, W, A,Old Dominion
Georgia St., W, H,Old Dominion
Cleveland St., W, H,Old Dominion
James Madison, W, A,Old Dominion
William & Mary, W, H,Old Dominion
Delaware, W, N,Old Dominion
Hofstra, W, N,Old Dominion
VCU, W, A,Old Dominion
Butler, L, N,Old Dominion
Alcorn St., W, H,Texas A&M
Texas A&M Corpus Chris, W, A,Texas A&M
Boston College, L, N,Texas A&M
Manhattan, W, N,Texas A&M
Temple, W, N,Texas A&M
Stephen F. Austin, W, H,Texas A&M
Pacific, W, H,Texas A&M
Prairie View A&M, W, H,Texas A&M
Washington, W, H,Texas A&M
Arkansas, W, N,Texas A&M
Wagner, W, H,Texas A&M
McNeese St., W, H,Texas A&M
Nicholls St., W, H,Texas A&M
Oklahoma, W, A,Texas A&M
Oklahoma St., W, H,Texas A&M
Missouri, W, H,Texas A&M
Texas, L, A,Texas A&M
Kansas St., W, H,Texas A&M
Nebraska, L, A,Texas A&M
Texas, L, H,Texas A&M
Baylor, L, H,Texas A&M
Colorado, W, A,Texas A&M
Texas Tech, W, A,Texas A&M
Iowa St., W, H,Texas A&M
Oklahoma St., W, A,Texas A&M
Oklahoma, W, H,Texas A&M
Baylor, L, A,Texas A&M
Kansas, L, A,Texas A&M
Texas Tech, W, H,Texas A&M
Missouri, W, N,Texas A&M
Texas, L, N,Texas A&M
Florida St., L, N,Texas A&M
Northern Illinois, W, A,Northwestern
Texas Pan American, W, A,Northwestern
Arkansas Pine Bluff, W, H,Northwestern
Creighton, W, H,Northwestern
Georgia Tech, W, H,Northwestern
