opponent, outcome, home/away, team1
Holy Cross, W, H,Colgate
NJIT, L, H,Colgate
American, L, A,Colgate
Bucknell, L, A,Colgate
Lehigh, W, H,Colgate
Army, L, A,Colgate
Navy, W, H,Colgate
Lafayette, L, H,Colgate
Holy Cross, L, A,Colgate
Lehigh, L, A,Colgate
St. Bonaventure, L, A,Bethune Cookman
Tulane, L, A,Bethune Cookman
New Orleans, W, A,Bethune Cookman
Kent St., L, A,Bethune Cookman
Nebraska Omaha, W, N,Bethune Cookman
Valparaiso, L, A,Bethune Cookman
North Florida, L, H,Bethune Cookman
Florida A&M, L, A,Bethune Cookman
Stetson, W, H,Bethune Cookman
UCF, L, A,Bethune Cookman
Pittsburgh, L, A,Bethune Cookman
Youngstown St., L, H,Bethune Cookman
LSU, L, A,Bethune Cookman
FIU, L, A,Bethune Cookman
North Carolina A&T, W, H,Bethune Cookman
North Carolina Central, L, H,Bethune Cookman
South Carolina St., W, A,Bethune Cookman
Savannah St., L, A,Bethune Cookman
Delaware St., L, H,Bethune Cookman
Maryland Eastern Shore, W, H,Bethune Cookman
Florida A&M, W, H,Bethune Cookman
North Carolina A&T, L, A,Bethune Cookman
North Carolina Central, L, A,Bethune Cookman
Howard, W, H,Bethune Cookman
South Carolina St., W, H,Bethune Cookman
Savannah St., W, H,Bethune Cookman
Norfolk St., L, A,Bethune Cookman
Hampton, L, A,Bethune Cookman
Coppin St., L, A,Bethune Cookman
Coppin St., W, N,Bethune Cookman
Norfolk St., W, A,Bethune Cookman
Morgan St., L, N,Bethune Cookman
Coastal Carolina, W, H,Tennessee Tech
East Tennessee St., W, A,Tennessee Tech
Evansville, L, H,Tennessee Tech
Loyola Chicago, L, A,Tennessee Tech
Lipscomb, L, A,Tennessee Tech
Green Bay, W, H,Tennessee Tech
Gardner Webb, L, A,Tennessee Tech
Milwaukee, W, A,Tennessee Tech
Auburn, L, A,Tennessee Tech
Oklahoma St., L, A,Tennessee Tech
Jacksonville St., L, A,Tennessee Tech
Tennessee St., L, H,Tennessee Tech
Belmont, L, H,Tennessee Tech
Eastern Illinois, W, A,Tennessee Tech
SIU Edwardsville, L, A,Tennessee Tech
Southeast Missouri St., L, A,Tennessee Tech
Murray St., L, H,Tennessee Tech
Austin Peay, W, H,Tennessee Tech
Tennessee St., L, A,Tennessee Tech
Belmont, L, A,Tennessee Tech
Jacksonville St., W, H,Tennessee Tech
Eastern Kentucky, L, A,Tennessee Tech
Morehead St., L, A,Tennessee Tech
Tennessee Martin, W, H,Tennessee Tech
UMKC, W, H,Tennessee Tech
Eastern Kentucky, L, H,Tennessee Tech
Morehead St., W, H,Tennessee Tech
Bradley, L, A,Eastern Illinois
Wright St., L, H,Eastern Illinois
Eastern Michigan, L, A,Eastern Illinois
Texas Pan American, W, N,Eastern Illinois
IPFW, W, N,Eastern Illinois
Houston Baptist, W, H,Eastern Illinois
Central Arkansas, L, H,Eastern Illinois
Stony Brook, L, A,Eastern Illinois
Western Illinois, L, H,Eastern Illinois
Toledo, L, H,Eastern Illinois
Saint Louis, L, A,Eastern Illinois
Drake, L, A,Eastern Illinois
Tennessee St., L, A,Eastern Illinois
Eastern Kentucky, L, A,Eastern Illinois
Morehead St., L, A,Eastern Illinois
Tennessee Tech, L, H,Eastern Illinois
Jacksonville St., L, H,Eastern Illinois
Murray St., L, A,Eastern Illinois
Austin Peay, W, A,Eastern Illinois
Tennessee Martin, W, H,Eastern Illinois
Southeast Missouri St., W, H,Eastern Illinois
SIU Edwardsville, L, A,Eastern Illinois
Tennessee Martin, W, A,Eastern Illinois
Southeast Missouri St., L, A,Eastern Illinois
Austin Peay, L, H,Eastern Illinois
Murray St., W, H,Eastern Illinois
Belmont, L, H,Eastern Illinois
Northern Illinois, W, A,Eastern Illinois
Chicago St., W, A,Eastern Illinois
SIU Edwardsville, W, H,Eastern Illinois
Southeast Missouri St., L, N,Eastern Illinois
William & Mary, L, A,Hampton
Richmond, L, A,Hampton
Ohio, L, A,Hampton
Wofford, L, N,Hampton
UNC Wilmington, L, A,Hampton
Radford, L, A,Hampton
Howard, W, H,Hampton
Robert Morris, L, H,Hampton
American, W, H,Hampton
Northern Kentucky, L, H,Hampton
Winthrop, L, A,Hampton
USC Upstate, L, A,Hampton
James Madison, W, H,Hampton
Howard, W, A,Hampton
Quinnipiac, W, H,Hampton
Morgan St., L, H,Hampton
Coppin St., L, H,Hampton
Norfolk St., L, A,Hampton
South Carolina St., W, A,Hampton
Morgan St., W, A,Hampton
Coppin St., W, A,Hampton
Savannah St., W, A,Hampton
Delaware St., W, H,Hampton
Norfolk St., L, H,Hampton
Maryland Eastern Shore, W, A,Hampton
Saint Peter's, L, H,Hampton
Delaware St., W, A,Hampton
Florida A&M, W, H,Hampton
Bethune Cookman, W, H,Hampton
North Carolina Central, L, H,Hampton
Delaware St., L, H,Hampton
Mississippi St., W, H,Troy
Texas A&M, L, A,Troy
Louisiana Tech, L, N,Troy
Chattanooga, W, A,Troy
Southeast Missouri St., W, N,Troy
Alabama St., W, H,Troy
UAB, L, H,Troy
Arkansas Little Rock, L, A,Troy
Western Kentucky, L, H,Troy
Utah Valley, L, H,Troy
Alabama St., L, A,Troy
Georgia St., W, H,Troy
Utah Valley, L, A,Troy
Florida Atlantic, L, H,Troy
North Texas, L, A,Troy
Arkansas Little Rock, W, H,Troy
Louisiana Monroe, W, H,Troy
Florida Atlantic, L, A,Troy
FIU, L, A,Troy
Arkansas St., W, H,Troy
Louisiana Monroe, W, A,Troy
Western Kentucky, L, A,Troy
Louisiana Lafayette, W, H,Troy
South Alabama, L, A,Troy
Middle Tennessee, L, A,Troy
FIU, W, H,Troy
North Texas, L, H,Troy
Louisiana Lafayette, L, A,Troy
Arkansas St., L, A,Troy
Middle Tennessee, L, H,Troy
South Alabama, L, H,Troy
Florida Atlantic, W, N,Troy
Arkansas St., L, N,Troy
Maine, W, H,Dartmouth
New Hampshire, L, H,Dartmouth
IPFW, L, H,Dartmouth
Bucknell, L, A,Dartmouth
Longwood, W, A,Dartmouth
Elon, L, A,Dartmouth
Holy Cross, L, A,Dartmouth
Vermont, L, A,Dartmouth
Arizona St., L, A,Dartmouth
Bryant, L, A,Dartmouth
Boston College, L, A,Dartmouth
Colgate, L, H,Dartmouth
Army, W, H,Dartmouth
Harvard, L, H,Dartmouth
Harvard, L, A,Dartmouth
Brown, L, H,Dartmouth
Yale, W, H,Dartmouth
Columbia, W, A,Dartmouth
Cornell, L, A,Dartmouth
Princeton, L, H,Dartmouth
Penn, L, H,Dartmouth
Yale, L, A,Dartmouth
Brown, L, A,Dartmouth
Penn, W, A,Dartmouth
Princeton, L, A,Dartmouth
Cornell, W, H,Dartmouth
Columbia, W, H,Dartmouth
Holy Cross, L, H,Old Dominion
Morgan St., W, H,Old Dominion
UTSA, L, H,Old Dominion
Cleveland St., L, A,Old Dominion
VMI, L, H,Old Dominion
Murray St., L, A,Old Dominion
William & Mary, L, A,Old Dominion
Richmond, L, H,Old Dominion
VCU, L, H,Old Dominion
UCF, L, H,Old Dominion
College of Charleston, L, A,Old Dominion
Virginia, W, N,Old Dominion
Fairfield, L, H,Old Dominion
James Madison, L, H,Old Dominion
Delaware, L, H,Old Dominion
George Mason, L, A,Old Dominion
UNC Wilmington, L, A,Old Dominion
Georgia St., L, H,Old Dominion
James Madison, L, A,Old Dominion
Towson, L, H,Old Dominion
Georgia St., L, A,Old Dominion
George Mason, L, H,Old Dominion
Drexel, W, A,Old Dominion
Northeastern, L, H,Old Dominion
Delaware, L, A,Old Dominion
William & Mary, L, H,Old Dominion
UNC Wilmington, W, H,Old Dominion
Hofstra, L, A,Old Dominion
Drexel, L, H,Old Dominion
Northeastern, W, A,Old Dominion
Minnesota, L, A,American
Quinnipiac, W, A,American
Mount St. Mary's, W, H,American
San Francisco, L, H,American
Florida Atlantic, L, A,American
Saint Joseph's, L, A,American
St. Francis PA, W, H,American
Howard, L, A,American
UMBC, W, A,American
Columbia, L, H,American
Hampton, L, A,American
Georgetown, L, A,American
Kansas, L, A,American
Maryland Eastern Shore, W, H,American
Cornell, L, H,American
Colgate, W, A,American
Lehigh, L, H,American
Holy Cross, L, A,American
Navy, W, H,American
Army, L, A,American
Bucknell, L, H,American
Lafayette, W, H,American
Colgate, W, H,American
Lehigh, L, A,American
Holy Cross, W, H,American
Navy, L, A,American
Army, L, H,American
Bucknell, L, A,American
Lafayette, L, A,American
Army, L, A,American
Indiana St., L, A,Winthrop
VCU, L, H,Winthrop
Wofford, L, A,Winthrop
James Madison, L, A,Winthrop
Ohio, W, A,Winthrop
Ohio St., L, A,Winthrop
Auburn, W, A,Winthrop
Hampton, W, H,Winthrop
North Carolina Central, L, H,Winthrop
High Point, L, H,Winthrop
Charleston Southern, L, A,Winthrop
VMI, L, A,Winthrop
Presbyterian, W, H,Winthrop
Campbell, L, A,Winthrop
Gardner Webb, W, H,Winthrop
Radford, L, A,Winthrop
Coastal Carolina, W, H,Winthrop
Liberty, W, H,Winthrop
UNC Asheville, L, A,Winthrop
Longwood, L, H,Winthrop
Charleston Southern, W, H,Winthrop
Presbyterian, L, A,Winthrop
Gardner Webb, L, A,Winthrop
Southeastern Louisiana, W, H,Winthrop
Coastal Carolina, L, A,Winthrop
UNC Asheville, W, H,Winthrop
Radford, W, N,Winthrop
Charleston Southern, L, N,Winthrop
Cal St. Bakersfield, W, H,Sacramento St.
Utah, W, A,Sacramento St.
UC Davis, L, H,Sacramento St.
Central Arkansas, W, A,Sacramento St.
Arizona St., L, A,Sacramento St.
San Jose St., L, A,Sacramento St.
Montana St., W, H,Sacramento St.
Montana, L, H,Sacramento St.
Northern Arizona, L, A,Sacramento St.
Southern Utah, W, H,Sacramento St.
Portland St., L, A,Sacramento St.
Eastern Washington, W, A,Sacramento St.
Idaho St., L, A,Sacramento St.
Weber St., L, A,Sacramento St.
North Dakota, W, H,Sacramento St.
Northern Colorado, W, H,Sacramento St.
Southern Utah, L, A,Sacramento St.
Northern Arizona, L, H,Sacramento St.
Eastern Washington, W, H,Sacramento St.
Portland St., W, H,Sacramento St.
North Dakota, L, A,Sacramento St.
Northern Colorado, L, A,Sacramento St.
UC Santa Barbara, W, A,Sacramento St.
Weber St., L, H,Sacramento St.
Idaho St., W, H,Sacramento St.
Montana, L, A,Sacramento St.
Montana St., L, A,Sacramento St.
Rutgers, W, A,Saint Peter's
Central Connecticut, W, H,Saint Peter's
Cornell, W, A,Saint Peter's
Binghamton, L, A,Saint Peter's
Seton Hall, L, A,Saint Peter's
Fairleigh Dickinson, L, H,Saint Peter's
Boston University, L, H,Saint Peter's
Iona, W, H,Saint Peter's
Loyola MD, L, H,Saint Peter's
LIU Brooklyn, W, H,Saint Peter's
Loyola Chicago, L, H,Saint Peter's
Central Connecticut, W, A,Saint Peter's
Manhattan, L, H,Saint Peter's
Loyola MD, L, A,Saint Peter's
Niagara, L, H,Saint Peter's
Siena, L, A,Saint Peter's
Rider, L, H,Saint Peter's
Marist, L, A,Saint Peter's
Iona, L, A,Saint Peter's
Fairfield, L, H,Saint Peter's
Marist, W, H,Saint Peter's
Manhattan, L, A,Saint Peter's
Fairfield, L, A,Saint Peter's
Siena, W, H,Saint Peter's
Rider, L, A,Saint Peter's
Canisius, L, H,Saint Peter's
Hampton, W, A,Saint Peter's
Canisius, L, A,Saint Peter's
Niagara, L, A,Saint Peter's
Fairfield, L, N,Saint Peter's
Houston Baptist, L, N,Arkansas Pine Bluff
Hawaii, L, A,Arkansas Pine Bluff
Maryland Eastern Shore, W, N,Arkansas Pine Bluff
San Diego St., L, A,Arkansas Pine Bluff
Washington St., L, A,Arkansas Pine Bluff
Arizona St., L, A,Arkansas Pine Bluff
Oregon, L, A,Arkansas Pine Bluff
Michigan St., L, A,Arkansas Pine Bluff
Air Force, L, A,Arkansas Pine Bluff
Akron, L, A,Arkansas Pine Bluff
UTEP, L, A,Arkansas Pine Bluff
Central Michigan, L, N,Arkansas Pine Bluff
Mississippi Valley St., W, H,Arkansas Pine Bluff
Alabama St., W, H,Arkansas Pine Bluff
Alabama A&M, W, H,Arkansas Pine Bluff
Southern, L, A,Arkansas Pine Bluff
Alcorn St., W, A,Arkansas Pine Bluff
Texas Southern, W, H,Arkansas Pine Bluff
Prairie View A&M, W, H,Arkansas Pine Bluff
Grambling St., W, A,Arkansas Pine Bluff
Jackson St., L, A,Arkansas Pine Bluff
Alabama St., W, A,Arkansas Pine Bluff
Alabama A&M, W, A,Arkansas Pine Bluff
Southern, W, H,Arkansas Pine Bluff
Alcorn St., W, H,Arkansas Pine Bluff
Texas Southern, L, A,Arkansas Pine Bluff
Prairie View A&M, W, A,Arkansas Pine Bluff
Grambling St., W, H,Arkansas Pine Bluff
Jackson St., W, H,Arkansas Pine Bluff
Mississippi Valley St., W, A,Arkansas Pine Bluff
Valparaiso, L, A,Georgia Southern
Charlotte, L, A,Georgia Southern
Kennesaw St., W, A,Georgia Southern
Maryland, L, A,Georgia Southern
Elon, L, H,Georgia Southern
Samford, L, A,Georgia Southern
Virginia Tech, W, A,Georgia Southern
Bradley, L, A,Georgia Southern
Mississippi Valley St., W, N,Georgia Southern
North Florida, L, N,Georgia Southern
Georgia St., W, H,Georgia Southern
UAB, L, A,Georgia Southern
North Carolina A&T, L, H,Georgia Southern
Wofford, L, A,Georgia Southern
Davidson, W, H,Georgia Southern
College of Charleston, W, H,Georgia Southern
The Citadel, L, H,Georgia Southern
Appalachian St., L, A,Georgia Southern
Western Carolina, W, A,Georgia Southern
Furman, L, A,Georgia Southern
Chattanooga, W, H,Georgia Southern
Appalachian St., L, H,Georgia Southern
Western Carolina, L, H,Georgia Southern
The Citadel, W, A,Georgia Southern
College of Charleston, L, A,Georgia Southern
Wofford, L, H,Georgia Southern
Furman, W, H,Georgia Southern
UNC Greensboro, W, A,Georgia Southern
Davidson, L, A,Georgia Southern
Wofford, W, N,Georgia Southern
Davidson, L, N,Georgia Southern
The Citadel, L, A,VMI
Army, L, N,VMI
Virginia Tech, L, A,VMI
Old Dominion, W, A,VMI
Elon, W, H,VMI
West Virginia, L, A,VMI
Morgan St., L, H,VMI
Wright St., L, A,VMI
George Washington, L, A,VMI
Presbyterian, W, A,VMI
Liberty, W, H,VMI
Winthrop, W, H,VMI
Campbell, W, H,VMI
Coastal Carolina, L, A,VMI
High Point, L, A,VMI
Gardner Webb, L, H,VMI
Radford, W, A,VMI
Longwood, W, A,VMI
UNC Asheville, L, H,VMI
Radford, L, H,VMI
Campbell, L, A,VMI
High Point, L, H,VMI
Charleston Southern, L, A,VMI
Marist, L, A,VMI
Liberty, W, A,VMI
Longwood, W, H,VMI
Longwood, W, N,VMI
Charleston Southern, L, N,VMI
Wagner, W, H,Delaware St.
Illinois St., L, A,Delaware St.
Northwestern, L, A,Delaware St.
Fairleigh Dickinson, L, N,Delaware St.
Navy, L, N,Delaware St.
Eastern Kentucky, L, A,Delaware St.
Maryland Eastern Shore, W, H,Delaware St.
Delaware, W, A,Delaware St.
Penn St., L, A,Delaware St.
Pittsburgh, L, A,Delaware St.
Maryland, L, A,Delaware St.
Marshall, W, A,Delaware St.
Arkansas, L, A,Delaware St.
Maryland Eastern Shore, L, A,Delaware St.
Howard, W, H,Delaware St.
Bethune Cookman, W, A,Delaware St.
Florida A&M, W, A,Delaware St.
North Carolina Central, L, H,Delaware St.
North Carolina A&T, W, H,Delaware St.
Norfolk St., L, A,Delaware St.
Hampton, L, A,Delaware St.
Coppin St., W, H,Delaware St.
Morgan St., W, H,Delaware St.
Norfolk St., L, H,Delaware St.
Hampton, L, H,Delaware St.
Howard, W, A,Delaware St.
Morgan St., L, A,Delaware St.
South Carolina St., L, A,Delaware St.
Howard, W, N,Delaware St.
Hampton, W, A,Delaware St.
North Carolina A&T, L, N,Delaware St.
Wisconsin, L, A,Southeastern Louisiana
Marquette, L, A,Southeastern Louisiana
New Mexico St., L, A,Southeastern Louisiana
Louisiana Tech, L, A,Southeastern Louisiana
Southeast Missouri St., L, H,Southeastern Louisiana
Louisiana Monroe, L, A,Southeastern Louisiana
North Texas, L, A,Southeastern Louisiana
Florida, L, A,Southeastern Louisiana
Oral Roberts, L, H,Southeastern Louisiana
Central Arkansas, W, H,Southeastern Louisiana
Lamar, W, A,Southeastern Louisiana
Nicholls St., W, H,Southeastern Louisiana
Stephen F. Austin, L, A,Southeastern Louisiana
Northwestern St., L, A,Southeastern Louisiana
Sam Houston St., W, H,Southeastern Louisiana
Texas A&M Corpus Chris, W, H,Southeastern Louisiana
Central Arkansas, W, A,Southeastern Louisiana
Oral Roberts, L, A,Southeastern Louisiana
Nicholls St., W, A,Southeastern Louisiana
Northwestern St., L, H,Southeastern Louisiana
Stephen F. Austin, W, H,Southeastern Louisiana
McNeese St., L, A,Southeastern Louisiana
Winthrop, L, A,Southeastern Louisiana
Texas A&M Corpus Chris, L, A,Southeastern Louisiana
Sam Houston St., L, A,Southeastern Louisiana
McNeese St., W, H,Southeastern Louisiana
Lamar, W, H,Southeastern Louisiana
McNeese St., W, N,Southeastern Louisiana
Stephen F. Austin, L, N,Southeastern Louisiana
High Point, L, A,UNC Greensboro
East Carolina, L, A,UNC Greensboro
Virginia Tech, L, H,UNC Greensboro
Rutgers, L, H,UNC Greensboro
North Carolina A&T, L, H,UNC Greensboro
The Citadel, W, H,UNC Greensboro
James Madison, L, A,UNC Greensboro
UNC Wilmington, L, A,UNC Greensboro
Wake Forest, L, H,UNC Greensboro
North Carolina St., L, A,UNC Greensboro
Davidson, L, A,UNC Greensboro
Western Carolina, L, A,UNC Greensboro
Appalachian St., L, A,UNC Greensboro
Wofford, W, H,UNC Greensboro
Furman, L, H,UNC Greensboro
Samford, W, H,UNC Greensboro
Chattanooga, W, H,UNC Greensboro
Elon, L, H,UNC Greensboro
College of Charleston, L, A,UNC Greensboro
Furman, W, A,UNC Greensboro
Wofford, L, A,UNC Greensboro
Western Carolina, L, H,UNC Greensboro
Appalachian St., L, H,UNC Greensboro
Chattanooga, W, A,UNC Greensboro
Samford, L, A,UNC Greensboro
Georgia Southern, L, H,UNC Greensboro
Elon, L, A,UNC Greensboro
Chattanooga, W, N,UNC Greensboro
Elon, L, N,UNC Greensboro
UNC Asheville, W, H,UNC Wilmington
Richmond, L, A,UNC Wilmington
Ohio, L, A,UNC Wilmington
Purdue, L, A,UNC Wilmington
Wofford, W, H,UNC Wilmington
Hampton, W, H,UNC Wilmington
Marshall, L, A,UNC Wilmington
Georgia Tech, L, A,UNC Wilmington
Davidson, L, A,UNC Wilmington
UNC Greensboro, W, H,UNC Wilmington
Campbell, L, A,UNC Wilmington
Towson, L, H,UNC Wilmington
Northeastern, L, A,UNC Wilmington
James Madison, L, A,UNC Wilmington
George Mason, W, H,UNC Wilmington
Old Dominion, W, H,UNC Wilmington
Georgia St., L, A,UNC Wilmington
Hofstra, W, A,UNC Wilmington
James Madison, L, H,UNC Wilmington
Delaware, L, A,UNC Wilmington
Towson, L, A,UNC Wilmington
Georgia St., W, H,UNC Wilmington
Hofstra, L, H,UNC Wilmington
William & Mary, L, A,UNC Wilmington
Northeastern, W, H,UNC Wilmington
Old Dominion, L, A,UNC Wilmington
Delaware, L, H,UNC Wilmington
William & Mary, L, H,UNC Wilmington
Drexel, L, A,UNC Wilmington
Georgia, L, A,Jacksonville
Miami FL, L, A,Jacksonville
Missouri St., W, A,Jacksonville
Arkansas Little Rock, L, A,Jacksonville
Rider, L, N,Jacksonville
Milwaukee, W, N,Jacksonville
South Carolina St., L, A,Jacksonville
South Carolina, L, A,Jacksonville
Wofford, L, H,Jacksonville
Furman, W, H,Jacksonville
Indiana, L, A,Jacksonville
Northern Kentucky, W, H,Jacksonville
Lipscomb, W, H,Jacksonville
Florida Gulf Coast, L, A,Jacksonville
Stetson, L, A,Jacksonville
Kennesaw St., W, H,Jacksonville
Mercer, W, H,Jacksonville
North Florida, W, A,Jacksonville
East Tennessee St., W, A,Jacksonville
USC Upstate, L, A,Jacksonville
Stetson, W, H,Jacksonville
Florida Gulf Coast, L, H,Jacksonville
Mercer, L, A,Jacksonville
Kennesaw St., L, A,Jacksonville
North Florida, W, H,Jacksonville
USC Upstate, W, H,Jacksonville
East Tennessee St., L, H,Jacksonville
Lipscomb, L, A,Jacksonville
Northern Kentucky, L, A,Jacksonville
USC Upstate, L, N,Jacksonville
Belmont, L, H,Lipscomb
Gardner Webb, W, A,Lipscomb
Mississippi, L, A,Lipscomb
Murray St., L, H,Lipscomb
Tennessee Tech, W, H,Lipscomb
Belmont, L, A,Lipscomb
Tennessee Martin, W, H,Lipscomb
Kentucky, L, A,Lipscomb
Austin Peay, W, A,Lipscomb
Memphis, L, A,Lipscomb
North Florida, L, A,Lipscomb
Jacksonville, L, A,Lipscomb
East Tennessee St., W, H,Lipscomb
USC Upstate, L, H,Lipscomb
Northern Kentucky, L, A,Lipscomb
Florida Gulf Coast, W, A,Lipscomb
Stetson, L, A,Lipscomb
Kennesaw St., W, H,Lipscomb
Mercer, L, H,Lipscomb
USC Upstate, L, A,Lipscomb
East Tennessee St., L, A,Lipscomb
Northern Kentucky, W, H,Lipscomb
Stetson, L, H,Lipscomb
Florida Gulf Coast, W, H,Lipscomb
Mercer, L, A,Lipscomb
Kennesaw St., W, A,Lipscomb
Jacksonville, W, H,Lipscomb
North Florida, L, H,Lipscomb
Mercer, L, A,Lipscomb
Vanderbilt, L, A,Nicholls St.
Missouri, L, A,Nicholls St.
New Orleans, W, H,Nicholls St.
Michigan St., L, A,Nicholls St.
Tulane, L, A,Nicholls St.
New Orleans, L, A,Nicholls St.
Utah St., L, A,Nicholls St.
Southern Illinois, L, N,Nicholls St.
UC Davis, L, N,Nicholls St.
Nebraska, L, A,Nicholls St.
Central Arkansas, W, H,Nicholls St.
Oral Roberts, L, H,Nicholls St.
McNeese St., W, A,Nicholls St.
Southeastern Louisiana, L, A,Nicholls St.
Northwestern St., W, A,Nicholls St.
Stephen F. Austin, L, A,Nicholls St.
Texas A&M Corpus Chris, W, H,Nicholls St.
Sam Houston St., W, H,Nicholls St.
Oral Roberts, L, A,Nicholls St.
Central Arkansas, L, A,Nicholls St.
Southeastern Louisiana, L, H,Nicholls St.
Stephen F. Austin, L, H,Nicholls St.
Northwestern St., L, H,Nicholls St.
Lamar, W, A,Nicholls St.
UTSA, L, A,Nicholls St.
Sam Houston St., W, A,Nicholls St.
Texas A&M Corpus Chris, L, A,Nicholls St.
Lamar, W, H,Nicholls St.
McNeese St., L, H,Nicholls St.
McNeese St., L, N,Nicholls St.
LSU, L, A,McNeese St.
Southeast Missouri St., L, A,McNeese St.
Mississippi, L, A,McNeese St.
Louisiana Lafayette, W, H,McNeese St.
Louisiana Tech, W, H,McNeese St.
Texas Tech, W, A,McNeese St.
North Carolina, L, A,McNeese St.
Northwestern St., L, A,McNeese St.
Stephen F. Austin, L, A,McNeese St.
Nicholls St., L, H,McNeese St.
Texas A&M Corpus Chris, W, H,McNeese St.
Sam Houston St., L, H,McNeese St.
Lamar, W, H,McNeese St.
Central Arkansas, L, A,McNeese St.
Oral Roberts, L, A,McNeese St.
Stephen F. Austin, L, H,McNeese St.
Northwestern St., L, H,McNeese St.
Sam Houston St., W, A,McNeese St.
Texas A&M Corpus Chris, L, A,McNeese St.
Lamar, W, A,McNeese St.
Southeastern Louisiana, W, H,McNeese St.
Toledo, L, A,McNeese St.
Oral Roberts, W, H,McNeese St.
Central Arkansas, L, H,McNeese St.
Southeastern Louisiana, L, A,McNeese St.
Nicholls St., W, A,McNeese St.
Nicholls St., W, N,McNeese St.
Southeastern Louisiana, L, N,McNeese St.
Oregon, L, A,Northern Arizona
UNLV, L, A,Northern Arizona
UC Davis, W, A,Northern Arizona
Jacksonville St., L, N,Northern Arizona
Campbell, W, N,Northern Arizona
Arizona, L, A,Northern Arizona
Sam Houston St., W, H,Northern Arizona
Loyola Marymount, L, H,Northern Arizona
Montana St., W, H,Northern Arizona
Montana, L, H,Northern Arizona
Colorado, L, A,Northern Arizona
BYU, L, A,Northern Arizona
Sacramento St., W, H,Northern Arizona
Southern Utah, L, H,Northern Arizona
Eastern Washington, L, A,Northern Arizona
Portland St., L, A,Northern Arizona
Weber St., L, A,Northern Arizona
Idaho St., W, A,Northern Arizona
Northern Colorado, W, H,Northern Arizona
North Dakota, L, H,Northern Arizona
Southern Utah, L, A,Northern Arizona
Sacramento St., W, A,Northern Arizona
Portland St., W, H,Northern Arizona
Eastern Washington, L, H,Northern Arizona
Northern Colorado, L, A,Northern Arizona
North Dakota, W, A,Northern Arizona
Hawaii, L, A,Northern Arizona
Idaho St., W, H,Northern Arizona
Weber St., L, H,Northern Arizona
Montana St., L, A,Northern Arizona
Montana, L, A,Northern Arizona
Weber St., L, N,Northern Arizona
Austin Peay, L, A,Samford
Louisville, L, A,Samford
Memphis, L, A,Samford
Toledo, L, N,Samford
Alcorn St., L, N,Samford
UT Arlington, L, H,Samford
Florida Gulf Coast, L, H,Samford
Georgia Southern, W, H,Samford
Kentucky, L, A,Samford
Bowling Green, L, A,Samford
Sam Houston St., L, H,Samford
Tennessee Martin, W, A,Samford
Wisconsin, L, A,Samford
Chattanooga, L, H,Samford
College of Charleston, W, A,Samford
The Citadel, W, A,Samford
Western Carolina, W, H,Samford
Appalachian St., W, H,Samford
UNC Greensboro, L, A,Samford
Davidson, L, A,Samford
Elon, L, A,Samford
College of Charleston, L, H,Samford
The Citadel, W, H,Samford
Chattanooga, L, A,Samford
Wofford, W, H,Samford
Furman, W, A,Samford
Elon, L, H,Samford
UNC Greensboro, W, H,Samford
Appalachian St., L, A,Samford
Western Carolina, L, A,Samford
Furman, L, N,Samford
Arizona St., L, A,Central Arkansas
Arkansas St., L, H,Central Arkansas
Sacramento St., L, H,Central Arkansas
Eastern Illinois, W, A,Central Arkansas
Tennessee Martin, W, H,Central Arkansas
Southeast Missouri St., W, A,Central Arkansas
Oklahoma St., L, A,Central Arkansas
Mississippi St., L, A,Central Arkansas
Nicholls St., L, A,Central Arkansas
Southeastern Louisiana, L, A,Central Arkansas
Stephen F. Austin, L, H,Central Arkansas
Northwestern St., L, H,Central Arkansas
Sam Houston St., L, A,Central Arkansas
Texas A&M Corpus Chris, W, A,Central Arkansas
McNeese St., W, H,Central Arkansas
Lamar, W, H,Central Arkansas
Southeastern Louisiana, L, H,Central Arkansas
Nicholls St., W, H,Central Arkansas
Stephen F. Austin, L, A,Central Arkansas
Northwestern St., L, A,Central Arkansas
Texas A&M Corpus Chris, L, H,Central Arkansas
Sam Houston St., L, H,Central Arkansas
Oral Roberts, L, A,Central Arkansas
SIU Edwardsville, W, H,Central Arkansas
Lamar, W, A,Central Arkansas
McNeese St., W, A,Central Arkansas
Oral Roberts, W, H,Central Arkansas
Sam Houston St., L, N,Central Arkansas
IUPUI, L, A,Utah Valley
North Carolina A&T, W, A,Utah Valley
Washington St., L, A,Utah Valley
Eastern Washington, W, N,Utah Valley
Santa Clara, L, A,Utah Valley
USC Upstate, L, N,Utah Valley
North Carolina Central, L, A,Utah Valley
Pepperdine, W, H,Utah Valley
Weber St., L, A,Utah Valley
Troy, W, A,Utah Valley
Utah St., L, H,Utah Valley
Troy, W, H,Utah Valley
North Carolina Central, L, H,Utah Valley
Austin Peay, W, N,Utah Valley
Chattanooga, L, A,Utah Valley
NJIT, L, H,Utah Valley
UMKC, W, A,Utah Valley
Houston Baptist, W, H,Utah Valley
Texas Pan American, L, A,Utah Valley
Chicago St., L, A,Utah Valley
Cal St. Bakersfield, L, A,Utah Valley
Texas Pan American, W, H,Utah Valley
NJIT, L, A,Utah Valley
Houston Baptist, L, A,Utah Valley
North Dakota St., L, A,Utah Valley
Chicago St., W, H,Utah Valley
Cal St. Bakersfield, L, H,Utah Valley
Houston Baptist, L, N,Utah Valley
Wake Forest, L, A,Radford
