opponent, outcome, home/away, team1
UNC Wilmington, W, H,Appalachian St.
East Tennessee St., L, A,Appalachian St.
Arkansas, L, A,Appalachian St.
Louisville, L, A,Appalachian St.
Morgan St., W, H,Appalachian St.
Winthrop, W, H,Appalachian St.
Furman, L, H,Appalachian St.
Wofford, W, A,Appalachian St.
Robert Morris, W, A,Appalachian St.
Dayton, L, A,Appalachian St.
Campbell, L, A,Appalachian St.
The Citadel, L, H,Appalachian St.
Davidson, W, A,Appalachian St.
Elon, W, H,Appalachian St.
UNC Greensboro, W, H,Appalachian St.
Georgia Southern, L, A,Appalachian St.
Western Carolina, W, H,Appalachian St.
Samford, W, A,Appalachian St.
Chattanooga, L, A,Appalachian St.
Western Carolina, W, A,Appalachian St.
UNC Greensboro, W, A,Appalachian St.
Davidson, W, H,Appalachian St.
Georgia Southern, W, H,Appalachian St.
College of Charleston, L, A,Appalachian St.
Tennessee Tech, W, H,Appalachian St.
Elon, W, A,Appalachian St.
Chattanooga, W, H,Appalachian St.
Samford, W, H,Appalachian St.
The Citadel, W, N,Appalachian St.
College of Charleston, W, N,Appalachian St.
Wofford, L, N,Appalachian St.
Harvard, W, H,Appalachian St.
Marshall, W, A,Appalachian St.
Pacific, L, H,Appalachian St.
Boston University, W, H,Iona
Hampton, W, A,Iona
Norfolk St., W, H,Iona
Florida St., L, N,Iona
Baylor, L, N,Iona
Creighton, W, N,Iona
Saint Peter's, L, H,Iona
Siena, L, H,Iona
LIU Brooklyn, W, H,Iona
Providence, W, A,Iona
Albany, W, H,Iona
Fairleigh Dickinson, W, A,Iona
Connecticut, L, A,Iona
Niagara, W, A,Iona
Canisius, L, A,Iona
Rider, W, A,Iona
Loyola MD, W, A,Iona
Niagara, W, H,Iona
Rider, W, H,Iona
Manhattan, W, A,Iona
Fairfield, W, H,Iona
Marist, W, H,Iona
Canisius, W, H,Iona
Siena, L, A,Iona
Marist, W, A,Iona
Manhattan, L, H,Iona
Loyola MD, W, H,Iona
William & Mary, W, H,Iona
Fairfield, L, A,Iona
Saint Peter's, W, A,Iona
Niagara, L, N,Iona
Holy Cross, W, A,Harvard
William & Mary, W, H,Harvard
Bryant, W, H,Harvard
Army, L, A,Harvard
New Hampshire, W, H,Harvard
Boston University, W, A,Harvard
Rice, W, H,Harvard
Connecticut, L, A,Harvard
Boston College, W, A,Harvard
Georgetown, L, A,Harvard
George Washington, W, H,Harvard
Seattle, W, A,Harvard
Santa Clara, W, A,Harvard
Dartmouth, W, H,Harvard
Dartmouth, W, A,Harvard
Columbia, W, A,Harvard
Cornell, L, A,Harvard
Princeton, L, H,Harvard
Penn, W, H,Harvard
Yale, W, A,Harvard
Brown, W, A,Harvard
Cornell, L, H,Harvard
Columbia, W, H,Harvard
Brown, W, H,Harvard
Yale, W, H,Harvard
Penn, W, A,Harvard
Princeton, L, A,Harvard
Appalachian St., L, A,Harvard
Saint Mary's, L, A,New Mexico St.
New Mexico, L, H,New Mexico St.
Cal St. Fullerton, L, A,New Mexico St.
North Carolina A&T, W, H,New Mexico St.
UTEP, L, H,New Mexico St.
New Mexico, L, A,New Mexico St.
UTEP, W, A,New Mexico St.
UCLA, L, A,New Mexico St.
Pepperdine, W, A,New Mexico St.
Alcorn St., W, H,New Mexico St.
Texas Southern, W, H,New Mexico St.
Prairie View A&M, W, H,New Mexico St.
Utah St., W, H,New Mexico St.
Nevada, L, H,New Mexico St.
Boise St., W, A,New Mexico St.
Idaho, W, A,New Mexico St.
Fresno St., W, H,New Mexico St.
Hawaii, W, A,New Mexico St.
San Jose St., L, A,New Mexico St.
Louisiana Tech, W, A,New Mexico St.
San Jose St., W, H,New Mexico St.
Louisiana Tech, W, H,New Mexico St.
Fresno St., L, A,New Mexico St.
Hawaii, W, H,New Mexico St.
Pacific, W, A,New Mexico St.
Idaho, W, H,New Mexico St.
Boise St., W, H,New Mexico St.
Nevada, L, A,New Mexico St.
Utah St., L, A,New Mexico St.
San Jose St., W, N,New Mexico St.
Nevada, W, A,New Mexico St.
Utah St., W, N,New Mexico St.
Michigan St., L, N,New Mexico St.
Texas Pan American, W, A,Louisiana Tech
Miami OH, W, N,Louisiana Tech
New Mexico, L, A,Louisiana Tech
Nicholls St., W, N,Louisiana Tech
Arkansas Little Rock, W, H,Louisiana Tech
TCU, W, A,Louisiana Tech
Louisiana Monroe, W, A,Louisiana Tech
Northwestern St., W, H,Louisiana Tech
Arizona, L, A,Louisiana Tech
Centenary, W, A,Louisiana Tech
Murray St., W, H,Louisiana Tech
McNeese St., W, H,Louisiana Tech
Texas Pan American, W, H,Louisiana Tech
Houston, W, A,Louisiana Tech
Nevada, W, H,Louisiana Tech
Utah St., W, H,Louisiana Tech
Idaho, W, A,Louisiana Tech
Boise St., W, A,Louisiana Tech
Fresno St., W, H,Louisiana Tech
San Jose St., L, A,Louisiana Tech
Hawaii, W, A,Louisiana Tech
New Mexico St., L, H,Louisiana Tech
San Jose St., W, H,Louisiana Tech
New Mexico St., L, A,Louisiana Tech
Hawaii, W, H,Louisiana Tech
Utah St., L, A,Louisiana Tech
Northeastern, W, A,Louisiana Tech
Boise St., L, H,Louisiana Tech
Idaho, W, H,Louisiana Tech
Fresno St., L, A,Louisiana Tech
Nevada, L, A,Louisiana Tech
Fresno St., W, N,Louisiana Tech
Utah St., L, N,Louisiana Tech
Southern Miss, W, H,Louisiana Tech
Missouri St., L, A,Louisiana Tech
BYU, L, A,Bradley
Idaho St., W, H,Bradley
Wofford, W, H,Bradley
Presbyterian, W, H,Bradley
Oklahoma St., L, N,Bradley
Illinois, W, N,Bradley
Northern Illinois, W, A,Bradley
Western Carolina, L, H,Bradley
Loyola Chicago, L, H,Bradley
Iowa St., L, A,Bradley
Drake, W, A,Bradley
Southern Illinois, L, H,Bradley
Wichita St., L, A,Bradley
Indiana St., W, H,Bradley
Missouri St., L, A,Bradley
Northern Iowa, L, A,Bradley
Missouri St., W, H,Bradley
Southern Illinois, W, A,Bradley
Evansville, W, H,Bradley
Creighton, L, H,Bradley
Illinois St., L, A,Bradley
Drake, W, H,Bradley
Evansville, W, A,Bradley
Illinois St., L, H,Bradley
Northern Iowa, W, H,Bradley
Indiana St., L, A,Bradley
Drexel, W, H,Bradley
Wichita St., W, H,Bradley
Creighton, L, A,Bradley
Creighton, W, N,Bradley
Northern Iowa, L, N,Bradley
Mississippi Valley St., W, H,Washington St.
Eastern Washington, W, H,Washington St.
IPFW, W, H,Washington St.
Nicholls St., W, N,Washington St.
San Diego, W, N,Washington St.
Gonzaga, L, A,Washington St.
Kansas St., L, A,Washington St.
Idaho, W, H,Washington St.
Air Force, W, H,Washington St.
Portland St., W, H,Washington St.
LSU, W, H,Washington St.
Oregon, L, H,Washington St.
Oregon St., W, H,Washington St.
Arizona, W, A,Washington St.
Arizona St., L, A,Washington St.
California, L, H,Washington St.
Stanford, W, H,Washington St.
USC, W, A,Washington St.
UCLA, L, A,Washington St.
Washington, L, A,Washington St.
Arizona St., L, H,Washington St.
Arizona, W, H,Washington St.
Stanford, L, A,Washington St.
California, L, A,Washington St.
UCLA, L, H,Washington St.
USC, W, H,Washington St.
Washington, L, H,Washington St.
Oregon St., L, A,Washington St.
Oregon, L, A,Washington St.
Oregon, L, N,Washington St.
Dayton, L, A,Creighton
Florida A&M, W, H,Creighton
Arkansas Little Rock, W, H,Creighton
Michigan, L, N,Creighton
Xavier, L, N,Creighton
Iona, L, N,Creighton
Nebraska, W, H,Creighton
George Mason, L, A,Creighton
Savannah St., W, H,Creighton
New Mexico, L, A,Creighton
Houston Baptist, W, H,Creighton
Northern Iowa, L, H,Creighton
Indiana St., L, A,Creighton
Evansville, W, A,Creighton
Drake, W, H,Creighton
Wichita St., L, A,Creighton
Southern Illinois, W, H,Creighton
Wichita St., W, H,Creighton
Illinois St., L, A,Creighton
Missouri St., W, H,Creighton
Bradley, W, A,Creighton
Drake, L, A,Creighton
Evansville, W, H,Creighton
Missouri St., L, A,Creighton
Indiana St., W, H,Creighton
Illinois St., L, H,Creighton
Northern Iowa, L, A,Creighton
Loyola Chicago, W, H,Creighton
Southern Illinois, W, A,Creighton
Bradley, W, H,Creighton
Bradley, L, N,Creighton
South Dakota, W, H,Creighton
Fairfield, W, H,Creighton
Missouri St., L, A,Creighton
Cal St. Fullerton, L, H,UCLA
Cal St. Bakersfield, W, H,UCLA
Pepperdine, W, H,UCLA
Portland, L, H,UCLA
Butler, L, H,UCLA
Long Beach St., L, N,UCLA
Kansas, L, H,UCLA
Mississippi St., L, H,UCLA
New Mexico St., W, H,UCLA
Notre Dame, L, A,UCLA
Colorado St., W, H,UCLA
Delaware St., W, H,UCLA
Arizona St., W, H,UCLA
Arizona, L, H,UCLA
California, W, A,UCLA
Stanford, L, A,UCLA
USC, L, H,UCLA
Washington, W, H,UCLA
Washington St., W, H,UCLA
Oregon, L, A,UCLA
Oregon St., W, A,UCLA
Stanford, W, H,UCLA
California, L, H,UCLA
USC, L, A,UCLA
Washington St., W, A,UCLA
Washington, L, A,UCLA
Oregon St., W, H,UCLA
Oregon, L, H,UCLA
Arizona, L, A,UCLA
Arizona St., L, A,UCLA
Arizona, W, H,UCLA
California, L, H,UCLA
Central Connecticut, W, H,Fairfield
Fordham, W, H,Fairfield
Maryland, L, A,Fairfield
American, W, A,Fairfield
Howard, W, A,Fairfield
Hofstra, L, A,Fairfield
Marist, W, H,Fairfield
Saint Peter's, W, A,Fairfield
Holy Cross, W, H,Fairfield
Sacred Heart, W, H,Fairfield
Rhode Island, L, A,Fairfield
St. Francis NY, W, H,Fairfield
Canisius, W, A,Fairfield
Niagara, L, A,Fairfield
Loyola MD, W, H,Fairfield
Manhattan, W, H,Fairfield
Siena, L, H,Fairfield
Canisius, W, H,Fairfield
Marist, W, A,Fairfield
Iona, L, A,Fairfield
Loyola MD, W, A,Fairfield
Rider, L, H,Fairfield
Saint Peter's, W, H,Fairfield
Siena, L, A,Fairfield
Rider, W, A,Fairfield
Manhattan, W, A,Fairfield
Vermont, L, A,Fairfield
Iona, W, H,Fairfield
Niagara, W, H,Fairfield
Canisius, W, N,Fairfield
Niagara, W, N,Fairfield
Siena, L, A,Fairfield
George Mason, W, A,Fairfield
Creighton, L, A,Fairfield
Alcorn St., W, H,Arkansas
Louisville, L, N,Arkansas
Appalachian St., W, H,Arkansas
Morgan St., L, H,Arkansas
East Tennessee St., L, H,Arkansas
South Alabama, L, H,Arkansas
Oklahoma, L, A,Arkansas
Mississippi Valley St., W, H,Arkansas
Delaware St., W, H,Arkansas
Alabama St., W, H,Arkansas
Stephen F. Austin, W, H,Arkansas
Missouri St., W, H,Arkansas
Baylor, L, H,Arkansas
UAB, L, H,Arkansas
Texas, L, H,Arkansas
Mississippi St., L, A,Arkansas
Alabama, W, H,Arkansas
Florida, L, H,Arkansas
Kentucky, L, A,Arkansas
Mississippi St., W, H,Arkansas
Mississippi, W, A,Arkansas
Georgia, W, A,Arkansas
Auburn, W, H,Arkansas
LSU, W, H,Arkansas
Alabama, L, A,Arkansas
South Carolina, W, H,Arkansas
Auburn, L, A,Arkansas
LSU, L, A,Arkansas
Vanderbilt, L, H,Arkansas
Tennessee, L, A,Arkansas
Mississippi, L, H,Arkansas
Georgia, L, N,Arkansas
Central Michigan, W, A,Princeton
Manhattan, W, H,Princeton
Army, L, H,Princeton
George Washington, L, A,Princeton
California, L, A,Princeton
Rutgers, L, A,Princeton
Lafayette, W, H,Princeton
UNC Greensboro, W, A,Princeton
Monmouth, W, H,Princeton
Wagner, W, H,Princeton
Saint Joseph's, W, A,Princeton
Maine, L, A,Princeton
Marist, W, A,Princeton
Brown, W, A,Princeton
Yale, W, A,Princeton
Harvard, W, A,Princeton
Dartmouth, W, A,Princeton
Columbia, W, H,Princeton
Cornell, L, H,Princeton
Penn, W, A,Princeton
Yale, W, H,Princeton
Brown, L, H,Princeton
Cornell, L, A,Princeton
Columbia, W, A,Princeton
Dartmouth, W, H,Princeton
Harvard, W, H,Princeton
Penn, W, H,Princeton
Duquesne, W, H,Princeton
IUPUI, W, A,Princeton
Saint Louis, L, A,Princeton
Austin Peay, L, H,Akron
North Carolina St., L, N,Akron
Drake, W, N,Akron
Howard, W, N,Akron
Arkansas Pine Bluff, W, H,Akron
Niagara, W, H,Akron
Texas A&M, L, A,Akron
UNC Greensboro, W, H,Akron
St. Francis PA, W, H,Akron
Illinois Chicago, W, H,Akron
Valparaiso, W, H,Akron
Wyoming, W, A,Akron
Rhode Island, L, H,Akron
Bowling Green, W, H,Akron
Ohio, W, A,Akron
Buffalo, L, A,Akron
Miami OH, W, H,Akron
Kent St., L, A,Akron
Western Michigan, W, A,Akron
Toledo, W, H,Akron
Eastern Michigan, L, H,Akron
Northern Illinois, W, H,Akron
Ball St., W, A,Akron
Central Michigan, W, A,Akron
Ohio, W, H,Akron
Miami OH, W, A,Akron
VCU, L, A,Akron
Buffalo, W, H,Akron
Bowling Green, W, A,Akron
Kent St., L, H,Akron
Eastern Michigan, W, N,Akron
Western Michigan, W, N,Akron
Ohio, L, N,Akron
Green Bay, L, H,Akron
UNC Wilmington, W, A,George Washington
Boston University, W, A,George Washington
UMBC, W, H,George Washington
Princeton, W, H,George Washington
Oregon St., L, H,George Washington
George Mason, W, H,George Washington
Navy, W, N,George Washington
Providence, L, H,George Washington
Towson, W, A,George Washington
East Carolina, W, A,George Washington
Holy Cross, W, A,George Washington
Harvard, L, A,George Washington
Howard, W, H,George Washington
St. Bonaventure, W, A,George Washington
Xavier, L, H,George Washington
La Salle, L, A,George Washington
Dayton, L, A,George Washington
Richmond, L, H,George Washington
Saint Louis, W, H,George Washington
Rhode Island, L, A,George Washington
Charlotte, L, A,George Washington
Duquesne, L, H,George Washington
Fordham, W, A,George Washington
Massachusetts, W, H,George Washington
Richmond, L, A,George Washington
La Salle, W, H,George Washington
Charlotte, W, H,George Washington
Saint Joseph's, L, H,George Washington
Temple, L, A,George Washington
Dayton, L, A,George Washington
VCU, L, H,George Washington
Tennessee Martin, W, H,Southern Illinois
UNLV, L, A,Southern Illinois
Illinois Chicago, W, H,Southern Illinois
Saint Louis, L, A,Southern Illinois
Southeast Missouri St., W, A,Southern Illinois
Alabama St., W, H,Southern Illinois
San Diego, W, N,Southern Illinois
San Francisco, W, N,Southern Illinois
Indiana St., W, H,Southern Illinois
Bradley, W, A,Southern Illinois
Illinois St., L, A,Southern Illinois
Northern Iowa, L, H,Southern Illinois
Drake, L, H,Southern Illinois
Creighton, L, A,Southern Illinois
Evansville, W, A,Southern Illinois
Bradley, L, H,Southern Illinois
Illinois St., W, H,Southern Illinois
Western Kentucky, W, H,Southern Illinois
Indiana St., L, A,Southern Illinois
Wichita St., L, H,Southern Illinois
Missouri St., W, H,Southern Illinois
Northern Iowa, L, A,Southern Illinois
Missouri St., L, A,Southern Illinois
Evansville, W, H,Southern Illinois
Drake, L, A,Southern Illinois
Western Michigan, W, H,Southern Illinois
Creighton, L, H,Southern Illinois
Wichita St., L, A,Southern Illinois
Drake, L, N,Southern Illinois
Idaho, L, H,Utah
Utah St., W, H,Utah
Southern, W, H,Utah
Seattle, L, H,Utah
Illinois, W, N,Utah
Oklahoma St., L, N,Utah
Weber St., L, A,Utah
Idaho St., W, H,Utah
Michigan, W, H,Utah
Oklahoma, L, H,Utah
Illinois St., L, H,Utah
Pepperdine, L, A,Utah
UTSA, W, H,Utah
LSU, W, A,Utah
TCU, W, H,Utah
New Mexico, L, A,Utah
UNLV, W, A,Utah
San Diego St., L, H,Utah
Air Force, W, H,Utah
Wyoming, L, A,Utah
BYU, L, A,Utah
Colorado St., L, H,Utah
TCU, W, A,Utah
New Mexico, L, H,Utah
UNLV, W, H,Utah
San Diego St., L, A,Utah
Air Force, W, A,Utah
Wyoming, W, H,Utah
BYU, L, H,Utah
Colorado St., L, A,Utah
UNLV, L, A,Utah
McNeese St., W, N,Northern Colorado
Southern Utah, W, N,Northern Colorado
Hawaii, W, A,Northern Colorado
Texas Southern, W, N,Northern Colorado
Air Force, W, A,Northern Colorado
North Dakota, W, A,Northern Colorado
Colorado St., W, H,Northern Colorado
Montana St., L, A,Northern Colorado
Montana, W, A,Northern Colorado
Wyoming, L, A,Northern Colorado
Louisiana Monroe, W, H,Northern Colorado
Oklahoma, L, A,Northern Colorado
San Jose St., W, H,Northern Colorado
Denver, W, H,Northern Colorado
TCU, W, A,Northern Colorado
Northern Arizona, W, A,Northern Colorado
Weber St., W, H,Northern Colorado
Idaho St., W, H,Northern Colorado
Portland St., L, A,Northern Colorado
Eastern Washington, W, A,Northern Colorado
Sacramento St., W, H,Northern Colorado
Montana, L, H,Northern Colorado
Montana St., W, H,Northern Colorado
Northern Arizona, W, H,Northern Colorado
Idaho St., W, A,Northern Colorado
Weber St., L, A,Northern Colorado
Eastern Washington, W, H,Northern Colorado
Portland St., W, H,Northern Colorado
Sacramento St., W, A,Northern Colorado
Montana, L, N,Northern Colorado
Portland, W, H,Northern Colorado
Pacific, L, H,Northern Colorado
California, L, A,Detroit
Western Michigan, W, H,Detroit
Robert Morris, W, N,Detroit
Albany, W, A,Detroit
Alcorn St., W, N,Detroit
DePaul, L, A,Detroit
Youngstown St., W, H,Detroit
Cleveland St., W, H,Detroit
Tennessee St., L, H,Detroit
Michigan, L, A,Detroit
Bowling Green, W, H,Detroit
Central Michigan, W, H,Detroit
Illinois Chicago, L, A,Detroit
Loyola Chicago, W, A,Detroit
Valparaiso, W, H,Detroit
Butler, L, H,Detroit
Milwaukee, W, A,Detroit
Green Bay, L, A,Detroit
Wright St., L, H,Detroit
Loyola Chicago, W, H,Detroit
Illinois Chicago, W, H,Detroit
Butler, L, A,Detroit
Valparaiso, L, A,Detroit
Chicago St., W, H,Detroit
Green Bay, L, H,Detroit
Milwaukee, L, H,Detroit
Wright St., L, A,Detroit
Eastern Michigan, W, H,Detroit
Cleveland St., W, A,Detroit
Youngstown St., W, A,Detroit
Valparaiso, W, A,Detroit
Green Bay, W, N,Detroit
Wright St., L, N,Detroit
Milwaukee, W, N,Western Kentucky
LSU, L, A,Western Kentucky
Cal St. Northridge, W, H,Western Kentucky
Indiana St., L, H,Western Kentucky
South Carolina, L, A,Western Kentucky
Tulane, W, H,Western Kentucky
Evansville, W, H,Western Kentucky
Vanderbilt, W, A,Western Kentucky
Louisville, L, A,Western Kentucky
Murray St., W, H,Western Kentucky
Louisiana Lafayette, W, H,Western Kentucky
Mississippi St., W, H,Western Kentucky
South Alabama, W, A,Western Kentucky
Denver, L, A,Western Kentucky
Florida Atlantic, W, H,Western Kentucky
FIU, W, H,Western Kentucky
Middle Tennessee, L, A,Western Kentucky
Troy, L, A,Western Kentucky
Middle Tennessee, L, H,Western Kentucky
Southern Illinois, L, A,Western Kentucky
North Texas, L, H,Western Kentucky
New Orleans, W, H,Western Kentucky
Louisiana Monroe, L, A,Western Kentucky
Troy, W, H,Western Kentucky
Houston, L, H,Western Kentucky
Arkansas St., W, H,Western Kentucky
Arkansas Little Rock, W, A,Western Kentucky
South Alabama, W, H,Western Kentucky
Arkansas St., W, A,Western Kentucky
Florida Atlantic, W, A,Western Kentucky
FIU, W, A,Western Kentucky
New Orleans, W, N,Western Kentucky
Arkansas St., W, N,Western Kentucky
Troy, L, N,Western Kentucky
Auburn, L, A,Niagara
Drexel, W, H,Niagara
Howard, W, N,Niagara
UCF, W, A,Niagara
Austin Peay, L, N,Niagara
Mount St. Mary's, W, A,Niagara
Akron, L, A,Niagara
Manhattan, W, H,Niagara
Loyola MD, W, H,Niagara
Buffalo, L, H,Niagara
Illinois St., W, A,Niagara
St. Bonaventure, W, H,Niagara
Air Force, L, N,Niagara
Norfolk St., W, N,Niagara
Iona, L, H,Niagara
Fairfield, W, H,Niagara
Siena, L, A,Niagara
Saint Peter's, L, A,Niagara
Iona, L, A,Niagara
Marist, W, A,Niagara
Saint Peter's, L, H,Niagara
Rider, L, H,Niagara
Canisius, L, A,Niagara
Loyola MD, W, A,Niagara
Canisius, W, H,Niagara
Rider, L, A,Niagara
Siena, W, H,Niagara
Marist, W, H,Niagara
Milwaukee, W, A,Niagara
Manhattan, W, A,Niagara
Fairfield, L, A,Niagara
Iona, W, N,Niagara
Fairfield, L, N,Niagara
Winston Salem St., W, H,Oregon
UC Davis, W, H,Oregon
Colorado St., W, H,Oregon
Portland, L, A,Oregon
Montana, L, H,Oregon
Montana St., W, H,Oregon
Missouri, L, A,Oregon
Saint Mary's, L, H,Oregon
Mississippi Valley St., W, H,Oregon
Oakland, W, H,Oregon
Idaho St., W, H,Oregon
Arkansas Pine Bluff, W, H,Oregon
Washington St., W, A,Oregon
Washington, W, A,Oregon
Oregon St., L, H,Oregon
Arizona St., L, H,Oregon
Arizona, L, H,Oregon
California, L, A,Oregon
Stanford, L, A,Oregon
UCLA, W, H,Oregon
USC, W, H,Oregon
Oregon St., L, A,Oregon
Arizona, L, A,Oregon
Arizona St., L, A,Oregon
Stanford, L, H,Oregon
California, L, H,Oregon
USC, W, A,Oregon
UCLA, W, A,Oregon
Washington, L, H,Oregon
Washington St., W, H,Oregon
Washington St., W, N,Oregon
California, L, N,Oregon
Western Kentucky, L, N,Milwaukee
Indiana St., L, N,Milwaukee
Texas St., W, N,Milwaukee
Colgate, W, N,Milwaukee
Bowling Green, W, A,Milwaukee
Illinois Chicago, W, H,Milwaukee
Loyola Chicago, L, H,Milwaukee
Marquette, L, A,Milwaukee
North Dakota St., W, A,Milwaukee
Miami OH, W, H,Milwaukee
Wisconsin, L, A,Milwaukee
Valparaiso, L, A,Milwaukee
Butler, L, A,Milwaukee
SIU Edwardsville, W, A,Milwaukee
Green Bay, W, H,Milwaukee
Detroit, L, H,Milwaukee
Wright St., W, H,Milwaukee
Youngstown St., W, A,Milwaukee
Cleveland St., L, A,Milwaukee
Valparaiso, W, H,Milwaukee
Butler, L, H,Milwaukee
Green Bay, L, A,Milwaukee
Wright St., L, A,Milwaukee
Detroit, W, A,Milwaukee
Youngstown St., W, H,Milwaukee
Cleveland St., W, H,Milwaukee
Niagara, L, H,Milwaukee
Loyola Chicago, W, A,Milwaukee
Illinois Chicago, W, A,Milwaukee
Illinois Chicago, W, H,Milwaukee
Cleveland St., W, N,Milwaukee
Butler, L, A,Milwaukee
Kansas, L, A,Hofstra
Yale, W, N,Hofstra
Connecticut, L, A,Hofstra
Elon, W, H,Hofstra
Charlotte, L, H,Hofstra
Fairfield, W, H,Hofstra
Towson, W, A,Hofstra
Manhattan, W, H,Hofstra
New Hampshire, W, H,Hofstra
St. John's, L, A,Hofstra
Davidson, L, H,Hofstra
Florida Atlantic, W, A,Hofstra
William & Mary, L, H,Hofstra
George Mason, L, A,Hofstra
Towson, W, H,Hofstra
Old Dominion, L, A,Hofstra
VCU, L, H,Hofstra
William & Mary, L, A,Hofstra
George Mason, L, H,Hofstra
Drexel, L, A,Hofstra
UNC Wilmington, W, H,Hofstra
Delaware, W, H,Hofstra
James Madison, W, A,Hofstra
Northeastern, L, H,Hofstra
Drexel, W, H,Hofstra
UNC Wilmington, W, A,Hofstra
Delaware, W, A,Hofstra
Rider, W, H,Hofstra
Northeastern, W, A,Hofstra
Georgia St., W, H,Hofstra
Georgia St., W, N,Hofstra
Northeastern, L, N,Hofstra
IUPUI, L, H,Hofstra
Portland St., W, N,Belmont
Washington, L, A,Belmont
Wright St., L, N,Belmont
Alabama St., W, H,Belmont
Eastern Illinois, W, A,Belmont
Tennessee St., W, H,Belmont
Kennesaw St., W, A,Belmont
Mercer, W, A,Belmont
Middle Tennessee, W, A,Belmont
Saint Louis, L, A,Belmont
Eastern Illinois, L, H,Belmont
Kansas, L, A,Belmont
Florida Gulf Coast, L, H,Belmont
Stetson, W, H,Belmont
USC Upstate, W, H,Belmont
Lipscomb, L, A,Belmont
North Florida, L, A,Belmont
Jacksonville, L, A,Belmont
Campbell, W, H,Belmont
East Tennessee St., W, H,Belmont
Lipscomb, L, H,Belmont
Campbell, W, A,Belmont
East Tennessee St., W, A,Belmont
Jacksonville, W, H,Belmont
North Florida, W, H,Belmont
USC Upstate, W, A,Belmont
Stetson, W, A,Belmont
Florida Gulf Coast, L, A,Belmont
Mercer, W, H,Belmont
Kennesaw St., W, H,Belmont
Mercer, L, A,Belmont
Iona, L, A,Boston University
George Washington, L, H,Boston University
Kansas St., L, N,Boston University
Indiana, W, N,Boston University
Georgia Tech, L, N,Boston University
Northeastern, W, H,Boston University
