opponent, outcome, home/away, tourn, team1
William & Mary, W, A, 0,Hofstra
Elon, W, A, 0,Hofstra
UNC Wilmington, W, H, 0,Hofstra
Charleston, W, H, 0,Hofstra
James Madison, W, A, 0,Hofstra
Towson, W, A, 0,Hofstra
Northeastern, L, A, 0,Hofstra
Elon, W, H, 0,Hofstra
William & Mary, W, H, 0,Hofstra
Charleston, W, A, 0,Hofstra
UNC Wilmington, L, A, 0,Hofstra
Towson, W, H, 0,Hofstra
James Madison, L, H, 0,Hofstra
Drexel, W, A, 0,Hofstra
Delaware, W, A, 0,Hofstra
James Madison, W, N, 1,Hofstra
Delaware, W, N, 1,Hofstra
Northeastern, L, N, 1,Hofstra
North Carolina St., L, A, 1,Hofstra
Robert Morris, W, H, 0,USC
Vanderbilt, L, H, 0,USC
Stetson, W, H, 0,USC
Texas Tech, L, N, 0,USC
Missouri St., W, N, 0,USC
Cal St. Bakersfield, W, H, 0,USC
Long Beach St., W, H, 0,USC
Nevada, L, H, 0,USC
TCU, L, H, 0,USC
Oklahoma, L, A, 0,USC
Santa Clara, L, A, 0,USC
Southern Utah, W, H, 0,USC
UC Davis, W, H, 0,USC
California, W, H, 0,USC
Stanford, W, H, 0,USC
Oregon St., L, A, 0,USC
Oregon, L, A, 0,USC
UCLA, W, H, 0,USC
Arizona, W, H, 0,USC
Arizona St., W, H, 0,USC
Washington, L, A, 0,USC
Washington St., W, A, 0,USC
Utah, L, H, 0,USC
Colorado, L, H, 0,USC
Stanford, L, A, 0,USC
California, W, A, 0,USC
Oregon, W, H, 0,USC
Oregon St., L, H, 0,USC
UCLA, L, A, 0,USC
Utah, L, A, 0,USC
Colorado, L, A, 0,USC
Arizona, W, N, 1,USC
Washington, L, N, 1,USC
Nevada, L, A, 0,BYU
Utah Valley, W, H, 0,BYU
Northwestern St., W, H, 0,BYU
Oral Roberts, W, H, 0,BYU
Alabama A&M, W, H, 0,BYU
Rice, W, H, 0,BYU
Houston, L, H, 0,BYU
Illinois St., L, A, 0,BYU
Weber St., L, A, 0,BYU
Utah St., W, H, 0,BYU
Utah, W, N, 0,BYU
Portland St., W, H, 0,BYU
UNLV, L, A, 0,BYU
San Diego St., L, A, 0,BYU
Mississippi St., L, A, 0,BYU
Pacific, W, A, 0,BYU
Saint Mary's, L, A, 0,BYU
Portland, W, H, 0,BYU
Santa Clara, W, H, 0,BYU
Pepperdine, W, A, 0,BYU
San Francisco, L, A, 0,BYU
Saint Mary's, W, H, 0,BYU
Gonzaga, L, H, 0,BYU
Loyola Marymount, W, H, 0,BYU
Portland, W, A, 0,BYU
Pacific, W, H, 0,BYU
San Diego, W, A, 0,BYU
Loyola Marymount, W, A, 0,BYU
San Francisco, L, H, 0,BYU
Gonzaga, L, A, 0,BYU
San Diego, W, H, 0,BYU
San Diego, L, N, 1,BYU
Buffalo, L, H, 0,West Virginia
Monmouth, W, N, 0,West Virginia
Western Kentucky, L, N, 0,West Virginia
Saint Joseph's, W, N, 0,West Virginia
Valparaiso, W, H, 0,West Virginia
Rider, W, H, 0,West Virginia
Youngstown St., W, H, 0,West Virginia
Florida, L, N, 0,West Virginia
Pittsburgh, W, H, 0,West Virginia
Rhode Island, L, N, 0,West Virginia
Jacksonville St., W, H, 0,West Virginia
Lehigh, W, H, 0,West Virginia
Texas Tech, L, H, 0,West Virginia
Texas, L, A, 0,West Virginia
Kansas St., L, A, 0,West Virginia
Oklahoma St., L, H, 0,West Virginia
TCU, L, A, 0,West Virginia
Kansas, W, H, 0,West Virginia
Baylor, L, H, 0,West Virginia
Tennessee, L, A, 0,West Virginia
Iowa St., L, A, 0,West Virginia
Oklahoma, W, H, 0,West Virginia
Texas Tech, L, A, 0,West Virginia
Texas, L, H, 0,West Virginia
Kansas, L, A, 0,West Virginia
Kansas St., L, H, 0,West Virginia
Baylor, L, A, 0,West Virginia
TCU, W, H, 0,West Virginia
Oklahoma, L, A, 0,West Virginia
Iowa St., W, H, 0,West Virginia
Oklahoma St., L, A, 0,West Virginia
Oklahoma, W, N, 1,West Virginia
Texas Tech, W, N, 1,West Virginia
Kansas, L, A, 1,West Virginia
Grand Canyon, W, H, 1,West Virginia
Coastal Carolina, W, A, 1,West Virginia
Charlotte, L, A, 0,Oklahoma St.
UTSA, W, H, 0,Oklahoma St.
Charleston, W, H, 0,Oklahoma St.
Memphis, W, N, 0,Oklahoma St.
Villanova, L, N, 0,Oklahoma St.
LSU, W, N, 0,Oklahoma St.
Minnesota, L, A, 0,Oklahoma St.
Tulsa, L, A, 0,Oklahoma St.
Houston, L, H, 0,Oklahoma St.
Nebraska, L, N, 0,Oklahoma St.
Central Arkansas, W, H, 0,Oklahoma St.
Texas A&M Corpus Chris, W, H, 0,Oklahoma St.
Iowa St., L, H, 0,Oklahoma St.
Oklahoma, L, A, 0,Oklahoma St.
Texas, W, H, 0,Oklahoma St.
West Virginia, W, A, 0,Oklahoma St.
Baylor, L, H, 0,Oklahoma St.
Iowa St., L, A, 0,Oklahoma St.
Oklahoma, L, H, 0,Oklahoma St.
South Carolina, W, H, 0,Oklahoma St.
Kansas St., L, H, 0,Oklahoma St.
TCU, L, A, 0,Oklahoma St.
Kansas, L, A, 0,Oklahoma St.
Texas Tech, L, H, 0,Oklahoma St.
Texas, L, A, 0,Oklahoma St.
TCU, W, H, 0,Oklahoma St.
Kansas St., L, A, 0,Oklahoma St.
Texas Tech, L, A, 0,Oklahoma St.
Kansas, L, H, 0,Oklahoma St.
Baylor, W, A, 0,Oklahoma St.
West Virginia, W, H, 0,Oklahoma St.
TCU, L, N, 1,Oklahoma St.
Illinois Chicago, W, H, 0,Notre Dame
Chicago St., W, H, 0,Notre Dame
Radford, L, H, 0,Notre Dame
William & Mary, W, H, 0,Notre Dame
Duquesne, W, H, 0,Notre Dame
DePaul, W, H, 0,Notre Dame
Illinois, W, H, 0,Notre Dame
Oklahoma, L, N, 0,Notre Dame
UCLA, L, A, 0,Notre Dame
Purdue, W, N, 0,Notre Dame
Binghamton, W, H, 0,Notre Dame
Jacksonville, W, H, 0,Notre Dame
Coppin St., W, H, 0,Notre Dame
Virginia Tech, L, A, 0,Notre Dame
Syracuse, L, H, 0,Notre Dame
Boston College, W, H, 0,Notre Dame
North Carolina, L, A, 0,Notre Dame
North Carolina St., L, H, 0,Notre Dame
Georgia Tech, L, A, 0,Notre Dame
Virginia, L, H, 0,Notre Dame
Duke, L, H, 0,Notre Dame
Boston College, W, A, 0,Notre Dame
Miami FL, L, A, 0,Notre Dame
Georgia Tech, W, H, 0,Notre Dame
Virginia, L, A, 0,Notre Dame
Wake Forest, L, H, 0,Notre Dame
Virginia Tech, L, H, 0,Notre Dame
Florida St., L, A, 0,Notre Dame
Louisville, L, A, 0,Notre Dame
Clemson, L, H, 0,Notre Dame
Pittsburgh, L, A, 0,Notre Dame
Georgia Tech, W, N, 1,Notre Dame
Louisville, L, N, 1,Notre Dame
Weber St., W, H, 0,San Diego
UC Davis, W, A, 0,San Diego
Washington, L, A, 0,San Diego
Colorado, W, H, 0,San Diego
Jackson St., W, H, 0,San Diego
Mississippi, L, A, 0,San Diego
Long Beach St., W, H, 0,San Diego
San Diego St., W, A, 0,San Diego
Cal St. Northridge, W, H, 0,San Diego
Oregon, L, A, 0,San Diego
Northern Colorado, W, H, 0,San Diego
Washington St., W, N, 0,San Diego
Drake, L, N, 0,San Diego
Grand Canyon, W, H, 0,San Diego
Santa Clara, L, A, 0,San Diego
Pacific, W, H, 0,San Diego
Pepperdine, L, H, 0,San Diego
Portland, W, A, 0,San Diego
Saint Mary's, L, A, 0,San Diego
Loyola Marymount, W, H, 0,San Diego
San Francisco, W, H, 0,San Diego
Gonzaga, L, A, 0,San Diego
Loyola Marymount, W, A, 0,San Diego
Pepperdine, L, A, 0,San Diego
BYU, L, H, 0,San Diego
Gonzaga, L, H, 0,San Diego
Portland, W, H, 0,San Diego
Saint Mary's, L, H, 0,San Diego
San Francisco, W, A, 0,San Diego
BYU, L, A, 0,San Diego
Portland, W, N, 1,San Diego
Santa Clara, W, N, 1,San Diego
BYU, W, N, 1,San Diego
Saint Mary's, L, N, 1,San Diego
Memphis, L, A, 1,San Diego
Savannah St., W, H, 0,Texas A&M
UC Irvine, L, H, 0,Texas A&M
Gonzaga, L, A, 0,Texas A&M
Minnesota, L, N, 0,Texas A&M
Washington, L, N, 0,Texas A&M
South Alabama, W, H, 0,Texas A&M
Northwestern St., W, H, 0,Texas A&M
Oregon St., W, A, 0,Texas A&M
Valparaiso, W, H, 0,Texas A&M
Marshall, W, H, 0,Texas A&M
Texas Southern, L, H, 0,Texas A&M
Arkansas, L, H, 0,Texas A&M
Kentucky, L, A, 0,Texas A&M
Alabama, W, A, 0,Texas A&M
Auburn, L, H, 0,Texas A&M
Missouri, L, H, 0,Texas A&M
Florida, L, A, 0,Texas A&M
Kansas St., W, H, 0,Texas A&M
LSU, L, H, 0,Texas A&M
Tennessee, L, H, 0,Texas A&M
Mississippi, L, A, 0,Texas A&M
Missouri, W, A, 0,Texas A&M
Georgia, W, H, 0,Texas A&M
South Carolina, L, A, 0,Texas A&M
Alabama, W, H, 0,Texas A&M
Arkansas, W, A, 0,Texas A&M
LSU, L, A, 0,Texas A&M
Vanderbilt, W, H, 0,Texas A&M
South Carolina, L, H, 0,Texas A&M
Mississippi St., L, A, 0,Texas A&M
Vanderbilt, W, A, 1,Texas A&M
Mississippi St., L, N, 1,Texas A&M
Grand Canyon, W, H, 0,South Dakota St.
Alabama St., W, H, 0,South Dakota St.
Florida Gulf Coast, L, A, 0,South Dakota St.
Tulane, L, N, 0,South Dakota St.
UTSA, W, N, 0,South Dakota St.
Colorado St., W, N, 0,South Dakota St.
UMKC, W, H, 0,South Dakota St.
Northern Iowa, W, N, 0,South Dakota St.
Memphis, L, A, 0,South Dakota St.
Southern, W, H, 0,South Dakota St.
Savannah St., W, H, 0,South Dakota St.
Nevada, L, A, 0,South Dakota St.
Eastern Washington, W, A, 0,South Dakota St.
Montana, L, H, 0,South Dakota St.
Western Illinois, W, A, 0,South Dakota St.
Purdue Fort Wayne, L, A, 0,South Dakota St.
South Dakota, W, A, 0,South Dakota St.
Denver, W, H, 0,South Dakota St.
Oral Roberts, W, H, 0,South Dakota St.
North Dakota, W, A, 0,South Dakota St.
North Dakota St., W, H, 0,South Dakota St.
Nebraska Omaha, W, H, 0,South Dakota St.
Oral Roberts, W, A, 0,South Dakota St.
Denver, W, A, 0,South Dakota St.
North Dakota, W, H, 0,South Dakota St.
Nebraska Omaha, L, A, 0,South Dakota St.
North Dakota St., W, A, 0,South Dakota St.
Purdue Fort Wayne, W, H, 0,South Dakota St.
South Dakota, W, H, 0,South Dakota St.
Western Illinois, W, H, 0,South Dakota St.
Western Illinois, L, H, 1,South Dakota St.
Texas, L, A, 1,South Dakota St.
Maryland Eastern Shore, W, H, 0,Georgetown
Central Connecticut, W, H, 0,Georgetown
Illinois, W, A, 0,Georgetown
Loyola Marymount, L, N, 0,Georgetown
South Florida, W, N, 0,Georgetown
Campbell, W, H, 0,Georgetown
