opponent, outcome, home/away, team1
Iowa St., W, H,Oklahoma St.
Texas Tech, W, A,Oklahoma St.
Baylor, W, H,Oklahoma St.
Colorado, W, A,Oklahoma St.
Texas, W, H,Oklahoma St.
Kansas St., W, H,Oklahoma St.
Oklahoma, L, A,Oklahoma St.
Iowa St., W, H,Oklahoma St.
Oklahoma, W, N,Oklahoma St.
Missouri, L, H,Oklahoma St.
Tennessee, W, N,Oklahoma St.
Pittsburgh, L, N,Oklahoma St.
UC Irvine, W, H,USC
New Mexico St., W, H,USC
Seton Hall, L, N,USC
Chattanooga, W, N,USC
Missouri, L, N,USC
Tennessee Martin, W, H,USC
San Francisco, W, H,USC
Oklahoma, L, A,USC
Pepperdine, W, H,USC
North Dakota St., W, H,USC
Georgia Tech, W, H,USC
Oral Roberts, W, H,USC
Oregon, W, A,USC
Oregon St., L, A,USC
UCLA, L, H,USC
Arizona St., W, H,USC
Arizona, W, H,USC
Washington, L, A,USC
Washington St., W, A,USC
Stanford, W, H,USC
California, W, H,USC
UCLA, L, A,USC
Arizona, L, A,USC
Arizona St., L, A,USC
Washington St., W, H,USC
Washington, L, H,USC
California, L, A,USC
Stanford, L, A,USC
Oregon, W, H,USC
Oregon St., W, H,USC
California, W, H,USC
UCLA, W, N,USC
Arizona St., W, H,USC
Boston College, W, N,USC
Michigan St., L, N,USC
Green Bay, W, H,Utah
Mississippi, W, N,Utah
Morgan St., W, N,Utah
Missouri St., W, A,Utah
Oregon, W, H,Utah
Idaho St., L, A,Utah
California, L, H,Utah
Oklahoma, L, A,Utah
Weber St., W, H,Utah
Utah St., L, A,Utah
UC Irvine, W, A,Utah
Gonzaga, W, H,Utah
Wyoming, W, H,Utah
LSU, W, H,Utah
San Diego St., L, A,Utah
Air Force, W, A,Utah
Colorado St., W, H,Utah
UNLV, L, A,Utah
BYU, W, H,Utah
New Mexico, W, H,Utah
TCU, W, A,Utah
Wyoming, W, A,Utah
San Diego St., W, H,Utah
Air Force, W, H,Utah
Colorado St., W, A,Utah
UNLV, W, H,Utah
BYU, L, A,Utah
New Mexico, L, A,Utah
TCU, W, H,Utah
TCU, W, N,Utah
Wyoming, W, N,Utah
San Diego St., W, N,Utah
Arizona, L, N,Utah
Long Beach St., W, H,Wisconsin
SIU Edwardsville, W, H,Wisconsin
Iona, W, N,Wisconsin
San Diego, W, N,Wisconsin
Connecticut, L, N,Wisconsin
Milwaukee, W, H,Wisconsin
Virginia Tech, W, A,Wisconsin
Marquette, L, A,Wisconsin
Idaho St., W, H,Wisconsin
Green Bay, W, H,Wisconsin
Coppin St., W, H,Wisconsin
Texas, L, H,Wisconsin
Michigan, W, A,Wisconsin
Penn St., W, H,Wisconsin
Northwestern, W, H,Wisconsin
Purdue, L, A,Wisconsin
Minnesota, L, H,Wisconsin
Iowa, L, A,Wisconsin
Illinois, L, A,Wisconsin
Purdue, L, H,Wisconsin
Northwestern, L, A,Wisconsin
Illinois, W, H,Wisconsin
Penn St., W, A,Wisconsin
Iowa, W, H,Wisconsin
Ohio St., W, H,Wisconsin
Indiana, W, A,Wisconsin
Michigan St., L, A,Wisconsin
Michigan, W, H,Wisconsin
Minnesota, L, A,Wisconsin
Indiana, W, H,Wisconsin
Ohio St., L, N,Wisconsin
Florida St., W, N,Wisconsin
Xavier, L, N,Wisconsin
Pacific, W, H,California
San Francisco, W, H,California
Texas Pan American, W, H,California
North Carolina A&T, W, H,California
UNLV, W, A,California
Florida St., L, N,California
DePaul, W, H,California
Missouri, L, A,California
Utah, W, A,California
Nevada, W, H,California
Colgate, W, H,California
Dartmouth, W, H,California
Portland, W, H,California
Arizona, W, H,California
Arizona St., W, H,California
Washington St., W, A,California
Washington, W, A,California
Stanford, L, A,California
Oregon St., L, H,California
Oregon, W, H,California
UCLA, L, A,California
USC, L, A,California
Washington, W, H,California
Washington St., W, H,California
Stanford, W, H,California
Oregon, W, A,California
Oregon St., L, A,California
USC, W, H,California
UCLA, L, H,California
Arizona, W, A,California
Arizona St., L, A,California
USC, L, A,California
Maryland, L, N,California
Jacksonville, W, H,Georgetown
Drexel, W, H,Georgetown
Wichita St., W, N,Georgetown
Tennessee, L, N,Georgetown
Maryland, W, N,Georgetown
American, W, H,Georgetown
Savannah St., W, H,Georgetown
Memphis, W, H,Georgetown
Mount St. Mary's, W, H,Georgetown
FIU, W, H,Georgetown
Connecticut, W, A,Georgetown
Pittsburgh, L, H,Georgetown
Notre Dame, L, A,Georgetown
Providence, W, H,Georgetown
Syracuse, W, H,Georgetown
Duke, L, A,Georgetown
West Virginia, L, H,Georgetown
Seton Hall, L, A,Georgetown
Cincinnati, L, A,Georgetown
Marquette, L, A,Georgetown
Rutgers, W, H,Georgetown
Cincinnati, L, H,Georgetown
Syracuse, L, A,Georgetown
South Florida, W, A,Georgetown
Marquette, L, H,Georgetown
Louisville, L, H,Georgetown
Villanova, W, A,Georgetown
St. John's, L, A,Georgetown
DePaul, W, H,Georgetown
St. John's, L, A,Georgetown
Baylor, L, A,Georgetown
Chattanooga, W, H,Tennessee
Tennessee Martin, W, H,Tennessee
Middle Tennessee, W, A,Tennessee
Siena, W, N,Tennessee
Georgetown, W, N,Tennessee
Gonzaga, L, N,Tennessee
UNC Asheville, W, H,Tennessee
Temple, L, A,Tennessee
Marquette, W, H,Tennessee
Belmont, W, H,Tennessee
Louisiana Lafayette, W, H,Tennessee
Kansas, L, A,Tennessee
Gonzaga, L, H,Tennessee
Georgia, W, A,Tennessee
Kentucky, L, H,Tennessee
South Carolina, W, H,Tennessee
Vanderbilt, W, A,Tennessee
Memphis, L, H,Tennessee
LSU, L, H,Tennessee
Florida, W, H,Tennessee
Arkansas, W, A,Tennessee
Auburn, L, A,Tennessee
Georgia, W, H,Tennessee
Vanderbilt, W, H,Tennessee
Mississippi, L, A,Tennessee
Kentucky, L, A,Tennessee
Mississippi St., W, H,Tennessee
Florida, W, A,Tennessee
South Carolina, W, A,Tennessee
Alabama, L, H,Tennessee
Alabama, W, N,Tennessee
Auburn, W, N,Tennessee
Mississippi St., L, N,Tennessee
Oklahoma St., L, N,Tennessee
Centenary, W, H,Baylor
Southern, W, H,Baylor
Jacksonville, W, H,Baylor
Providence, W, N,Baylor
Arizona St., W, N,Baylor
Wake Forest, L, N,Baylor
Washington St., W, A,Baylor
Prairie View A&M, W, H,Baylor
UT Arlington, W, H,Baylor
Hartford, W, H,Baylor
Portland St., W, H,Baylor
Jackson St., W, H,Baylor
South Carolina, L, H,Baylor
Texas Tech, W, H,Baylor
Texas A&M, L, A,Baylor
Oklahoma St., W, H,Baylor
Kansas St., W, A,Baylor
Oklahoma, L, A,Baylor
Texas, L, H,Baylor
Missouri, L, A,Baylor
Kansas, L, H,Baylor
Texas Tech, L, A,Baylor
Oklahoma, L, H,Baylor
Texas A&M, W, H,Baylor
Oklahoma St., L, A,Baylor
Iowa St., L, A,Baylor
Colorado, W, H,Baylor
Texas, L, A,Baylor
Nebraska, L, H,Baylor
Nebraska, W, N,Baylor
Kansas, W, N,Baylor
Texas, W, N,Baylor
Missouri, L, N,Baylor
Georgetown, W, H,Baylor
Virginia Tech, W, A,Baylor
Auburn, W, A,Baylor
San Diego St., W, N,Baylor
Penn St., L, N,Baylor
Delaware St., W, H,Ohio St.
Bowling Green, W, H,Ohio St.
Samford, W, H,Ohio St.
Miami FL, W, A,Ohio St.
Notre Dame, W, N,Ohio St.
Butler, W, H,Ohio St.
Jacksonville, W, H,Ohio St.
Iona, W, H,Ohio St.
UNC Asheville, W, H,Ohio St.
West Virginia, L, H,Ohio St.
Iowa, W, H,Ohio St.
Minnesota, L, A,Ohio St.
Michigan St., L, A,Ohio St.
Houston Baptist, W, H,Ohio St.
Indiana, W, H,Ohio St.
Michigan, W, A,Ohio St.
Illinois, L, A,Ohio St.
Michigan St., L, H,Ohio St.
Michigan, W, H,Ohio St.
Indiana, W, A,Ohio St.
Purdue, W, H,Ohio St.
Minnesota, W, H,Ohio St.
Wisconsin, L, A,Ohio St.
Northwestern, L, A,Ohio St.
Illinois, L, H,Ohio St.
Penn St., W, H,Ohio St.
Purdue, L, A,Ohio St.
Iowa, W, A,Ohio St.
Northwestern, W, H,Ohio St.
Wisconsin, W, N,Ohio St.
Michigan St., W, N,Ohio St.
Purdue, L, N,Ohio St.
Siena, L, N,Ohio St.
Toledo, W, H,Florida
Bradley, W, H,Florida
Southern Utah, W, H,Florida
Syracuse, L, N,Florida
Washington, W, N,Florida
UMKC, W, H,Florida
Florida A&M, W, H,Florida
Florida St., L, A,Florida
Florida Gulf Coast, W, H,Florida
UCF, W, N,Florida
Georgia Southern, W, H,Florida
Winthrop, W, H,Florida
Stetson, W, H,Florida
North Carolina St., W, H,Florida
Longwood, W, H,Florida
Mississippi, W, H,Florida
Auburn, W, A,Florida
Arkansas, W, H,Florida
South Carolina, L, A,Florida
Vanderbilt, W, A,Florida
Georgia, W, H,Florida
Tennessee, L, A,Florida
South Carolina, W, H,Florida
Kentucky, L, A,Florida
Georgia, L, A,Florida
Alabama, W, H,Florida
Vanderbilt, W, H,Florida
LSU, L, A,Florida
Tennessee, L, H,Florida
Mississippi St., L, A,Florida
Kentucky, W, H,Florida
Arkansas, W, N,Florida
Auburn, L, N,Florida
Jacksonville, W, H,Florida
Miami FL, W, H,Florida
Penn St., L, H,Florida
Arizona St., L, H,San Diego St.
Fresno St., W, H,San Diego St.
Western Carolina, W, N,San Diego St.
Hampton, W, N,San Diego St.
Northern Colorado, W, A,San Diego St.
San Diego, W, H,San Diego St.
Arizona, L, A,San Diego St.
Saint Mary's, L, N,San Diego St.
UC Santa Barbara, W, H,San Diego St.
Cal St. Northridge, W, H,San Diego St.
Arkansas Pine Bluff, W, H,San Diego St.
Air Force, W, A,San Diego St.
Utah, W, H,San Diego St.
Wyoming, L, A,San Diego St.
New Mexico, W, H,San Diego St.
BYU, L, A,San Diego St.
TCU, W, H,San Diego St.
Colorado St., W, A,San Diego St.
UNLV, W, A,San Diego St.
Air Force, W, H,San Diego St.
Utah, L, A,San Diego St.
Wyoming, W, H,San Diego St.
New Mexico, L, A,San Diego St.
BYU, L, H,San Diego St.
TCU, W, A,San Diego St.
Colorado St., W, H,San Diego St.
UNLV, W, H,San Diego St.
UNLV, W, A,San Diego St.
BYU, W, N,San Diego St.
Utah, L, N,San Diego St.
Weber St., W, H,San Diego St.
Kansas St., W, H,San Diego St.
Saint Mary's, W, H,San Diego St.
Baylor, L, N,San Diego St.
Florida Atlantic, W, H,Arizona
UAB, L, H,Arizona
Mississippi Valley St., W, N,Arizona
Santa Clara, W, N,Arizona
Northern Arizona, W, H,Arizona
Loyola Marymount, W, H,Arizona
Texas A&M, L, A,Arizona
San Diego St., W, H,Arizona
Gonzaga, W, H,Arizona
UNLV, L, A,Arizona
Kansas, W, H,Arizona
Weber St., W, H,Arizona
California, L, A,Arizona
Stanford, L, A,Arizona
Oregon, W, H,Arizona
Oregon St., W, H,Arizona
UCLA, L, A,Arizona
USC, L, A,Arizona
Arizona St., L, H,Arizona
Houston, W, H,Arizona
Washington, W, H,Arizona
Washington St., W, H,Arizona
Oregon St., W, A,Arizona
Oregon, W, A,Arizona
USC, W, H,Arizona
UCLA, W, H,Arizona
Arizona St., L, A,Arizona
Washington St., L, A,Arizona
Washington, L, A,Arizona
California, L, H,Arizona
Stanford, W, H,Arizona
Arizona St., L, N,Arizona
Utah, W, N,Arizona
Cleveland St., W, N,Arizona
Louisville, L, N,Arizona
Drake, W, A,Butler
Ball St., W, H,Butler
Northwestern, W, H,Butler
Evansville, W, H,Butler
Cleveland St., W, A,Butler
Youngstown St., W, A,Butler
Bradley, W, A,Butler
Ohio St., L, A,Butler
Florida Gulf Coast, W, H,Butler
Xavier, W, A,Butler
UAB, W, H,Butler
Valparaiso, W, A,Butler
Wright St., W, H,Butler
Detroit, W, H,Butler
Loyola Chicago, W, A,Butler
Illinois Chicago, W, A,Butler
Green Bay, W, H,Butler
Milwaukee, W, H,Butler
Valparaiso, W, H,Butler
Green Bay, L, A,Butler
Detroit, W, A,Butler
Wright St., W, A,Butler
Illinois Chicago, W, H,Butler
Loyola Chicago, L, H,Butler
Milwaukee, L, A,Butler
Davidson, W, A,Butler
Youngstown St., W, H,Butler
Cleveland St., W, H,Butler
Wright St., W, H,Butler
Cleveland St., L, H,Butler
LSU, L, N,Butler
Jacksonville, W, A,Florida St.
La Salle, W, A,Florida St.
Stetson, W, H,Florida St.
Coastal Carolina, W, H,Florida St.
Western Illinois, W, H,Florida St.
Cincinnati, W, N,Florida St.
California, W, N,Florida St.
Northwestern, L, A,Florida St.
Florida, W, H,Florida St.
Georgia St., W, A,Florida St.
Tennessee Tech, W, H,Florida St.
Charleston Southern, W, H,Florida St.
Pittsburgh, L, H,Florida St.
Western Kentucky, W, H,Florida St.
Texas A&M Corpus Chris, W, H,Florida St.
Duke, L, H,Florida St.
North Carolina St., W, A,Florida St.
Maryland, W, H,Florida St.
Miami FL, L, A,Florida St.
Virginia, W, A,Florida St.
North Carolina, L, H,Florida St.
Georgia Tech, W, H,Florida St.
Clemson, W, A,Florida St.
Virginia, W, H,Florida St.
Wake Forest, L, A,Florida St.
Miami FL, W, H,Florida St.
Virginia Tech, W, A,Florida St.
Boston College, L, A,Florida St.
Clemson, W, H,Florida St.
Duke, L, A,Florida St.
Virginia Tech, W, H,Florida St.
Georgia Tech, W, A,Florida St.
North Carolina, W, N,Florida St.
Duke, L, N,Florida St.
Wisconsin, L, N,Florida St.
Bowling Green, W, H,Minnesota
Georgia St., W, H,Minnesota
Colorado St., W, A,Minnesota
Eastern Washington, W, H,Minnesota
North Dakota St., W, H,Minnesota
Virginia, W, H,Minnesota
Cornell, W, H,Minnesota
South Dakota St., W, H,Minnesota
Louisville, W, N,Minnesota
Southeastern Louisiana, W, H,Minnesota
High Point, W, H,Minnesota
Michigan St., L, H,Minnesota
Ohio St., W, H,Minnesota
Iowa, W, A,Minnesota
Penn St., W, H,Minnesota
Wisconsin, W, A,Minnesota
Northwestern, L, A,Minnesota
Purdue, L, H,Minnesota
Indiana, W, A,Minnesota
Illinois, W, H,Minnesota
Michigan St., L, A,Minnesota
Ohio St., L, A,Minnesota
Indiana, W, H,Minnesota
Penn St., L, A,Minnesota
Michigan, L, A,Minnesota
Northwestern, W, H,Minnesota
Illinois, L, A,Minnesota
Wisconsin, W, H,Minnesota
Michigan, L, H,Minnesota
Northwestern, W, N,Minnesota
Michigan St., L, N,Minnesota
Texas, L, N,Minnesota
USC Upstate, W, H,Notre Dame
Loyola Marymount, W, A,Notre Dame
Indiana, W, N,Notre Dame
Texas, W, N,Notre Dame
North Carolina, L, N,Notre Dame
Furman, W, H,Notre Dame
Ohio St., L, N,Notre Dame
Boston University, W, H,Notre Dame
Delaware St., W, H,Notre Dame
Savannah St., W, H,Notre Dame
DePaul, W, A,Notre Dame
St. John's, L, A,Notre Dame
Georgetown, W, H,Notre Dame
Seton Hall, W, H,Notre Dame
Louisville, L, A,Notre Dame
Syracuse, L, A,Notre Dame
Connecticut, L, H,Notre Dame
Marquette, L, H,Notre Dame
Pittsburgh, L, A,Notre Dame
Cincinnati, L, A,Notre Dame
UCLA, L, A,Notre Dame
Louisville, W, H,Notre Dame
South Florida, W, H,Notre Dame
West Virginia, L, A,Notre Dame
Providence, W, A,Notre Dame
Rutgers, W, H,Notre Dame
Connecticut, L, A,Notre Dame
Villanova, L, H,Notre Dame
St. John's, W, H,Notre Dame
Rutgers, W, N,Notre Dame
West Virginia, L, N,Notre Dame
UAB, W, H,Notre Dame
New Mexico, W, H,Notre Dame
Kentucky, W, H,Notre Dame
Penn St., L, N,Notre Dame
Southern Miss, W, N,Miami FL
Connecticut, L, N,Miami FL
San Diego, W, N,Miami FL
Stetson, W, H,Miami FL
Ohio St., L, H,Miami FL
Kentucky, W, A,Miami FL
FIU, W, H,Miami FL
Robert Morris, W, H,Miami FL
Clemson, L, H,Miami FL
St. John's, W, A,Miami FL
North Florida, W, H,Miami FL
North Carolina Central, W, H,Miami FL
Florida Atlantic, W, H,Miami FL
Boston College, W, A,Miami FL
Maryland, W, H,Miami FL
North Carolina, L, A,Miami FL
Florida St., W, H,Miami FL
Virginia Tech, L, H,Miami FL
North Carolina St., L, A,Miami FL
Maryland, L, A,Miami FL
Wake Forest, W, H,Miami FL
Duke, L, A,Miami FL
North Carolina, L, H,Miami FL
Florida St., L, A,Miami FL
Boston College, W, H,Miami FL
Virginia, W, A,Miami FL
Georgia Tech, L, A,Miami FL
North Carolina St., W, H,Miami FL
Virginia Tech, L, N,Miami FL
Providence, W, A,Miami FL
Florida, L, A,Miami FL
Southeast Missouri St., W, H,New Mexico
Creighton, L, A,New Mexico
Grambling St., W, H,New Mexico
UCF, L, H,New Mexico
Cal St. Northridge, W, H,New Mexico
VCU, L, N,New Mexico
Drake, L, N,New Mexico
Southern Miss, W, H,New Mexico
San Diego, W, A,New Mexico
Mississippi, W, H,New Mexico
Oral Roberts, W, H,New Mexico
Texas Tech, L, A,New Mexico
New Mexico St., W, H,New Mexico
New Mexico St., W, A,New Mexico
UNLV, L, A,New Mexico
UTEP, L, H,New Mexico
Air Force, W, H,New Mexico
BYU, W, H,New Mexico
San Diego St., L, A,New Mexico
TCU, W, A,New Mexico
Colorado St., W, H,New Mexico
Utah, L, A,New Mexico
Wyoming, W, H,New Mexico
UNLV, W, H,New Mexico
Air Force, W, A,New Mexico
BYU, L, A,New Mexico
San Diego St., W, H,New Mexico
TCU, W, H,New Mexico
Colorado St., W, A,New Mexico
Utah, W, H,New Mexico
Wyoming, W, A,New Mexico
Wyoming, L, N,New Mexico
Nebraska, W, H,New Mexico
Notre Dame, L, A,New Mexico
UC Santa Barbara, W, A,Utah St.
Weber St., W, H,Utah St.
Cal Poly, W, H,Utah St.
UC Irvine, W, H,Utah St.
BYU, L, N,Utah St.
Utah Valley, W, A,Utah St.
Southern Utah, W, A,Utah St.
Idaho St., W, A,Utah St.
Utah, W, H,Utah St.
Howard, W, H,Utah St.
Houston Baptist, W, H,Utah St.
Wyoming, W, H,Utah St.
Idaho, W, H,Utah St.
Louisiana Tech, W, A,Utah St.
New Mexico St., W, A,Utah St.
Fresno St., W, H,Utah St.
Boise St., W, H,Utah St.
San Jose St., W, A,Utah St.
Hawaii, W, A,Utah St.
Nevada, W, H,Utah St.
Fresno St., W, A,Utah St.
New Mexico St., W, H,Utah St.
Louisiana Tech, W, H,Utah St.
Idaho, W, A,Utah St.
Boise St., L, A,Utah St.
Cal St. Bakersfield, W, H,Utah St.
Saint Mary's, L, A,Utah St.
Hawaii, W, H,Utah St.
Nevada, L, A,Utah St.
San Jose St., W, H,Utah St.
Fresno St., W, N,Utah St.
New Mexico St., W, N,Utah St.
Nevada, W, A,Utah St.
Marquette, L, N,Utah St.
Arkansas Pine Bluff, W, H,Texas A&M
Stephen F. Austin, W, H,Texas A&M
Jackson St., W, H,Texas A&M
UNC Wilmington, W, H,Texas A&M
Tulsa, L, N,Texas A&M
Kent St., W, N,Texas A&M
Arizona, W, H,Texas A&M
Alabama, W, A,Texas A&M
Florida A&M, W, H,Texas A&M
SMU, W, H,Texas A&M
LSU, W, H,Texas A&M
Sam Houston St., W, H,Texas A&M
Rice, W, A,Texas A&M
McNeese St., W, H,Texas A&M
Oklahoma St., L, A,Texas A&M
Baylor, W, H,Texas A&M
Oklahoma, L, H,Texas A&M
Kansas, L, A,Texas A&M
Texas, L, A,Texas A&M
Texas Tech, W, H,Texas A&M
Oklahoma St., W, H,Texas A&M
Oklahoma, L, A,Texas A&M
Kansas St., L, H,Texas A&M
Baylor, L, A,Texas A&M
Texas, W, H,Texas A&M
Texas Tech, W, A,Texas A&M
Nebraska, W, A,Texas A&M
Iowa St., W, H,Texas A&M
Colorado, W, A,Texas A&M
Missouri, W, H,Texas A&M
Texas Tech, L, N,Texas A&M
BYU, W, N,Texas A&M
Connecticut, L, N,Texas A&M
Jackson St., W, H,LSU
Alcorn St., W, H,LSU
Northwestern St., W, H,LSU
Centenary, W, H,LSU
Troy, W, H,LSU
Cal St. Fullerton, W, H,LSU
Grambling St., W, H,LSU
Nicholls St., W, H,LSU
Texas A&M, L, A,LSU
McNeese St., W, H,LSU
Washington St., W, H,LSU
Louisiana Lafayette, W, H,LSU
Southeastern Louisiana, W, H,LSU
Utah, L, A,LSU
Alabama, L, A,LSU
South Carolina, W, H,LSU
Mississippi, W, A,LSU
Mississippi St., W, H,LSU
Xavier, L, H,LSU
Tennessee, W, A,LSU
Arkansas, W, H,LSU
Georgia, W, A,LSU
Alabama, W, H,LSU
Mississippi St., W, A,LSU
Mississippi, W, H,LSU
Arkansas, W, A,LSU
Auburn, W, H,LSU
Florida, W, H,LSU
Kentucky, W, A,LSU
Vanderbilt, L, H,LSU
Auburn, L, A,LSU
Kentucky, W, N,LSU
Mississippi St., L, N,LSU
Butler, W, N,LSU
North Carolina, L, A,LSU
Northeastern, W, H,Michigan
UCLA, W, N,Michigan
Duke, L, N,Michigan
Norfolk St., W, H,Michigan
Savannah St., W, H,Michigan
Maryland, L, A,Michigan
Duke, W, H,Michigan
Eastern Michigan, W, H,Michigan
Oakland, W, N,Michigan
Florida Gulf Coast, W, H,Michigan
North Carolina Central, W, H,Michigan
Wisconsin, L, H,Michigan
Illinois, W, H,Michigan
Indiana, W, A,Michigan
Iowa, W, H,Michigan
Illinois, L, A,Michigan
Ohio St., L, H,Michigan
Penn St., L, A,Michigan
Northwestern, W, H,Michigan
Ohio St., L, A,Michigan
Purdue, L, A,Michigan
Penn St., W, H,Michigan
Connecticut, L, A,Michigan
Michigan St., L, H,Michigan
Northwestern, W, A,Michigan
Minnesota, W, H,Michigan
Iowa, L, A,Michigan
Purdue, W, H,Michigan
Wisconsin, L, A,Michigan
Minnesota, W, A,Michigan
Iowa, W, N,Michigan
Illinois, L, N,Michigan
Clemson, W, N,Michigan
Oklahoma, L, N,Michigan
VMI, L, H,Kentucky
North Carolina, L, A,Kentucky
Delaware St., W, H,Kentucky
Longwood, W, H,Kentucky
Kansas St., W, N,Kentucky
West Virginia, W, N,Kentucky
Lamar, W, H,Kentucky
Miami FL, L, H,Kentucky
Mississippi Valley St., W, H,Kentucky
Indiana, W, H,Kentucky
Appalachian St., W, H,Kentucky
Tennessee St., W, H,Kentucky
Florida Atlantic, W, H,Kentucky
Central Michigan, W, H,Kentucky
Louisville, L, A,Kentucky
Vanderbilt, W, H,Kentucky
Tennessee, W, A,Kentucky
Georgia, W, A,Kentucky
Auburn, W, H,Kentucky
Alabama, W, A,Kentucky
Mississippi, L, A,Kentucky
South Carolina, L, H,Kentucky
Mississippi St., L, H,Kentucky
Florida, W, H,Kentucky
Arkansas, W, A,Kentucky
Vanderbilt, L, A,Kentucky
Tennessee, W, H,Kentucky
South Carolina, L, A,Kentucky
LSU, L, H,Kentucky
Georgia, L, H,Kentucky
Florida, L, A,Kentucky
Mississippi, W, N,Kentucky
LSU, L, N,Kentucky
UNLV, W, H,Kentucky
Creighton, W, A,Kentucky
Notre Dame, L, A,Kentucky
Mississippi Valley St., W, H,Washington St.
Fairleigh Dickinson, W, H,Washington St.
Sacramento St., W, H,Washington St.
Canisius, W, H,Washington St.
Mississippi St., W, N,Washington St.
Pittsburgh, L, N,Washington St.
Idaho St., W, H,Washington St.
Baylor, L, H,Washington St.
Gonzaga, L, H,Washington St.
Montana St., W, H,Washington St.
Idaho, W, A,Washington St.
LSU, L, A,Washington St.
Washington, L, H,Washington St.
California, L, H,Washington St.
Stanford, W, H,Washington St.
Oregon St., W, A,Washington St.
Oregon, W, A,Washington St.
UCLA, L, H,Washington St.
USC, L, H,Washington St.
Arizona St., W, A,Washington St.
Arizona, L, A,Washington St.
Stanford, L, A,Washington St.
California, L, A,Washington St.
Oregon, W, H,Washington St.
Oregon St., L, H,Washington St.
USC, L, A,Washington St.
UCLA, W, A,Washington St.
Arizona, W, H,Washington St.
Arizona St., W, H,Washington St.
Washington, L, A,Washington St.
Oregon, W, N,Washington St.
UCLA, L, A,Washington St.
Saint Mary's, L, A,Washington St.
East Tennessee St., W, N,Temple
College of Charleston, W, A,Temple
Clemson, L, A,Temple
Lafayette, W, A,Temple
Buffalo, L, A,Temple
Miami OH, L, H,Temple
Penn St., W, A,Temple
Tennessee, W, H,Temple
Kansas, L, A,Temple
Long Beach St., L, A,Temple
Villanova, L, A,Temple
Kent St., W, H,Temple
Eastern Michigan, W, A,Temple
La Salle, W, A,Temple
Penn, W, A,Temple
Massachusetts, L, A,Temple
Saint Louis, W, H,Temple
Charlotte, W, H,Temple
Rhode Island, L, A,Temple
Richmond, W, H,Temple
Xavier, L, A,Temple
Rhode Island, W, H,Temple
Saint Joseph's, W, A,Temple
Duquesne, W, A,Temple
Fordham, W, H,Temple
St. Bonaventure, W, H,Temple
La Salle, L, H,Temple
Dayton, L, A,Temple
Saint Joseph's, W, H,Temple
George Washington, W, A,Temple
Saint Joseph's, W, N,Temple
Xavier, W, N,Temple
Duquesne, W, N,Temple
Arizona St., L, N,Temple
Florida A&M, W, H,Kansas St.
Southeast Missouri St., W, H,Kansas St.
Cleveland St., W, A,Kansas St.
Oakland, W, H,Kansas St.
Kentucky, L, N,Kansas St.
Iowa, L, N,Kansas St.
Oregon, L, A,Kansas St.
Southern Miss, W, H,Kansas St.
Gardner Webb, W, H,Kansas St.
Centenary, W, H,Kansas St.
Wagner, W, H,Kansas St.
Idaho St., W, H,Kansas St.
Chicago St., W, H,Kansas St.
Oklahoma, L, H,Kansas St.
Kansas, L, A,Kansas St.
Nebraska, L, A,Kansas St.
Baylor, L, H,Kansas St.
Colorado, W, A,Kansas St.
Missouri, W, H,Kansas St.
Texas, W, A,Kansas St.
Iowa St., W, H,Kansas St.
